Player,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces
"McGovern, Mitch",R1,carlton,RI,21.0,17.0,4.0,0.0,0.0,7.0,1.0,4.0,8.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,8.0,76,-,4.0,4.0,0.0
"McKay, Harry",R1,carlton,RI,13.0,11.0,2.0,1.0,2.0,10.0,0.0,1.0,8.0,7.0,0.0,4.0,2.0,1.0,0.0,1.0,6.0,0.0,96,-,4.0,2.0,0.0
"Motlop, Jesse",R1,carlton,RI,10.0,5.0,5.0,0.0,0.0,4.0,0.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,81,-,3.0,0.0,0.0
"Newman, Nic",R1,carlton,RI,14.0,9.0,5.0,0.0,0.0,5.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,90,-,0.0,4.0,0.0
"OBrien, Lochie",R1,carlton,RI,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25,On,0.0,0.0,4.0
"Owies, Matthew",R1,carlton,RI,10.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,70,-,4.0,0.0,0.0
"Pittonet, Marc",R1,carlton,RI,,,,,,,,,,,,,,,,,,,,,,,
"Plowman, Lachie",R1,carlton,RI,,,,,,,,,,,,,,,,,,,,,,,
"Saad, Adam",R1,carlton,RI,18.0,13.0,5.0,0.0,0.0,3.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,7.0,86,-,2.0,5.0,5.0
"Silvagni, Jack",R1,carlton,RI,5.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,85,-,3.0,3.0,0.0
"Walsh, Sam",R1,carlton,RI,,,,,,,,,,,,,,,,,,,,,,,
"Weitering, Jacob",R1,carlton,RI,20.0,17.0,3.0,0.0,0.0,11.0,0.0,1.0,7.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,100,-,2.0,8.0,1.0
"Young, Lewis",R1,carlton,RI,20.0,14.0,6.0,0.0,0.0,8.0,1.0,1.0,8.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,95,-,3.0,5.0,0.0
"Acres, Blake",R2,carlton,GE,26.0,16.0,10.0,0.0,0.0,11.0,4.0,2.0,11.0,16.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,90,-,4.0,0.0,0.0
"Boyd, Jordan",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Carroll, Jack",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Cerra, Adam",R2,carlton,GE,25.0,14.0,11.0,0.0,1.0,5.0,2.0,2.0,9.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,78,-,5.0,2.0,0.0
"Cincotta, Alex",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Cottrell, Matthew",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Cowan, Lachlan",R2,carlton,GE,12.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72,-,0.0,1.0,0.0
"Cripps, Patrick",R2,carlton,GE,27.0,9.0,18.0,0.0,0.0,4.0,6.0,6.0,15.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,80,-,4.0,1.0,0.0
"Cuningham, David",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Curnow, Charlie",R2,carlton,GE,11.0,9.0,2.0,5.0,2.0,9.0,0.0,1.0,2.0,9.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,94,-,0.0,3.0,0.0
"Curnow, Ed",R2,carlton,GE,26.0,16.0,10.0,1.0,0.0,3.0,6.0,8.0,12.0,13.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,84,-,8.0,2.0,0.0
"De Koning, Tom",R2,carlton,GE,11.0,6.0,5.0,0.0,0.0,2.0,3.0,6.0,8.0,5.0,22.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,72,-,6.0,1.0,0.0
"Docherty, Sam",R2,carlton,GE,21.0,15.0,6.0,0.0,0.0,7.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,90,-,3.0,2.0,2.0
"Dow, Paddy",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Durdin, Corey",R2,carlton,GE,8.0,7.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,80,-,2.0,0.0,0.0
"Fisher, Zac",R2,carlton,GE,19.0,14.0,5.0,1.0,0.0,3.0,0.0,3.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,79,-,3.0,1.0,0.0
"Fogarty, Lachie",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Hewett, George",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Hollands, Oliver",R2,carlton,GE,20.0,14.0,6.0,0.0,1.0,5.0,2.0,2.0,5.0,15.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,89,-,5.0,2.0,1.0
"Honey, Josh",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Kemp, Brodie",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Kennedy, Matthew",R2,carlton,GE,26.0,12.0,14.0,0.0,1.0,5.0,4.0,4.0,11.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,74,-,2.0,0.0,0.0
"Martin, Jack",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"McGovern, Mitch",R2,carlton,GE,10.0,10.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,64,-,4.0,5.0,0.0
"McKay, Harry",R2,carlton,GE,10.0,9.0,1.0,1.0,1.0,6.0,0.0,1.0,6.0,4.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,91,-,1.0,3.0,0.0
"Motlop, Jesse",R2,carlton,GE,12.0,6.0,6.0,1.0,0.0,3.0,0.0,1.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,72,-,1.0,1.0,0.0
"Newman, Nic",R2,carlton,GE,24.0,17.0,7.0,0.0,0.0,6.0,0.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,89,-,6.0,4.0,0.0
"OBrien, Lochie",R2,carlton,GE,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,On,0.0,0.0,0.0
"Owies, Matthew",R2,carlton,GE,13.0,11.0,2.0,3.0,0.0,2.0,0.0,2.0,6.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,74,-,4.0,0.0,0.0
"Pittonet, Marc",R2,carlton,GE,10.0,4.0,6.0,0.0,0.0,3.0,1.0,2.0,7.0,3.0,14.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,53,-,4.0,0.0,0.0
"Plowman, Lachie",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Saad, Adam",R2,carlton,GE,29.0,20.0,9.0,0.0,0.0,7.0,2.0,1.0,6.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,88,-,6.0,4.0,0.0
"Silvagni, Jack",R2,carlton,GE,13.0,9.0,4.0,0.0,2.0,4.0,0.0,1.0,4.0,8.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,66,Off,1.0,1.0,0.0
"Walsh, Sam",R2,carlton,GE,,,,,,,,,,,,,,,,,,,,,,,
"Weitering, Jacob",R2,carlton,GE,12.0,9.0,3.0,0.0,0.0,8.0,0.0,1.0,5.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,97,-,3.0,4.0,0.0
"Young, Lewis",R2,carlton,GE,14.0,11.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100,-,1.0,7.0,0.0
"Acres, Blake",R3,carlton,GW,21.0,14.0,7.0,0.0,1.0,5.0,0.0,1.0,5.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,84,-,3.0,1.0,0.0
"Boyd, Jordan",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Carroll, Jack",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Cerra, Adam",R3,carlton,GW,28.0,12.0,16.0,0.0,0.0,3.0,5.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,82,-,2.0,2.0,0.0
"Cincotta, Alex",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Cottrell, Matthew",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Cowan, Lachlan",R3,carlton,GW,11.0,10.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,64,-,3.0,3.0,0.0
"Cripps, Patrick",R3,carlton,GW,42.0,17.0,25.0,0.0,2.0,4.0,13.0,1.0,20.0,22.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,2.0,89,-,7.0,3.0,1.0
"Cuningham, David",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Curnow, Charlie",R3,carlton,GW,17.0,11.0,6.0,2.0,3.0,7.0,1.0,0.0,8.0,9.0,0.0,2.0,3.0,1.0,0.0,1.0,5.0,0.0,100,-,1.0,1.0,0.0
"Curnow, Ed",R3,carlton,GW,13.0,10.0,3.0,0.0,2.0,0.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75,-,0.0,0.0,0.0
"De Koning, Tom",R3,carlton,GW,12.0,4.0,8.0,0.0,1.0,2.0,4.0,1.0,8.0,4.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,64,-,3.0,6.0,0.0
"Docherty, Sam",R3,carlton,GW,39.0,22.0,17.0,1.0,0.0,10.0,2.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,89,-,7.0,0.0,0.0
"Dow, Paddy",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Durdin, Corey",R3,carlton,GW,8.0,6.0,2.0,1.0,1.0,2.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,71,-,0.0,0.0,0.0
"Fisher, Zac",R3,carlton,GW,17.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,74,-,4.0,1.0,0.0
"Fogarty, Lachie",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Hewett, George",R3,carlton,GW,20.0,8.0,12.0,0.0,0.0,2.0,4.0,5.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,76,-,3.0,0.0,0.0
"Hollands, Oliver",R3,carlton,GW,13.0,8.0,5.0,0.0,0.0,3.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,85,-,1.0,4.0,0.0
"Honey, Josh",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Kemp, Brodie",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Kennedy, Matthew",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Martin, Jack",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"McGovern, Mitch",R3,carlton,GW,15.0,11.0,4.0,0.0,0.0,4.0,0.0,4.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,75,-,3.0,3.0,0.0
"McKay, Harry",R3,carlton,GW,7.0,5.0,2.0,0.0,1.0,4.0,0.0,1.0,4.0,5.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,91,-,3.0,4.0,0.0
"Motlop, Jesse",R3,carlton,GW,17.0,12.0,5.0,2.0,0.0,3.0,0.0,2.0,6.0,10.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,80,-,0.0,0.0,0.0
"Newman, Nic",R3,carlton,GW,24.0,17.0,7.0,0.0,0.0,11.0,0.0,4.0,7.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,94,-,1.0,2.0,2.0
"OBrien, Lochie",R3,carlton,GW,7.0,4.0,3.0,0.0,1.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57,On,3.0,0.0,0.0
"Owies, Matthew",R3,carlton,GW,4.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,23,Off,1.0,0.0,0.0
"Pittonet, Marc",R3,carlton,GW,12.0,4.0,8.0,0.0,0.0,1.0,3.0,0.0,8.0,4.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,54,-,2.0,2.0,0.0
"Plowman, Lachie",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Saad, Adam",R3,carlton,GW,23.0,15.0,8.0,0.0,0.0,4.0,0.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,81,-,1.0,4.0,0.0
"Silvagni, Jack",R3,carlton,GW,19.0,13.0,6.0,1.0,0.0,9.0,0.0,1.0,7.0,12.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,91,-,2.0,0.0,0.0
"Walsh, Sam",R3,carlton,GW,,,,,,,,,,,,,,,,,,,,,,,
"Weitering, Jacob",R3,carlton,GW,17.0,13.0,4.0,0.0,0.0,8.0,0.0,1.0,5.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,100,-,3.0,8.0,0.0
"Young, Lewis",R3,carlton,GW,11.0,7.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,100,-,3.0,10.0,0.0
"Acres, Blake",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Boyd, Jordan",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Carroll, Jack",R4,carlton,NM,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,On,0.0,0.0,0.0
"Cerra, Adam",R4,carlton,NM,18.0,11.0,7.0,0.0,1.0,1.0,3.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,64,-,5.0,1.0,0.0
"Cincotta, Alex",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Cottrell, Matthew",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Cowan, Lachlan",R4,carlton,NM,9.0,6.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,67,-,0.0,0.0,0.0
"Cripps, Patrick",R4,carlton,NM,30.0,6.0,24.0,0.0,1.0,3.0,9.0,5.0,22.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,85,-,4.0,0.0,0.0
"Cuningham, David",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Curnow, Charlie",R4,carlton,NM,16.0,16.0,0.0,6.0,2.0,9.0,1.0,0.0,10.0,6.0,0.0,4.0,2.0,0.0,4.0,1.0,3.0,0.0,98,-,1.0,2.0,0.0
"Curnow, Ed",R4,carlton,NM,17.0,9.0,8.0,0.0,0.0,3.0,1.0,4.0,4.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,87,-,2.0,2.0,0.0
"De Koning, Tom",R4,carlton,NM,11.0,4.0,7.0,1.0,0.0,6.0,1.0,1.0,4.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,67,-,2.0,1.0,0.0
"Docherty, Sam",R4,carlton,NM,19.0,9.0,10.0,0.0,0.0,3.0,1.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,89,-,3.0,1.0,0.0
"Dow, Paddy",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Durdin, Corey",R4,carlton,NM,11.0,6.0,5.0,1.0,2.0,1.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,76,-,1.0,1.0,0.0
"Fisher, Zac",R4,carlton,NM,28.0,9.0,19.0,0.0,0.0,4.0,5.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,77,-,3.0,1.0,0.0
"Fogarty, Lachie",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Hewett, George",R4,carlton,NM,15.0,6.0,9.0,0.0,0.0,3.0,1.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71,-,0.0,1.0,0.0
"Hollands, Oliver",R4,carlton,NM,15.0,12.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,89,-,5.0,2.0,0.0
"Honey, Josh",R4,carlton,NM,9.0,9.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,69,-,1.0,0.0,0.0
"Kemp, Brodie",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Kennedy, Matthew",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Martin, Jack",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"McGovern, Mitch",R4,carlton,NM,27.0,19.0,8.0,0.0,0.0,6.0,0.0,1.0,10.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,73,Off,3.0,3.0,0.0
"McKay, Harry",R4,carlton,NM,16.0,15.0,1.0,4.0,1.0,14.0,0.0,2.0,5.0,11.0,0.0,4.0,6.0,2.0,0.0,1.0,3.0,0.0,97,-,4.0,1.0,0.0
"Motlop, Jesse",R4,carlton,NM,13.0,10.0,3.0,2.0,1.0,4.0,0.0,3.0,2.0,10.0,0.0,0.0,2.0,1.0,1.0,3.0,6.0,0.0,81,-,4.0,0.0,0.0
"Newman, Nic",R4,carlton,NM,18.0,15.0,3.0,0.0,0.0,8.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,89,-,2.0,1.0,0.0
"OBrien, Lochie",R4,carlton,NM,15.0,10.0,5.0,0.0,0.0,4.0,2.0,3.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,84,-,6.0,1.0,0.0
"Owies, Matthew",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Pittonet, Marc",R4,carlton,NM,11.0,8.0,3.0,0.0,0.0,2.0,4.0,2.0,8.0,3.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,69,-,3.0,3.0,0.0
"Plowman, Lachie",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Saad, Adam",R4,carlton,NM,25.0,17.0,8.0,0.0,0.0,6.0,1.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,84,-,1.0,0.0,1.0
"Silvagni, Jack",R4,carlton,NM,16.0,10.0,6.0,1.0,0.0,7.0,0.0,4.0,5.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,76,-,4.0,4.0,0.0
"Walsh, Sam",R4,carlton,NM,,,,,,,,,,,,,,,,,,,,,,,
"Weitering, Jacob",R4,carlton,NM,15.0,13.0,2.0,0.0,0.0,12.0,0.0,2.0,3.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,97,-,1.0,11.0,0.0
"Young, Lewis",R4,carlton,NM,22.0,18.0,4.0,0.0,0.0,10.0,0.0,0.0,4.0,15.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,6.0,98,-,5.0,12.0,0.0
"Acres, Blake",R5,carlton,AD,23.0,17.0,6.0,1.0,0.0,4.0,1.0,2.0,6.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,84,-,4.0,1.0,0.0
"Boyd, Jordan",R5,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,
"Carroll, Jack",R5,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,
"Cerra, Adam",R5,carlton,AD,23.0,10.0,13.0,0.0,0.0,3.0,5.0,6.0,10.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,86,-,3.0,2.0,2.0
"Cincotta, Alex",R5,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,
"Cottrell, Matthew",R5,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,
"Cowan, Lachlan",R5,carlton,AD,9.0,8.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,71,-,1.0,0.0,0.0
"Cripps, Patrick",R5,carlton,AD,19.0,6.0,13.0,0.0,1.0,0.0,9.0,10.0,12.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,88,-,3.0,1.0,0.0
"Cuningham, David",R5,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,
"Curnow, Charlie",R5,carlton,AD,9.0,9.0,0.0,2.0,1.0,7.0,0.0,1.0,6.0,3.0,0.0,5.0,4.0,1.0,1.0,1.0,4.0,0.0,92,-,2.0,2.0,0.0
"Curnow, Ed",R5,carlton,AD,23.0,17.0,6.0,0.0,0.0,4.0,4.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,81,-,1.0,1.0,0.0
"De Koning, Tom",R5,carlton,AD,9.0,4.0,5.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,17.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,76,-,2.0,4.0,0.0
"Docherty, Sam",R5,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,
"Dow, Paddy",R5,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,
"Durdin, Corey",R5,carlton,AD,8.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,72,-,3.0,0.0,0.0
"Fisher, Zac",R5,carlton,AD,14.0,3.0,11.0,0.0,0.0,2.0,1.0,3.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,82,-,3.0,1.0,0.0
"Fogarty, Lachie",R5,carlton,AD,,,,,,,,,,,,,,,,,,,,,,,
"Hewett, George",R5,carlton,AD,16.0,3.0,13.0,0.0,0.0,0.0,2.0,8.0,7.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,78,-,1.0,0.0,0.0
