Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Arnot, Matt",2015,R1,richmond,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Astbury, David",2015,R1,richmond,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Batchelor, Jake",2015,R1,richmond,CA,15.0,9.0,6.0,0.0,0.0,5.0,1.0,2.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,84,-,1.0,5.0,3.0,0.0
"Chaplin, Troy",2015,R1,richmond,CA,13.0,9.0,4.0,0.0,0.0,1.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,100,-,3.0,1.0,2.0,0.0
"Conca, Reece",2015,R1,richmond,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Cotchin, Trent",2015,R1,richmond,CA,17.0,6.0,11.0,0.0,1.0,3.0,1.0,1.0,5.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,86,-,0.0,0.0,0.0,0.0
"Deledio, Brett",2015,R1,richmond,CA,18.0,9.0,9.0,0.0,2.0,3.0,1.0,0.0,6.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,69,Off,2.0,1.0,2.0,0.0
"Drummond, Nathan",2015,R1,richmond,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Edwards, Shane",2015,R1,richmond,CA,21.0,9.0,12.0,0.0,0.0,1.0,7.0,3.0,15.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,83,-,1.0,1.0,0.0,0.0
"Ellis, Brandon",2015,R1,richmond,CA,26.0,15.0,11.0,0.0,1.0,9.0,2.0,7.0,8.0,18.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,87,-,2.0,1.0,0.0,2.0
"Ellis, Corey",2015,R1,richmond,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Elton, Todd",2015,R1,richmond,CA,,,,,,,,,,,,,,,,,,,,,,,,
"Gordon, Nathan",2015,R1,richmond,CA,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,21,On,2.0,0.0,0.0,0.0
