Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Beams, Ben",2001,R1,melbourne,RI,9.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,,1.0,0.0,3.0,0.0,,,1.0,1.0,1.0,0.0
"Broadbridge, Troy",2001,R1,melbourne,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Nathan",2001,R1,melbourne,RI,15.0,8.0,7.0,0.0,2.0,5.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,,1.0,1.0,4.0,1.0,,,1.0,1.0,0.0,0.0
"Bruce, Cameron",2001,R1,melbourne,RI,16.0,8.0,8.0,1.0,1.0,6.0,1.0,2.0,10.0,5.0,0.0,3.0,2.0,,1.0,2.0,3.0,0.0,,,0.0,0.0,0.0,0.0
"Collins, Matthew",2001,R1,melbourne,RI,9.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,,1.0,1.0,0.0,2.0,,,0.0,2.0,0.0,0.0
"Farmer, Jeff",2001,R1,melbourne,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Febey, Steven",2001,R1,melbourne,RI,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
"Funcke, Ross",2001,R1,melbourne,RI,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
"Godfrey, Simon",2001,R1,melbourne,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Green, Brad",2001,R1,melbourne,RI,5.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,,0.0,2.0,0.0,0.0,,,1.0,0.0,0.0,0.0
"Grgic, Brent",2001,R1,melbourne,RI,12.0,7.0,5.0,0.0,0.0,4.0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,,0.0,1.0,5.0,0.0,,,0.0,1.0,0.0,0.0
"Ingerson, Anthony",2001,R1,melbourne,RI,13.0,8.0,5.0,0.0,0.0,6.0,3.0,2.0,7.0,5.0,0.0,1.0,0.0,,3.0,0.0,0.0,2.0,,,1.0,1.0,0.0,0.0
"Johnstone, Travis",2001,R1,melbourne,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Jolly, Darren",2001,R1,melbourne,RI,,,,,,,,,,,,,,,,,,,,,,,,
"Lamb, Chris",2001,R1,melbourne,RI,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
"Leoncelli, Andrew",2001,R1,melbourne,RI,25.0,16.0,9.0,1.0,1.0,4.0,7.0,2.0,13.0,13.0,0.0,1.0,1.0,,4.0,0.0,5.0,3.0,,,2.0,1.0,1.0,0.0
"McDonald, Anthony",2001,R1,melbourne,RI,16.0,12.0,4.0,1.0,0.0,4.0,4.0,2.0,5.0,12.0,0.0,0.0,0.0,,2.0,3.0,3.0,1.0,,,1.0,0.0,0.0,0.0
