Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Alessio, Steven",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Bewick, Darren",1994,R1,essendon,WC,13.0,8.0,5.0,0.0,1.0,1.0,,1.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Calthorpe, David",1994,R1,essendon,WC,13.0,10.0,3.0,2.0,0.0,3.0,,5.0,,,0.0,,,,2.0,2.0,,,,,,,,0.0
"Cockatoo-Collins, Che",1994,R1,essendon,WC,21.0,17.0,4.0,3.0,1.0,1.0,,1.0,,,0.0,,,,3.0,2.0,,,,,,,,0.0
"Cransberg, Peter",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Cummings, Scott",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Daniher, Anthony",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Daniher, Chris",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Delaney, Tony",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Denham, Sean",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Doolan, Ben",1994,R1,essendon,WC,17.0,11.0,6.0,0.0,0.0,2.0,,1.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Fletcher, Dustin",1994,R1,essendon,WC,16.0,10.0,6.0,1.0,0.0,2.0,,3.0,,,0.0,,,,4.0,1.0,,,,,,,,0.0
"Flood, David",1994,R1,essendon,WC,3.0,3.0,0.0,1.0,0.0,0.0,,1.0,,,1.0,,,,1.0,0.0,,,,,,,,0.0
"Grenvold, David",1994,R1,essendon,WC,11.0,7.0,4.0,0.0,0.0,2.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Hardwick, Damien",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Harvey, Mark",1994,R1,essendon,WC,10.0,7.0,3.0,0.0,0.0,1.0,,0.0,,,0.0,,,,1.0,2.0,,,,,,,,0.0
"Hills, Paul",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Hird, James",1994,R1,essendon,WC,17.0,13.0,4.0,0.0,1.0,7.0,,1.0,,,2.0,,,,1.0,3.0,,,,,,,,0.0
"Kickett, Dale",1994,R1,essendon,WC,5.0,3.0,2.0,0.0,1.0,1.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Kilpatrick, Glenn",1994,R1,essendon,WC,8.0,6.0,2.0,0.0,0.0,2.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Kirzner, Julian",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Manton, Glenn",1994,R1,essendon,WC,7.0,5.0,2.0,2.0,1.0,3.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Mercuri, Mark",1994,R1,essendon,WC,28.0,15.0,13.0,1.0,1.0,4.0,,5.0,,,0.0,,,,5.0,0.0,,,,,,,,0.0
"Misiti, Joe",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"OConnor, Ryan",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"ODonnell, Gary",1994,R1,essendon,WC,24.0,15.0,9.0,0.0,0.0,1.0,,1.0,,,0.0,,,,2.0,0.0,,,,,,,,2.0
"Olarenshaw, Ricky",1994,R1,essendon,WC,16.0,7.0,9.0,0.0,0.0,1.0,,0.0,,,0.0,,,,3.0,1.0,,,,,,,,0.0
"Prior, Michael",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Ridley, Todd",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Ross, Lachlan",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Salmon, Paul",1994,R1,essendon,WC,13.0,10.0,3.0,1.0,1.0,4.0,,2.0,,,17.0,,,,2.0,4.0,,,,,,,,0.0
"Somerville, Peter",1994,R1,essendon,WC,11.0,4.0,7.0,1.0,0.0,5.0,,0.0,,,8.0,,,,1.0,4.0,,,,,,,,0.0
"Stevenson, Robert",1994,R1,essendon,WC,10.0,6.0,4.0,0.0,0.0,2.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Symons, Michael",1994,R1,essendon,WC,11.0,4.0,7.0,0.0,0.0,1.0,,3.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Thompson, Mark",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Wallis, Dean",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Wanganeen, Gavin",1994,R1,essendon,WC,25.0,22.0,3.0,0.0,0.0,5.0,,2.0,,,0.0,,,,4.0,1.0,,,,,,,,3.0
"Watson, Tim",1994,R1,essendon,WC,15.0,12.0,3.0,0.0,0.0,3.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Williams, Russell",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Young, Barry",1994,R1,essendon,WC,,,,,,,,,,,,,,,,,,,,,,,,
"Alessio, Steven",1994,R2,essendon,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Bewick, Darren",1994,R2,essendon,FI,18.0,11.0,7.0,2.0,3.0,3.0,,2.0,,,0.0,,,,2.0,0.0,,,,,,,,0.0
"Calthorpe, David",1994,R2,essendon,FI,17.0,12.0,5.0,1.0,1.0,2.0,,3.0,,,0.0,,,,1.0,4.0,,,,,,,,0.0
"Cockatoo-Collins, Che",1994,R2,essendon,FI,17.0,13.0,4.0,3.0,2.0,2.0,,2.0,,,0.0,,,,3.0,2.0,,,,,,,,0.0
"Cransberg, Peter",1994,R2,essendon,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Cummings, Scott",1994,R2,essendon,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Daniher, Anthony",1994,R2,essendon,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Daniher, Chris",1994,R2,essendon,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Delaney, Tony",1994,R2,essendon,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Denham, Sean",1994,R2,essendon,FI,,,,,,,,,,,,,,,,,,,,,,,,
