Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Amartey, Joel",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Blakey, Nick",2023,R1,swans,GC,20.0,18.0,2.0,0.0,0.0,6.0,0.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,76,-,5.0,1.0,2.0,
"Buller, Jack",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Campbell, Braeden",2023,R1,swans,GC,16.0,10.0,6.0,0.0,0.0,2.0,2.0,3.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,89,-,4.0,5.0,0.0,
"Clarke, Ryan",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Harry",2023,R1,swans,GC,13.0,9.0,4.0,2.0,1.0,3.0,0.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,84,-,2.0,1.0,0.0,
"Florent, Oliver",2023,R1,swans,GC,18.0,9.0,9.0,1.0,0.0,5.0,0.0,2.0,7.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,91,-,0.0,2.0,0.0,
"Fox, Robbie",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Francis, Aaron",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Franklin, Lance",2023,R1,swans,GC,8.0,7.0,1.0,2.0,1.0,4.0,0.0,1.0,5.0,3.0,0.0,3.0,3.0,1.0,1.0,4.0,2.0,0.0,77,-,7.0,1.0,0.0,
"Gould, Will",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Gulden, Errol",2023,R1,swans,GC,24.0,18.0,6.0,1.0,1.0,2.0,3.0,5.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,82,-,2.0,2.0,2.0,
"Hayward, Will",2023,R1,swans,GC,19.0,11.0,8.0,1.0,3.0,4.0,1.0,2.0,7.0,11.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,79,-,4.0,0.0,0.0,
"Heeney, Isaac",2023,R1,swans,GC,12.0,8.0,4.0,1.0,2.0,3.0,2.0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,83,-,4.0,3.0,0.0,
"Hickey, Tom",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Ladhams, Peter",2023,R1,swans,GC,20.0,7.0,13.0,0.0,0.0,4.0,5.0,3.0,7.0,13.0,15.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,74,Off,5.0,2.0,0.0,
"Lloyd, Jake",2023,R1,swans,GC,28.0,15.0,13.0,1.0,0.0,9.0,0.0,2.0,5.0,21.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,86,-,2.0,2.0,0.0,
"McAndrew, Lachlan",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"McCartin, Paddy",2023,R1,swans,GC,15.0,14.0,1.0,0.0,0.0,6.0,0.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,73,-,3.0,4.0,0.0,
"McCartin, Tom",2023,R1,swans,GC,16.0,12.0,4.0,0.0,0.0,5.0,0.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,89,-,2.0,5.0,0.0,
"McDonald, Logan",2023,R1,swans,GC,9.0,7.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,72,-,1.0,1.0,0.0,
"McInerney, Justin",2023,R1,swans,GC,23.0,15.0,8.0,0.0,0.0,7.0,0.0,4.0,4.0,19.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,76,-,4.0,2.0,0.0,
"McLean, Hayden",2023,R1,swans,GC,11.0,4.0,7.0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,78,-,2.0,6.0,0.0,
"Melican, Lewis",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Mills, Callum",2023,R1,swans,GC,19.0,8.0,11.0,1.0,0.0,2.0,6.0,7.0,7.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,82,-,3.0,4.0,0.0,
"Papley, Tom",2023,R1,swans,GC,15.0,12.0,3.0,2.0,0.0,2.0,7.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,86,-,3.0,3.0,0.0,
"Parker, Luke",2023,R1,swans,GC,25.0,9.0,16.0,0.0,0.0,1.0,4.0,6.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,82,-,2.0,0.0,0.0,
"Rampe, Dane",2023,R1,swans,GC,25.0,13.0,12.0,0.0,0.0,7.0,0.0,4.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,89,-,0.0,9.0,0.0,
"Roberts, Matt",2023,R1,swans,GC,7.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12,On,0.0,0.0,0.0,
"Rowbottom, James",2023,R1,swans,GC,17.0,10.0,7.0,0.0,0.0,1.0,3.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,75,-,4.0,1.0,0.0,
"Sheather, Marc",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Sheldrick, Angus",2023,R1,swans,GC,,,,,,,,,,,,,,,,,,,,,,,,
"Stephens, Dylan",2023,R1,swans,GC,27.0,19.0,8.0,1.0,0.0,4.0,0.0,4.0,8.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,80,-,3.0,4.0,0.0,
"Warner, Chad",2023,R1,swans,GC,30.0,21.0,9.0,0.0,3.0,3.0,3.0,8.0,12.0,19.0,0.0,0.0,0.0,2.0,1.0,3.0,8.0,0.0,84,-,6.0,2.0,2.0,
