Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Adams, Marcus",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Ah Chee, Callum",2021,R1,brisbanel,SY,12.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,87,-,4.0,2.0,0.0,0.0
"Andrews, Harris",2021,R1,brisbanel,SY,11.0,8.0,3.0,0.0,0.0,4.0,0.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,96,-,1.0,11.0,0.0,0.0
"Bailey, Zac",2021,R1,brisbanel,SY,16.0,13.0,3.0,3.0,0.0,0.0,2.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,0.0,76,-,8.0,0.0,0.0,0.0
"Ballenden, Connor",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Berry, Jarrod",2021,R1,brisbanel,SY,16.0,10.0,6.0,1.0,0.0,3.0,1.0,2.0,4.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,78,-,4.0,1.0,0.0,0.0
"Berry, Tom",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Birchall, Grant",2021,R1,brisbanel,SY,11.0,8.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,80,-,0.0,4.0,0.0,0.0
"Cameron, Charlie",2021,R1,brisbanel,SY,10.0,7.0,3.0,0.0,0.0,2.0,3.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,77,-,0.0,1.0,0.0,0.0
"Cockatoo, Nakia",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Coleman, Keidean",2021,R1,brisbanel,SY,8.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,64,-,2.0,2.0,0.0,0.0
"Daniher, Joe",2021,R1,brisbanel,SY,10.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,7.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,91,-,3.0,1.0,0.0,0.0
"Fullarton, Tom",2021,R1,brisbanel,SY,8.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,74,-,1.0,0.0,0.0,0.0
"Gardiner, Darcy",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Hipwood, Eric",2021,R1,brisbanel,SY,9.0,4.0,5.0,1.0,0.0,3.0,0.0,1.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,92,-,7.0,3.0,0.0,0.0
"Lester, Ryan",2021,R1,brisbanel,SY,9.0,5.0,4.0,0.0,0.0,3.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,76,-,2.0,5.0,0.0,0.0
"Lyons, Jarryd",2021,R1,brisbanel,SY,28.0,14.0,14.0,1.0,0.0,4.0,6.0,2.0,15.0,11.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,3.0,80,-,2.0,0.0,0.0,0.0
"Madden, James",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Mathieson, Rhys",2021,R1,brisbanel,SY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0
"McCarthy, Lincoln",2021,R1,brisbanel,SY,16.0,11.0,5.0,2.0,0.0,2.0,1.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,82,-,4.0,0.0,0.0,0.0
"McCluggage, Hugh",2021,R1,brisbanel,SY,18.0,14.0,4.0,1.0,0.0,5.0,2.0,3.0,4.0,15.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,86,-,3.0,0.0,0.0,0.0
"McInerney, Oscar",2021,R1,brisbanel,SY,12.0,7.0,5.0,1.0,1.0,3.0,2.0,2.0,8.0,5.0,24.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,80,-,3.0,7.0,0.0,0.0
"McStay, Daniel",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Neale, Lachie",2021,R1,brisbanel,SY,24.0,8.0,16.0,0.0,0.0,4.0,7.0,0.0,13.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,84,-,3.0,1.0,0.0,0.0
"Payne, Jack",2021,R1,brisbanel,SY,12.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,93,-,1.0,7.0,0.0,0.0
"Prior, Jaxon",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Rich, Daniel",2021,R1,brisbanel,SY,23.0,21.0,2.0,0.0,0.0,8.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,84,-,4.0,4.0,0.0,0.0
"Robertson, Deven",2021,R1,brisbanel,SY,,,,,,,,,,,,,,,,,,,,,,,,
"Robinson, Mitch",2021,R1,brisbanel,SY,10.0,8.0,2.0,0.0,0.0,2.0,2.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,73,-,1.0,3.0,0.0,0.0
"Sharp, Harry",2021,R1,brisbanel,SY,11.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,81,-,4.0,2.0,0.0,0.0
"Starcevich, Brandon",2021,R1,brisbanel,SY,9.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,84,-,1.0,1.0,1.0,0.0
"Zorko, Dayne",2021,R1,brisbanel,SY,22.0,15.0,7.0,1.0,2.0,6.0,4.0,6.0,8.0,11.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,2.0,82,-,7.0,1.0,0.0,0.0
"Adams, Marcus",2021,R2,brisbanel,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Ah Chee, Callum",2021,R2,brisbanel,GE,7.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,86,-,2.0,1.0,0.0,0.0
"Andrews, Harris",2021,R2,brisbanel,GE,11.0,7.0,4.0,0.0,0.0,7.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,96,-,2.0,8.0,0.0,0.0
"Bailey, Zac",2021,R2,brisbanel,GE,16.0,9.0,7.0,0.0,0.0,2.0,1.0,7.0,9.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,77,-,3.0,0.0,0.0,0.0
"Ballenden, Connor",2021,R2,brisbanel,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Berry, Jarrod",2021,R2,brisbanel,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Berry, Tom",2021,R2,brisbanel,GE,7.0,4.0,3.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,70,-,1.0,3.0,0.0,0.0
"Birchall, Grant",2021,R2,brisbanel,GE,17.0,15.0,2.0,0.0,0.0,7.0,1.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,79,-,3.0,0.0,0.0,0.0
"Cameron, Charlie",2021,R2,brisbanel,GE,7.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,87,-,1.0,0.0,1.0,0.0
"Cockatoo, Nakia",2021,R2,brisbanel,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Coleman, Keidean",2021,R2,brisbanel,GE,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,On,0.0,0.0,0.0,0.0
"Daniher, Joe",2021,R2,brisbanel,GE,14.0,13.0,1.0,1.0,2.0,9.0,0.0,3.0,4.0,10.0,2.0,2.0,3.0,0.0,0.0,3.0,6.0,0.0,94,-,6.0,2.0,1.0,0.0
"Fullarton, Tom",2021,R2,brisbanel,GE,8.0,2.0,6.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,72,-,1.0,1.0,0.0,0.0
"Gardiner, Darcy",2021,R2,brisbanel,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Hipwood, Eric",2021,R2,brisbanel,GE,12.0,11.0,1.0,4.0,3.0,4.0,0.0,0.0,8.0,4.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,79,-,3.0,4.0,0.0,0.0
"Lester, Ryan",2021,R2,brisbanel,GE,12.0,6.0,6.0,0.0,0.0,3.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,83,-,2.0,6.0,0.0,0.0
"Lyons, Jarryd",2021,R2,brisbanel,GE,20.0,13.0,7.0,1.0,0.0,6.0,4.0,6.0,10.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,79,-,3.0,1.0,0.0,0.0
"Madden, James",2021,R2,brisbanel,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Mathieson, Rhys",2021,R2,brisbanel,GE,,,,,,,,,,,,,,,,,,,,,,,,
"McCarthy, Lincoln",2021,R2,brisbanel,GE,7.0,5.0,2.0,1.0,0.0,1.0,2.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,79,-,2.0,2.0,0.0,0.0
