Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Bandy, Daniel",2000,R1,fremantle,GE,17.0,9.0,8.0,0.0,0.0,3.0,0.0,1.0,4.0,12.0,1.0,0.0,0.0,,4.0,0.0,3.0,3.0,,,2.0,1.0,0.0,0.0
"Black, Heath",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Bootsma, Brad",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Leigh",2000,R1,fremantle,GE,12.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,,2.0,2.0,1.0,4.0,,,0.0,1.0,0.0,0.0
"Callaghan, Craig",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Clement, James",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Cook, Troy",2000,R1,fremantle,GE,12.0,8.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,10.0,0.0,0.0,0.0,,0.0,1.0,2.0,2.0,,,3.0,2.0,0.0,0.0
"Cunningham, Ben",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Dodd, Brad",2000,R1,fremantle,GE,12.0,8.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,10.0,0.0,0.0,1.0,,0.0,0.0,4.0,0.0,,,2.0,1.0,0.0,0.0
"Fewster, Brendon",2000,R1,fremantle,GE,13.0,7.0,6.0,0.0,1.0,4.0,2.0,1.0,8.0,6.0,5.0,0.0,0.0,,0.0,1.0,4.0,0.0,,,4.0,0.0,0.0,0.0
"Fletcher, Adrian",2000,R1,fremantle,GE,33.0,14.0,19.0,0.0,0.0,5.0,12.0,3.0,20.0,15.0,0.0,2.0,0.0,,4.0,1.0,4.0,3.0,,,1.0,4.0,0.0,1.0
"Gale, Mark",2000,R1,fremantle,GE,20.0,13.0,7.0,1.0,0.0,5.0,1.0,0.0,5.0,14.0,0.0,0.0,0.0,,0.0,1.0,7.0,3.0,,,4.0,0.0,0.0,0.0
"Grover, Antoni",2000,R1,fremantle,GE,10.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,,,0.0,0.0,0.0,0.0
"Harding, Greg",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Hasleby, Paul",2000,R1,fremantle,GE,30.0,16.0,14.0,1.0,2.0,2.0,7.0,2.0,10.0,19.0,0.0,0.0,1.0,,2.0,2.0,4.0,2.0,,,6.0,2.0,0.0,0.0
"Holland, Brodie",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Jones, Anthony",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Kickett, Dale",2000,R1,fremantle,GE,14.0,11.0,3.0,1.0,0.0,7.0,1.0,3.0,1.0,11.0,0.0,1.0,0.0,,2.0,2.0,0.0,2.0,,,3.0,2.0,0.0,0.0
"Koops, Steven",2000,R1,fremantle,GE,7.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,0.0,1.0,0.0,,0.0,3.0,1.0,0.0,,,0.0,0.0,0.0,0.0
"Longmuir, Justin",2000,R1,fremantle,GE,9.0,2.0,7.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,7.0,0.0,0.0,,0.0,1.0,2.0,0.0,,,1.0,1.0,0.0,0.0
"Longmuir, Troy",2000,R1,fremantle,GE,7.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0
"McManus, Shaun",2000,R1,fremantle,GE,9.0,3.0,6.0,0.0,0.0,3.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,,2.0,0.0,0.0,0.0
"Michael, Clem",2000,R1,fremantle,GE,16.0,5.0,11.0,0.0,0.0,3.0,9.0,2.0,13.0,3.0,13.0,1.0,0.0,,2.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0
"Modra, Tony",2000,R1,fremantle,GE,8.0,8.0,0.0,5.0,1.0,3.0,0.0,0.0,5.0,3.0,0.0,2.0,3.0,,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0
"Norrish, Jason",2000,R1,fremantle,GE,18.0,8.0,10.0,0.0,0.0,2.0,1.0,2.0,11.0,6.0,0.0,0.0,0.0,,2.0,1.0,1.0,4.0,,,4.0,0.0,1.0,0.0
"Parker, Shane",2000,R1,fremantle,GE,13.0,8.0,5.0,1.0,0.0,2.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,,,1.0,1.0,0.0,0.0
"Pavlich, Matthew",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Prescott, Ashley",2000,R1,fremantle,GE,21.0,14.0,7.0,0.0,1.0,4.0,1.0,0.0,7.0,16.0,0.0,0.0,0.0,,0.0,3.0,6.0,1.0,,,6.0,0.0,0.0,0.0
"Schell, Daniel",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Shipp, Andrew",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Sinclair, Jess",2000,R1,fremantle,GE,22.0,17.0,5.0,2.0,0.0,5.0,2.0,0.0,5.0,17.0,0.0,0.0,1.0,,0.0,1.0,5.0,0.0,,,2.0,5.0,1.0,0.0
"Taylor, Garth",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Toia, Luke",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Walker, James",2000,R1,fremantle,GE,18.0,12.0,6.0,0.0,0.0,3.0,0.0,1.0,6.0,9.0,0.0,0.0,0.0,,2.0,0.0,1.0,9.0,,,1.0,0.0,0.0,0.0
"Waterhouse, Clive",2000,R1,fremantle,GE,16.0,9.0,7.0,2.0,1.0,5.0,0.0,1.0,5.0,10.0,0.0,0.0,2.0,,1.0,4.0,5.0,0.0,,,3.0,0.0,0.0,0.0
"Wira, Brad",2000,R1,fremantle,GE,,,,,,,,,,,,,,,,,,,,,,,,
"Bandy, Daniel",2000,R2,fremantle,PA,22.0,10.0,12.0,1.0,0.0,12.0,2.0,1.0,8.0,14.0,0.0,3.0,1.0,,0.0,1.0,0.0,4.0,,,5.0,2.0,0.0,3.0
"Black, Heath",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Bootsma, Brad",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Leigh",2000,R2,fremantle,PA,7.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,6.0,,,0.0,1.0,0.0,0.0
"Callaghan, Craig",2000,R2,fremantle,PA,21.0,12.0,9.0,2.0,1.0,3.0,0.0,2.0,9.0,10.0,0.0,0.0,2.0,,0.0,2.0,3.0,0.0,,,1.0,2.0,0.0,0.0
"Clement, James",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Cook, Troy",2000,R2,fremantle,PA,20.0,10.0,10.0,0.0,0.0,1.0,1.0,3.0,7.0,14.0,0.0,0.0,0.0,,2.0,1.0,4.0,3.0,,,2.0,2.0,0.0,0.0
"Cunningham, Ben",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Dodd, Brad",2000,R2,fremantle,PA,19.0,11.0,8.0,2.0,1.0,5.0,1.0,3.0,4.0,14.0,0.0,1.0,2.0,,2.0,1.0,5.0,0.0,,,2.0,1.0,0.0,0.0
"Fewster, Brendon",2000,R2,fremantle,PA,11.0,7.0,4.0,1.0,1.0,5.0,2.0,3.0,5.0,6.0,4.0,2.0,0.0,,1.0,1.0,5.0,0.0,,,2.0,1.0,0.0,0.0
"Fletcher, Adrian",2000,R2,fremantle,PA,9.0,4.0,5.0,0.0,0.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,,,2.0,0.0,0.0,0.0
"Gale, Mark",2000,R2,fremantle,PA,10.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,,1.0,1.0,3.0,2.0,,,0.0,0.0,1.0,0.0
"Grover, Antoni",2000,R2,fremantle,PA,10.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,,1.0,2.0,1.0,3.0,,,0.0,0.0,0.0,0.0
"Harding, Greg",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Hasleby, Paul",2000,R2,fremantle,PA,22.0,10.0,12.0,0.0,0.0,3.0,7.0,6.0,8.0,13.0,0.0,1.0,0.0,,1.0,3.0,4.0,2.0,,,3.0,1.0,0.0,0.0
"Holland, Brodie",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Jones, Anthony",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Kickett, Dale",2000,R2,fremantle,PA,19.0,16.0,3.0,1.0,0.0,5.0,3.0,3.0,6.0,13.0,0.0,0.0,0.0,,2.0,0.0,1.0,5.0,,,1.0,2.0,2.0,1.0
"Koops, Steven",2000,R2,fremantle,PA,10.0,7.0,3.0,1.0,0.0,2.0,1.0,4.0,5.0,6.0,0.0,1.0,1.0,,1.0,1.0,2.0,0.0,,,3.0,1.0,0.0,0.0
"Longmuir, Justin",2000,R2,fremantle,PA,5.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,,,0.0,2.0,1.0,0.0
"Longmuir, Troy",2000,R2,fremantle,PA,13.0,9.0,4.0,2.0,1.0,4.0,2.0,1.0,7.0,6.0,0.0,2.0,3.0,,1.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0
"McManus, Shaun",2000,R2,fremantle,PA,16.0,11.0,5.0,1.0,1.0,3.0,3.0,2.0,5.0,12.0,0.0,1.0,0.0,,0.0,2.0,4.0,1.0,,,2.0,0.0,4.0,0.0
"Michael, Clem",2000,R2,fremantle,PA,8.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,17.0,0.0,0.0,,0.0,1.0,1.0,0.0,,,2.0,2.0,0.0,0.0
"Modra, Tony",2000,R2,fremantle,PA,10.0,8.0,2.0,4.0,2.0,6.0,0.0,0.0,3.0,7.0,0.0,1.0,6.0,,0.0,0.0,0.0,0.0,,,4.0,2.0,0.0,0.0
"Norrish, Jason",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Parker, Shane",2000,R2,fremantle,PA,13.0,10.0,3.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,0.0,1.0,0.0,,4.0,0.0,3.0,7.0,,,1.0,1.0,0.0,0.0
"Pavlich, Matthew",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Prescott, Ashley",2000,R2,fremantle,PA,23.0,19.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,,1.0,1.0,10.0,0.0,,,3.0,0.0,0.0,0.0
"Schell, Daniel",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Shipp, Andrew",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Sinclair, Jess",2000,R2,fremantle,PA,16.0,10.0,6.0,1.0,0.0,2.0,1.0,1.0,8.0,8.0,0.0,1.0,0.0,,0.0,2.0,0.0,0.0,,,2.0,1.0,0.0,2.0
"Taylor, Garth",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Toia, Luke",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Walker, James",2000,R2,fremantle,PA,22.0,16.0,6.0,0.0,0.0,8.0,1.0,1.0,6.0,14.0,0.0,0.0,0.0,,0.0,0.0,2.0,6.0,,,3.0,0.0,0.0,0.0
"Waterhouse, Clive",2000,R2,fremantle,PA,17.0,8.0,9.0,3.0,2.0,5.0,0.0,2.0,6.0,11.0,0.0,0.0,5.0,,1.0,0.0,1.0,0.0,,,4.0,1.0,0.0,0.0
"Wira, Brad",2000,R2,fremantle,PA,,,,,,,,,,,,,,,,,,,,,,,,
"Bandy, Daniel",2000,R3,fremantle,ES,19.0,14.0,5.0,0.0,1.0,6.0,1.0,0.0,7.0,12.0,0.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0
"Black, Heath",2000,R3,fremantle,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Bootsma, Brad",2000,R3,fremantle,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Leigh",2000,R3,fremantle,ES,8.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,,1.0,1.0,0.0,4.0,,,2.0,2.0,0.0,0.0
"Callaghan, Craig",2000,R3,fremantle,ES,12.0,7.0,5.0,1.0,1.0,0.0,2.0,2.0,9.0,4.0,0.0,0.0,0.0,,2.0,1.0,6.0,0.0,,,2.0,1.0,0.0,0.0
"Clement, James",2000,R3,fremantle,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Cook, Troy",2000,R3,fremantle,ES,26.0,17.0,9.0,0.0,1.0,6.0,3.0,7.0,12.0,14.0,0.0,1.0,0.0,,1.0,1.0,8.0,3.0,,,2.0,0.0,2.0,0.0
"Cunningham, Ben",2000,R3,fremantle,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Dodd, Brad",2000,R3,fremantle,ES,9.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,,1.0,0.0,5.0,0.0,,,1.0,0.0,0.0,0.0
"Fewster, Brendon",2000,R3,fremantle,ES,11.0,7.0,4.0,0.0,2.0,5.0,2.0,3.0,6.0,5.0,1.0,1.0,2.0,,1.0,2.0,3.0,0.0,,,0.0,1.0,0.0,0.0
"Fletcher, Adrian",2000,R3,fremantle,ES,28.0,12.0,16.0,0.0,0.0,1.0,10.0,2.0,15.0,14.0,0.0,0.0,0.0,,1.0,1.0,3.0,0.0,,,2.0,0.0,0.0,0.0
"Gale, Mark",2000,R3,fremantle,ES,7.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0.0
"Grover, Antoni",2000,R3,fremantle,ES,8.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,,4.0,2.0,2.0,2.0,,,3.0,0.0,0.0,0.0
"Harding, Greg",2000,R3,fremantle,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Hasleby, Paul",2000,R3,fremantle,ES,25.0,15.0,10.0,0.0,1.0,1.0,10.0,4.0,13.0,12.0,0.0,0.0,0.0,,1.0,0.0,4.0,2.0,,,2.0,0.0,0.0,0.0
"Holland, Brodie",2000,R3,fremantle,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Jones, Anthony",2000,R3,fremantle,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Kickett, Dale",2000,R3,fremantle,ES,15.0,7.0,8.0,0.0,0.0,4.0,1.0,6.0,8.0,9.0,0.0,1.0,2.0,,2.0,3.0,1.0,3.0,,,2.0,1.0,0.0,0.0
"Koops, Steven",2000,R3,fremantle,ES,3.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,,,2.0,3.0,0.0,0.0
"Longmuir, Justin",2000,R3,fremantle,ES,7.0,7.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0
"Longmuir, Troy",2000,R3,fremantle,ES,9.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,,2.0,0.0,1.0,1.0,,,1.0,0.0,0.0,0.0
"McManus, Shaun",2000,R3,fremantle,ES,14.0,7.0,7.0,0.0,0.0,2.0,3.0,2.0,9.0,8.0,0.0,0.0,0.0,,3.0,0.0,2.0,1.0,,,3.0,0.0,0.0,0.0
"Michael, Clem",2000,R3,fremantle,ES,8.0,1.0,7.0,0.0,0.0,1.0,3.0,1.0,6.0,2.0,25.0,1.0,0.0,,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0
"Modra, Tony",2000,R3,fremantle,ES,11.0,10.0,1.0,5.0,1.0,6.0,1.0,0.0,6.0,4.0,0.0,3.0,5.0,,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0
"Norrish, Jason",2000,R3,fremantle,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Parker, Shane",2000,R3,fremantle,ES,8.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,,,1.0,0.0,0.0,0.0
