Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Barker, John",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Barlow, Kris",2003,R1,hawthorn,ME,10.0,9.0,1.0,0.0,2.0,7.0,0.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,100,,0.0,4.0,0.0,0.0
"Bateman, Chance",2003,R1,hawthorn,ME,16.0,12.0,4.0,0.0,0.0,3.0,1.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,100,,4.0,2.0,0.0,0.0
"Brown, Campbell",2003,R1,hawthorn,ME,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,,5.0,0.0,0.0,0.0
"Campbell, Robert",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Clarke, Tim",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Adrian",2003,R1,hawthorn,ME,10.0,8.0,2.0,1.0,0.0,2.0,3.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,84,,2.0,1.0,0.0,0.0
"Cox, Simon",2003,R1,hawthorn,ME,11.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,62,,1.0,3.0,0.0,0.0
"Crawford, Shane",2003,R1,hawthorn,ME,17.0,12.0,5.0,1.0,0.0,0.0,4.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,100,,2.0,3.0,1.0,0.0
"Dixon, Ben",2003,R1,hawthorn,ME,9.0,8.0,1.0,0.0,0.0,5.0,0.0,2.0,5.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,100,,2.0,7.0,0.0,0.0
"Everitt, Peter",2003,R1,hawthorn,ME,18.0,15.0,3.0,3.0,2.0,8.0,3.0,1.0,8.0,10.0,17.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,89,,2.0,4.0,0.0,0.0
"Graham, Mark",2003,R1,hawthorn,ME,6.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100,,0.0,2.0,0.0,0.0
"Greene, Steven",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Harford, Daniel",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Hay, Jonathan",2003,R1,hawthorn,ME,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,100,,3.0,6.0,0.0,0.0
"Hodge, Luke",2003,R1,hawthorn,ME,9.0,5.0,4.0,1.0,0.0,4.0,1.0,4.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,67,,2.0,0.0,0.0,0.0
"Holland, Nick",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Hunter, Kingsley",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Johnson, Brett",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Kane, Ben",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Ladson, Rick",2003,R1,hawthorn,ME,,,,,,,,,,,,,,,,,,,,,,,,
"Lekkas, Angelo",2003,R1,hawthorn,ME,22.0,16.0,6.0,2.0,0.0,5.0,4.0,3.0,8.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,100,,1.0,0.0,0.0,0.0
"Loats, David",2003,R1,hawthorn,ME,9.0,7.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,7.0,23.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,70,,1.0,2.0,0.0,0.0
"Lonie, Nathan",2003,R1,hawthorn,ME,22.0,16.0,6.0,1.0,2.0,3.0,4.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,86,,4.0,1.0,0.0,0.0
"McCabe, Luke",2003,R1,hawthorn,ME,9.0,4.0,5.0,0.0,0.0,1.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,81,,2.0,0.0,0.0,0.0
