Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Alvin, Tom",1993,R1,carlton,FI,15.0,13.0,2.0,0.0,0.0,1.0,,2.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Athorn, Mark",1993,R1,carlton,FI,16.0,9.0,7.0,0.0,0.0,7.0,,0.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Bradley, Craig",1993,R1,carlton,FI,23.0,13.0,10.0,1.0,0.0,4.0,,0.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Brown, Fraser",1993,R1,carlton,FI,19.0,12.0,7.0,0.0,0.0,7.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Cavedon, Andrew",1993,R1,carlton,FI,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,6.0,,,,0.0,1.0,,,,,,,,0.0
"Christou, Ang",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"De Iulio, Ron",1993,R1,carlton,FI,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Dean, Peter",1993,R1,carlton,FI,12.0,8.0,4.0,0.0,0.0,3.0,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,0.0
"Dorotich, Jon",1993,R1,carlton,FI,4.0,3.0,1.0,0.0,0.0,0.0,,1.0,,,0.0,,,,1.0,0.0,,,,,,,,0.0
"Gleeson, Adrian",1993,R1,carlton,FI,17.0,9.0,8.0,1.0,0.0,1.0,,0.0,,,0.0,,,,0.0,2.0,,,,,,,,0.0
"Hanna, Mil",1993,R1,carlton,FI,15.0,11.0,4.0,0.0,0.0,2.0,,3.0,,,1.0,,,,0.0,1.0,,,,,,,,0.0
"Heaver, Brent",1993,R1,carlton,FI,21.0,17.0,4.0,4.0,1.0,0.0,,0.0,,,0.0,,,,8.0,0.0,,,,,,,,0.0
"Hogg, Matthew",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Kernahan, David",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Kernahan, Stephen",1993,R1,carlton,FI,17.0,11.0,6.0,4.0,3.0,9.0,,0.0,,,1.0,,,,3.0,0.0,,,,,,,,0.0
"Koutoufides, Anthony",1993,R1,carlton,FI,11.0,6.0,5.0,1.0,3.0,4.0,,0.0,,,1.0,,,,1.0,2.0,,,,,,,,0.0
"Madden, Justin",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"McCormack, Paul",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"McKay, Andrew",1993,R1,carlton,FI,17.0,8.0,9.0,0.0,0.0,2.0,,0.0,,,0.0,,,,0.0,3.0,,,,,,,,0.0
"Oliver, Stephen",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Parker, Brendan",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Powell, Tim",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Ratten, Brett",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Sexton, Michael",1993,R1,carlton,FI,9.0,5.0,4.0,0.0,0.0,3.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,0.0
"Sholl, Brett",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Silvagni, Stephen",1993,R1,carlton,FI,21.0,9.0,12.0,0.0,0.0,3.0,,3.0,,,0.0,,,,3.0,2.0,,,,,,,,0.0
"Smith, Jeremy",1993,R1,carlton,FI,,,,,,,,,,,,,,,,,,,,,,,,
"Spalding, Earl",1993,R1,carlton,FI,10.0,4.0,6.0,1.0,0.0,3.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,0.0
"Spalding, Scott",1993,R1,carlton,FI,10.0,5.0,5.0,0.0,1.0,3.0,,1.0,,,0.0,,,,1.0,3.0,,,,,,,,0.0
"Welsh, Rohan",1993,R1,carlton,FI,17.0,10.0,7.0,4.0,0.0,10.0,,0.0,,,3.0,,,,1.0,3.0,,,,,,,,1.0
"Williams, Greg",1993,R1,carlton,FI,32.0,17.0,15.0,1.0,1.0,6.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,3.0
"Alvin, Tom",1993,R2,carlton,ES,18.0,10.0,8.0,2.0,2.0,2.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Athorn, Mark",1993,R2,carlton,ES,9.0,5.0,4.0,0.0,0.0,2.0,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Bradley, Craig",1993,R2,carlton,ES,33.0,18.0,15.0,1.0,3.0,6.0,,5.0,,,0.0,,,,0.0,1.0,,,,,,,,0.0
"Brown, Fraser",1993,R2,carlton,ES,15.0,10.0,5.0,2.0,1.0,4.0,,2.0,,,0.0,,,,1.0,2.0,,,,,,,,0.0
"Cavedon, Andrew",1993,R2,carlton,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Christou, Ang",1993,R2,carlton,ES,4.0,2.0,2.0,0.0,0.0,2.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"De Iulio, Ron",1993,R2,carlton,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Dean, Peter",1993,R2,carlton,ES,,,,,,,,,,,,,,,,,,,,,,,,
"Dorotich, Jon",1993,R2,carlton,ES,11.0,10.0,1.0,2.0,4.0,8.0,,1.0,,,0.0,,,,0.0,3.0,,,,,,,,0.0
"Gleeson, Adrian",1993,R2,carlton,ES,20.0,9.0,11.0,0.0,0.0,3.0,,4.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
