Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
"Allen, Scott",1997,R1,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Nathan",1997,R1,bullldogs,FR,8.0,7.0,1.0,0.0,3.0,3.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Cameron, Leon",1997,R1,bullldogs,FR,12.0,11.0,1.0,0.0,0.0,6.0,,2.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Contessa, Adam",1997,R1,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Cook, James",1997,R1,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Cox, Simon",1997,R1,bullldogs,FR,11.0,10.0,1.0,0.0,0.0,3.0,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Croft, Matthew",1997,R1,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Curley, Todd",1997,R1,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Darcy, Luke",1997,R1,bullldogs,FR,14.0,10.0,4.0,2.0,0.0,3.0,,2.0,,,6.0,,,,1.0,0.0,,,,,,,,0.0
"Dent, Matthew",1997,R1,bullldogs,FR,11.0,10.0,1.0,0.0,0.0,5.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Dimattina, Paul",1997,R1,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Ellis, Craig",1997,R1,bullldogs,FR,14.0,7.0,7.0,0.0,0.0,2.0,,2.0,,,1.0,,,,2.0,0.0,,,,,,,,0.0
"Grant, Chris",1997,R1,bullldogs,FR,15.0,8.0,7.0,1.0,1.0,5.0,,2.0,,,0.0,,,,3.0,1.0,,,,,,,,0.0
"Hargraves, Daniel",1997,R1,bullldogs,FR,2.0,2.0,0.0,1.0,0.0,2.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Hudson, Paul",1997,R1,bullldogs,FR,20.0,13.0,7.0,1.0,1.0,3.0,,2.0,,,0.0,,,,3.0,0.0,,,,,,,,0.0
"Johnson, Brad",1997,R1,bullldogs,FR,24.0,21.0,3.0,0.0,0.0,9.0,,2.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Kellett, Nigel",1997,R1,bullldogs,FR,10.0,6.0,4.0,0.0,0.0,1.0,,1.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0
"Kolyniuk, Steven",1997,R1,bullldogs,FR,18.0,15.0,3.0,0.0,0.0,1.0,,2.0,,,0.0,,,,7.0,0.0,,,,,,,,0.0
"Kretiuk, Steven",1997,R1,bullldogs,FR,5.0,4.0,1.0,0.0,0.0,1.0,,2.0,,,1.0,,,,0.0,1.0,,,,,,,,0.0
"Lane, Tyson",1997,R1,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Liberatore, Tony",1997,R1,bullldogs,FR,7.0,2.0,5.0,0.0,0.0,0.0,,3.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
"Martin, Michael",1997,R1,bullldogs,FR,,,,,,,,,,,,,,,,,,,,,,,,
"Minton-Connell, Simon",1997,R1,bullldogs,FR,6.0,6.0,0.0,3.0,2.0,4.0,,1.0,,,0.0,,,,0.0,0.0,,,,,,,,0.0
