Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Anderson, Lindsay",,,,,,,,,,,,-,-,-,-,-,-,
"Anderson, Syd",-,2,-,-,2,-,-,-,-,1,-,-,-,-,,-,-,5.0
"Bowe, Bill",,-,-,-,-,-,,-,-,-,-,-,,-,,,-,
"Boynton, Frank",,,,,,,,,,,,,,,,-,,
"Brown, Frank",,,,,,,-,,,,,,-,-,-,,,
"Conquest, Jim",,-,,-,-,,,,,-,-,,-,,-,,,
"Coutie, Vin",1,2,1,2,1,1,-,,,,,,2,1,-,1,1,13.0
"Drane, Horrie",,,1,,,,-,-,,-,,,,-,-,-,-,1.0
"Gardiner, Jack",1,-,-,-,-,1,,,1,-,1,-,-,-,-,-,1,5.0
"Hayman, Spencer",,-,,,,,,-,-,,,,-,-,-,,,
"Henderson, Harry",-,,-,-,-,-,-,-,-,-,-,,-,-,,-,,
"Hordern, Percy",,,,,,,,1,-,,,-,,-,-,,,1.0
"Howard, Fred",-,,-,,,,-,-,-,-,-,,,,,,-,
"Hurrey, Frank",,,,,,,,,,-,,,,,-,,,
"Langley, Frank",,,,,,-,,1,,-,,,,,,,,1.0
"Leith, Jack",,-,-,-,,-,-,-,,-,-,,2,1,2,2,,7.0
"MacKay, Charlie",,,,,,-,2,,,1,,,,,,,,3.0
"McCooey, Frank",,,,,,,,,,-,-,-,-,,,,,
"McDonald, Alec",-,,,,,,,,,,,,,,,,,
"McIntosh, Jack",1,,,,,,-,,-,,-,,,,,,,1.0
"Mills, Paddy",-,-,-,-,-,,-,-,-,,,,,,,,,
"Morgan, Lyle",,,,,,,,-,,,,,-,,,,,
"Nolan, Bernie",-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,,3.0
"Onyons, Basil",1,3,2,1,2,1,-,-,1,-,-,1,1,1,-,-,2,16.0
"Parkin, Harry",-,,,,,,,,,,,,,,,,,
"Peacock, George",,-,,-,-,-,-,-,1,1,-,-,-,,-,-,-,2.0
"Pearce, Joe",-,,,,-,-,,,-,,2,-,-,-,-,-,,2.0
"Purse, Hugh",-,1,1,-,2,1,,,,-,1,-,,1,-,-,1,8.0
"Purse, Jack",1,-,1,-,1,1,,,,,,,,2,,,,6.0
"Richards, George",,,,,,,,,,,,-,,,-,,,
"Rogers, Willie",,-,-,-,-,,-,,-,,,-,,,,,-,
"Sleeman, Fred",-,,,2,-,-,,1,-,1,-,-,-,-,-,-,-,4.0
"Sleeman, Lance",,,,,,,,,,,,,,,,,-,
"Smith, Henry",,,,,,,,,,,-,,,,,,,
"Sowden, Arthur",-,-,-,-,-,1,-,-,1,,-,-,,-,,1,,3.0
"Stanley, Harold",,,,,,,,,,,,1,,,,,,1.0
"Stanway, Clyde",,-,-,-,,-,-,-,-,-,-,-,-,,,-,1,1.0
"Stephenson, Norm",,,,,,,,,,,,,-,,,,,
"Strong, Jack",-,-,-,-,-,-,3,-,-,,,3,,,,,,6.0
"Suhr, Charles",,,,,,,,,,,,,,,,,-,
"Taylor, Charlie",,,,,,,,,,,,,,,-,-,1,1.0
"Tomkins, Hedley",3,-,-,,-,,-,,,,,,,,,,,3.0
"West, Jack",,,,,,,,,,,,,,,,,-,
"Woodhouse, Reg",,,,,,,,,,,,,,,,-,-,
Totals,8,8,6,5,8,6,6,3,5,4,4,6,5,6,2,4,7,93.0
Opponent,CA,FI,ES,SM,GE,SK,CW,CA,FI,ES,SM,GE,SK,CW,FI,SK,CW,
