Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Bedendo, Dominic",,,,,,,,,,,,,,,11,9,,,,,,,,20.0
"Bontempelli, Marcus",17,19,21,33,18,16,19,,26,24,21,23,28,27,26,19,34,26,23,21,26,20,30,517.0
"Bruce, Josh",,,,,,,,,,,,,,,,,3,2,9,11,,5,,30.0
"Butler, Louis",,,,13,,,,,,,,,,,,,,,,,,,,13.0
"Cleary, Luke",,,,,,,,,13,16,-,,,,,,-,,,,,,,29.0
"Cordy, Zaine",3,11,-,,10,7,6,7,11,5,,,,,,,,,12,4,11,12,10,109.0
"Crozier, Hayden",19,9,,,,,,6,,,,,,14,12,,,,,,,,,60.0
"Dale, Bailey",25,21,27,31,25,32,28,28,29,23,28,31,25,28,32,16,30,27,25,21,26,24,15,597.0
"Daniel, Caleb",26,25,19,26,23,21,32,13,34,19,26,30,25,22,,,,,25,20,29,25,29,469.0
"Darcy, Sam",,,,,,,,,,,,,,,,,,,,10,15,13,8,46.0
"Dunkley, Josh",29,26,31,37,23,28,29,15,24,22,25,19,27,27,27,17,18,24,25,33,26,29,23,584.0
"Duryea, Taylor",,10,8,13,25,16,19,14,11,,19,8,3,,,,,,,,,12,,158.0
"English, Tim",20,24,24,20,22,,,,,,25,20,23,,,13,8,20,11,17,10,17,15,289.0
"Garcia, Riley",,,,,3,,,,,,,,,,-,17,17,14,12,13,,,,76.0
"Gardner, Ryan",7,11,9,9,16,16,7,6,10,5,15,11,9,20,11,12,15,10,11,,11,9,12,242.0
"Hannan, Mitch",8,8,4,,,,,,,,,,,,,13,17,16,10,,,,,76.0
"Hunter, Lachie",13,18,28,19,21,,,,,,,,,,13,18,,,,,17,23,25,195.0
"Johannisen, Jason",,,,,,,,,,,,,8,18,9,8,16,11,12,,,,8,90.0
"Keath, Alex",9,6,19,,,,,,12,7,13,15,13,18,7,8,5,13,,11,,,17,173.0
"Khamis, Buku",,,,,,,,9,10,5,8,6,,,,,18,11,13,,,,,80.0
"Liberatore, Tom",14,22,18,23,25,33,24,23,31,22,20,30,26,30,33,23,31,22,28,28,20,18,,544.0
"Macrae, Jack",39,35,24,34,29,26,28,32,37,34,30,31,37,31,32,26,31,29,21,29,31,25,34,705.0
"Martin, Stefan",,,,,,14,10,13,,,,,,,,,,,,,6,,,43.0
"McComb, Robbie",,,,,,11,21,16,13,16,14,13,15,14,17,9,,3,19,,,-,-,181.0
"McLean, Toby",,,,,,,,,,,,,,,,,,,,-,,,21,21.0
"McNeil, Lachlan",,,,5,10,10,6,6,8,11,14,5,11,1,,,14,12,-,13,8,,,134.0
"Naughton, Aaron",14,9,8,14,12,8,13,15,16,15,11,10,10,10,10,16,,9,8,9,13,15,11,256.0
"OBrien, Tim",,,,14,17,10,11,9,,10,11,12,11,15,6,,,,,,,,,126.0
"Richards, Ed",14,15,16,18,18,13,20,19,20,20,16,18,12,9,,21,22,24,28,23,24,23,13,406.0
"Schache, Josh",6,,,,,12,2,,,,,,10,12,8,12,,,,,,,,62.0
"Scott, Anthony",,9,11,5,17,14,,8,11,14,13,12,12,22,9,6,,,,,,,,163.0
"Smith, Bailey",33,,31,36,43,29,26,24,41,34,,19,,,,,29,28,21,30,26,24,21,495.0
"Smith, Roarke",16,20,8,,,,11,11,-,-,,,,,,,,,,,-,19,13,98.0
"Sweet, Jordon",,,,,,,,,13,4,6,,,7,11,,6,,,,,,,47.0
"Treloar, Adam",26,32,27,24,28,22,22,23,35,26,35,27,31,27,26,32,25,28,,24,24,25,26,595.0
"Ugle-Hagan, Jamarra",-,6,7,5,5,6,,,,,,,8,11,10,10,6,10,9,12,12,10,7,134.0
"Vandermeer, Laitham",17,11,18,6,,,12,4,,,,,,,,,,,,11,9,13,11,112.0
"Wallis, Mitch",,,6,7,7,,11,,,,,-,,,,,,,,,,,,31.0
"Weightman, Cody",5,14,9,8,9,10,9,9,,,12,10,11,1,8,10,7,9,13,7,8,11,8,188.0
"West, Rhylee",,,,,,-,,,16,15,13,13,14,19,10,11,11,11,10,6,13,,,162.0
"Williams, Bailey",16,5,,14,21,13,14,11,16,18,23,21,17,13,17,13,14,9,16,7,14,16,13,321.0
Totals,376,366,373,414,427,367,380,321,437,365,398,384,386,396,345,339,377,368,361,360,379,388,370,8677.0
Opponent,ME,CA,SY,RI,NM,AD,ES,PA,CW,GC,WC,GE,GW,HW,BL,SY,SK,ME,GE,FR,GW,HW,FR,
