Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Anderson, Greg",12,18,12,23,21,10,9,21,30,19,21,15,,,27,24,16,19,18,20,16,15,366.0
"Bailey, Dean",,,,,,,,15,,,,11,11,23,19,15,17,5,,,,,116.0
"Baker, Leon",,,,,,11,7,11,,,,,,,,,,22,23,21,20,21,136.0
"Barnes, John",9,9,,,,,,,,,,,,,,,,,,,,,18.0
"Bewick, Darren",24,18,20,26,14,21,20,21,15,16,8,,,,,16,22,13,26,5,17,25,327.0
"Bourke, Peter",,,,,,,,,,,,,,,,,,,,10,,,10.0
"Clark, Steven",,,15,1,,15,17,14,12,17,,16,19,23,5,15,10,,,12,23,17,231.0
"Considine, Ed",,,,,,11,5,11,7,,,,,,,,,,,11,2,,47.0
"Daniher, Anthony",22,17,12,10,8,18,9,10,12,13,17,14,5,23,9,15,19,16,7,18,12,9,295.0
"Daniher, Chris",,,,,,,,,,,,,,,,,,,,,11,11,22.0
"Daniher, Terry",19,23,16,12,25,15,16,,16,26,21,16,18,26,31,,,13,11,22,19,16,361.0
"Duckworth, Bill",24,6,7,16,14,16,14,11,20,14,14,9,4,14,16,13,11,14,12,,,14,263.0
"Ezard, Alan",26,18,14,26,19,14,12,25,24,16,12,,22,13,24,21,22,12,19,,20,17,376.0
"Flood, David",18,8,8,12,2,,,,,7,,,,,,8,,,,,,,63.0
"Foulds, Garry",21,11,21,19,13,8,14,13,17,12,24,24,19,20,15,23,11,15,11,26,22,16,375.0
"Francis, Peter",,,,,,,,,,,19,,,5,,14,11,,,,,,49.0
"Hamilton, Paul",14,19,-,,14,11,7,15,11,7,20,10,12,13,15,11,14,14,8,16,10,16,257.0
"Harvey, Mark",24,12,,12,29,24,26,6,,,8,,,,,24,31,15,18,25,20,27,301.0
"Hawker, Glenn",28,23,23,22,14,21,17,27,23,12,,,14,17,31,20,28,10,8,22,19,22,401.0
"Johnston, David",19,14,8,,,,,,16,13,,,,6,,,,,,,,,76.0
"Keane, Gavin",,,,28,29,23,23,14,25,14,8,16,3,,21,,19,7,,,,,230.0
"Madden, Simon",15,10,14,12,12,9,6,13,17,8,11,3,18,13,17,15,13,16,16,10,18,12,278.0
"Merryweather, Andrew",10,8,10,3,10,,,,,,,,,,,,,,,,,,41.0
"Moore, Brendon",,,,,,,,,12,,,,13,13,8,,,,,,,,46.0
"OBrien, Paul",,,,,16,,,,,,12,8,,,,,,,,,,,36.0
"ODonnell, Gary",,,15,11,12,19,21,9,20,6,20,15,13,19,16,22,22,21,11,19,14,-,305.0
"OSullivan, Michael",,,,,,,,,,,,,,,,,,,6,,,,6.0
"Plain, Bradley",,,,,,,,,,,,,,,,,,,,,,9,9.0
"Rogers, Andrew",13,9,,12,,,,,,,,10,2,16,13,7,,,,,,,82.0
"Salmon, Paul",14,16,8,7,11,11,11,15,14,17,12,13,15,17,8,,,15,12,14,13,,243.0
"Somerville, Peter",,,,,,,,,,,,,,,19,9,7,,6,,,,41.0
"Spencer, Trevor",,,,,,,,,,,,,,5,,,6,,,,,,11.0
"Stubbs, Justin",,,,,,,,,,,,5,8,,,,,,,,,,13.0
"Sullivan, David",9,11,13,7,4,,,,,,,,,,,,,,,,,,44.0
"Vander Haar, Paul",,,,,,,,,,,,,,,,,,,,,18,5,23.0
"Wallis, Dean",,,,,,,,,,10,9,8,11,4,13,11,16,11,6,3,1,8,111.0
"Walsh, Kevin",1,,,,11,7,9,8,8,13,8,5,6,,,8,12,10,10,7,14,21,158.0
"Walsh, Nick",,,14,11,,,,,,,,,,,,,,,,,,,25.0
"Watson, Tim",,,,20,16,15,27,23,24,24,23,23,24,26,33,17,22,16,28,16,31,28,436.0
"Williams, Darren",23,12,22,,,23,28,21,13,21,16,26,23,23,24,,,,15,22,,,312.0
"Winton, Brian",,11,8,,,,,,,,15,7,,,,,,9,,18,,,68.0
Totals,345,273,260,290,294,302,298,303,336,285,298,254,260,319,364,308,329,273,271,317,320,309,6608.0
Opponent,NM,WC,CA,SK,GE,ME,CW,RI,BB,SY,HW,FI,FO,WC,NM,FI,BB,HW,GE,CW,ME,SK,
