Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R3,R15,R16,R17,Tot
"Adamson, Dave",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,1.0
"Armstrong, Warwick",,,,,,,,,,-,2,2,,,,,,4.0
"Brockwell, Sam",,-,-,-,-,1,-,,-,-,-,2,-,1,-,-,-,4.0
"Bryce, Bob",,-,1,-,,,,,,,,,,,,,,1.0
"Chapman, Alf",,,,,,,,-,-,,,,,,,,,
"Colgan, Charlie",-,3,-,,,-,,,,,,,-,,,,,3.0
"Davidson, George",-,,,,,,,,,,,,,,,,,
"Davidson, Jack",-,-,-,-,,,,,,,,,,-,-,-,,
"Dowsing, Alf",,,,,,,,,,,,,,,,-,-,
"Fraser, Bill",-,-,-,-,1,1,-,-,1,-,-,1,-,-,-,1,-,5.0
"Garbutt, Joe",-,-,,,,,,,,,,,,,,,,
"Gardner, Harry",,,,,,-,,,,,,,,,,,,
"Goding, Charlie",,1,-,2,1,,,,,1,,,1,-,,,1,7.0
"Gullan, Martin",1,,-,,,,,,,,,,,,,,,1.0
"Howson, Bert",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"James, Charlie",,,-,1,-,-,1,1,,,,,,,-,,-,3.0
"Jeanneret, Henri",1,-,-,1,1,2,2,-,-,-,-,-,-,,-,,-,7.0
"Lampe, Harry",-,-,1,-,1,-,1,1,2,3,-,-,1,2,3,1,-,16.0
"McKeegan, Tim",,,,,,,,,,,,,-,,,-,,
"Monkhouse, Fred",,,,,,,,,,,1,-,,,,,,1.0
"Moodie, Bill",,,,,,,,,,,,-,-,-,-,-,,
"Nelson, Ernie",,,,,,,,,,,-,-,-,-,-,-,-,
"OHara, Frank",-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"OHara, Jim",,,,,,,-,-,-,-,,,,,,,,
"OHehir, Mike",,,,,,,,,,,,-,-,-,-,-,-,
"Pleass, Mick",-,1,,-,-,-,-,1,-,-,-,-,-,-,,-,,2.0
"Purdy, Harry",1,-,1,1,-,-,-,-,-,-,-,-,,-,-,1,1,5.0
"Robertson, Charlie",-,,,,,,,,,,,,,-,-,-,-,
"Rose, Alby",-,1,-,,1,,,,,,,,,,,,,2.0
"Trim, Albert",,,,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Vernon, Les",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Waugh, Fred",-,-,-,-,1,-,-,-,-,-,,2,-,-,,,,3.0
"Wenborn, Tom",,,,,-,-,-,-,-,-,-,,,,-,-,-,
"Williams, Bert",,,,,,,-,1,-,-,-,,-,-,,,,1.0
"Williamson, Jim",,,,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Windley, Bill",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,2.0
Totals,4,6,3,5,6,4,4,5,3,4,3,7,2,3,3,4,2,68.0
Opponent,ES,SK,FI,GE,ME,CA,ES,SK,CW,FI,GE,ME,CA,CW,ES,CA,FI,
