Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Allan, Matthew",-,1,1,,,1,2,,-,-,-,2,-,,,-,-,2,2,-,1,-,-,1,13.0
"Beaumont, Simon",,,,2,1,,,,1,-,,-,3,,,,,,1,,,,,,8.0
"Bradley, Craig",,,3,3,1,1,1,1,1,-,1,,,-,,1,-,-,-,-,-,3,-,1,17.0
"Brown, Fraser",,-,-,,,1,2,1,1,1,3,2,1,2,,,,,,,4,-,3,-,21.0
"Camporeale, Scott",-,3,1,-,2,1,,1,-,1,-,2,-,3,2,1,-,2,4,3,-,2,1,1,30.0
"Christou, Ang",-,1,2,-,1,1,3,1,-,-,-,2,-,-,1,1,-,2,-,1,1,2,1,-,20.0
"Clape, Matt",,,1,4,1,2,5,1,-,1,2,-,-,-,,,-,3,1,,,-,1,,22.0
"De Iulio, Ron",,,,1,-,-,-,-,1,1,-,-,2,2,1,4,1,1,-,1,1,2,1,-,19.0
"Dean, Peter",-,3,,,,,,2,,,,,,,,,,,,1,1,1,-,2,10.0
"Devonport, Craig",,,,-,,,,,,,,,,,,,,,,,,,,,
"Gleeson, Adrian",,,,,,,,,,,,,,,-,-,-,1,,,,,,,1.0
"Hamill, Aaron",,,,,,,,,,,,,,,-,1,1,,,,,,,1,3.0
"Hanna, Mil",,,,,,,,,,,,1,1,-,,,2,-,-,2,-,-,-,,6.0
"Heaver, Brent",1,,-,1,-,,-,,2,-,2,-,1,1,1,-,1,,-,-,1,1,1,,13.0
"Hickmott, Adrian",2,-,2,,-,2,1,1,1,1,-,-,2,-,1,-,1,3,,-,1,3,1,-,22.0
"Hogg, Matthew",-,1,1,1,1,-,-,-,-,,,,,,-,4,,,,,,,,,8.0
"Kernahan, Stephen",2,1,,-,,,,,2,3,2,-,3,1,1,2,-,-,-,-,-,-,-,2,19.0
"Koutoufides, Anthony",1,-,-,1,1,1,-,-,1,1,2,2,-,-,-,1,-,1,-,1,1,-,1,2,17.0
"Lynn, Tony",-,,,,,,,,,,,,,,,,,,,,,,,,
"Madden, Justin",-,5,-,2,5,2,-,-,-,3,1,-,1,2,4,-,,,,1,1,2,1,1,31.0
"Manton, Glenn",2,2,1,-,1,2,-,-,-,1,-,2,1,-,2,1,1,-,-,1,-,-,-,-,17.0
"McKay, Andrew",,1,2,,,1,,,-,,1,,-,3,-,1,,1,5,,-,2,2,-,19.0
"Mitchell, Barry",,,,,,,,,,,,,,,,,,1,-,1,-,,,,2.0
"Murphy, Justin",2,1,1,-,,1,1,1,,,,,,,-,,-,2,1,2,1,3,2,1,19.0
"OSullivan, Luke",,1,,,,,,,,,,,,,,,,,,,,,,,1.0
"Pearce, Brad",1,3,,,1,1,-,-,,1,-,1,-,-,1,1,,,-,-,,,,,10.0
"Ratten, Brett",-,2,1,1,-,-,2,3,-,-,-,1,1,2,1,2,-,1,2,1,1,1,2,-,24.0
"Rice, Dean",1,,,,,,2,1,,,,,,-,,,,,,1,1,-,,-,6.0
"Sexton, Ben",,,1,,-,,,,,,,-,,2,,,,,,,,,,,3.0
"Sexton, Michael",3,1,1,1,1,-,-,1,1,-,-,-,2,1,-,-,1,1,-,-,2,1,,1,18.0
"Silvagni, Stephen",-,2,1,1,1,-,-,2,2,2,5,-,-,-,-,1,-,-,2,1,-,-,-,2,22.0
"Spalding, Earl",2,1,2,2,-,1,1,,,,,,,,,,,-,1,3,,,-,-,13.0
"Turner, Peter",,,,,,,,,,,,,,,,,-,-,,,,,,,
"Welsh, Rohan",,,,1,1,-,2,3,1,1,-,,,,4,,,,,,,,,,13.0
"Whitehead, Adrian",1,-,-,-,1,,1,-,,1,-,-,-,,-,1,-,,,,,,1,-,6.0
"Williams, Greg",-,-,3,2,3,2,,2,2,2,1,1,1,1,2,1,-,1,2,,,,,,26.0
Totals,18,29,24,23,22,20,23,21,16,20,20,16,19,20,21,23,8,22,21,20,17,23,18,15,479.0
Opponent,CW,ES,FR,ME,WC,FO,FI,GE,SK,RI,BB,CW,SY,NM,AD,HW,ES,FR,ME,WC,FO,GE,WC,BB,
