Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,Tot
"Ah Chee, Callum",,,,,,,,,,1,,,-,,3,,4.0
"Andrews, Harris",-,6,3,1,2,1,3,2,-,3,2,1,-,1,-,3,28.0
"Answerth, Noah",,,1,,,,1,1,-,,,,,,,,3.0
"Ashcroft, Will",3,2,2,4,4,1,2,2,3,3,2,2,4,4,-,-,38.0
"Bailey, Zac",1,5,6,7,5,4,2,3,4,4,3,5,5,2,2,4,62.0
"Berry, Jarrod",3,2,4,2,-,2,2,2,1,2,2,-,1,-,-,,23.0
"Cameron, Charlie",2,4,-,4,1,2,4,2,2,-,2,2,1,3,-,2,31.0
"Coleman, Keidean",1,,4,3,2,4,1,2,2,2,3,2,6,2,1,1,36.0
"Daniher, Joe",3,-,3,2,8,4,3,3,1,2,2,3,2,4,4,4,48.0
"Dunkley, Josh",2,-,4,5,1,1,3,8,3,3,-,2,2,3,1,,38.0
"Fletcher, Jaspa",,,,,,,,,,,,,-,3,1,2,6.0
"Fort, Darcy",,6,2,,2,,,,,,,,1,1,1,,13.0
"Gardiner, Darcy",,,,,,,,,,,-,2,,,,,2.0
"Gunston, Jack",5,4,-,1,,1,4,5,2,2,-,1,,,,2,27.0
"Hipwood, Eric",2,4,1,4,1,2,2,4,3,2,-,4,2,5,3,2,41.0
"Joyce, Darragh",,1,5,2,4,2,,,,,,,,,,,14.0
"Lester, Ryan",,,,,,,1,-,2,2,2,,3,2,1,1,14.0
"Lohmann, Kai",,,,,,,,,,,,,2,1,,1,4.0
"Lyons, Jarryd",,,,,1,-,,-,,,,,,,,1,2.0
"Madden, James",,,,,,,,,,,-,,,,,1,1.0
"McCarthy, Lincoln",-,3,-,4,4,-,6,7,2,2,2,2,3,1,3,,39.0
"McCluggage, Hugh",3,6,4,5,-,5,3,4,2,3,6,4,,1,4,3,53.0
"McInerney, Oscar",3,2,3,4,4,-,3,2,2,4,4,2,1,4,3,5,46.0
"McKenna, Conor",1,3,5,1,1,2,1,1,6,1,3,3,3,1,3,2,37.0
"Neale, Lachie",4,3,4,2,1,2,6,2,4,2,4,2,3,1,3,2,45.0
"Payne, Jack",2,2,4,1,3,1,3,-,2,4,,2,3,2,3,1,33.0
"Prior, Jaxon",1,,,3,,,,,,,,2,,,,,6.0
"Rayner, Cam",1,6,1,3,2,1,3,5,2,-,3,1,3,1,3,5,40.0
"Rich, Daniel",5,1,,,-,2,4,,,,3,-,,,,,15.0
"Robertson, Deven",3,1,,1,,,,,,,,1,2,3,3,1,15.0
"Sharp, Harry",,,,,,,,7,2,2,,,,,,,11.0
"Starcevich, Brandon",2,4,2,4,2,1,5,1,2,1,5,3,-,1,1,-,34.0
"Tunstill, James",-,,,,,,,,,,,,,,,,
"Wilmot, Darcy",1,3,2,4,1,1,2,-,-,6,5,4,3,1,-,-,33.0
"Zorko, Dayne",,1,4,4,4,1,3,,4,3,6,,,,,1,31.0
Totals,48,69,64,71,53,40,67,63,51,54,59,50,50,47,43,44,873.0
Opponent,PA,ME,WB,CW,NM,GW,FR,CA,ES,GC,AD,HW,SY,SK,RI,WC,
