Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bamblett, Les",1,2,4,3,2,3,3,2,5,2,5,2,-,2,,1,2,3,2,5,5,3,2,1,3,63.0
"Baxter, Darren",,,,,2,1,-,2,,,,,,,,,,,,,,,,,,5.0
"Baxter, Peter",,,,,,,,,2,,,,,,,,,,,,,,,,,2.0
"Beasley, Simon",2,-,-,3,1,-,-,2,2,1,2,1,-,1,1,2,-,1,-,1,-,1,-,1,1,23.0
"Buhagiar, Tony",1,4,2,4,4,8,3,7,1,5,-,6,4,1,4,6,5,9,8,2,10,4,4,2,2,106.0
"Cordy, Brian",2,3,2,2,2,4,1,3,1,2,-,2,2,4,1,3,5,4,2,-,7,3,6,5,4,70.0
"Cordy, Graeme",,,,,,,1,,6,,,,,,1,,,,,,,,,,,8.0
"Cordy, Neil",6,-,3,2,2,3,3,-,2,-,3,5,2,4,2,4,2,6,,,,-,,,3,52.0
"Daniels, Allen",1,3,3,1,3,2,1,2,2,3,2,1,-,-,1,1,3,4,9,2,3,,4,2,2,55.0
"Dunne, Emmett",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Edmond, Jim",,4,4,1,3,1,6,,,4,2,6,1,4,1,1,6,5,6,-,3,6,1,2,1,68.0
"Egan, Mick",6,5,5,4,,,,-,,,,,,,,,,,,,,,,,,20.0
"Ford, Alister",,,,,,,,,,,2,,,,,,,,,,,,,,,2.0
"Ford, Michael",4,1,5,2,,,,,,,,,-,1,1,,3,4,4,4,5,3,1,2,,40.0
"Foster, Peter",4,1,4,2,,,,,,4,1,4,2,-,7,2,5,3,4,4,3,2,2,3,7,64.0
"Groenewegen, Robert",6,2,5,3,1,1,,2,-,,1,5,,2,-,1,,,,3,2,,,6,-,40.0
"Hardie, Brad",4,1,5,1,2,3,2,2,1,3,-,8,2,3,4,4,8,7,9,7,7,2,2,1,4,92.0
"Hawkins, Doug",6,6,9,2,3,9,9,7,4,5,,3,11,8,6,6,6,8,13,10,12,7,7,13,12,182.0
"Kellett, Mark",,,,,,,,,,,,,,,,,4,-,-,2,6,5,5,1,,23.0
"Kennedy, Rick",5,-,4,4,4,1,7,4,2,2,5,4,5,,,,,,,,,1,2,5,1,56.0
"MacPherson, Rod",,,,,1,4,,,8,3,5,3,,,3,5,,,4,6,,,,,,42.0
"Macpherson, Stephen",5,2,3,3,1,1,4,5,6,5,5,4,9,1,1,7,9,9,3,7,4,3,4,8,5,114.0
"Maylin, Phil",,,,,2,4,6,4,,,5,1,3,2,6,6,,,6,6,7,14,4,8,5,89.0
"McLean, Michael",1,5,3,2,2,4,3,4,3,-,5,,1,3,5,13,6,6,1,,1,8,8,7,9,100.0
"Peart, Neil",,,,,,,,,,,,,,,,3,2,4,1,1,5,4,2,,1,23.0
"Petraglia, Angelo",,,,,,,,,,,,,,,,,-,1,,,,,,,,1.0
"Purser, Andrew",4,2,6,2,3,8,4,6,5,5,,8,4,10,2,4,12,5,1,3,3,6,2,3,5,113.0
"Royal, Brian",-,2,1,2,2,6,3,1,3,3,-,-,3,3,4,4,3,5,5,2,4,-,3,4,7,70.0
"Sewell, Jim",1,1,-,5,4,-,1,5,5,3,6,2,7,7,4,2,4,11,4,3,3,9,5,10,4,106.0
"Tzatzaris, Zeno",,,,,,,,,2,-,2,1,1,-,,,,,,,,,,,,6.0
"Wallis, Stephen",6,7,8,5,5,5,8,10,9,3,7,3,6,4,8,3,9,4,9,10,7,7,5,8,2,158.0
"Williams, Ian",1,,,,,,1,5,,,,,,,,,,,,,,,,,,7.0
Totals,66,51,76,53,49,68,66,73,69,53,58,69,63,60,62,78,94,99,91,78,97,88,69,92,78,1800.0
Opponent,CA,NM,GE,ME,ES,SY,RI,FI,HW,CW,SK,CA,NM,GE,ME,ES,SY,RI,FI,HW,CW,SK,HW,NM,HW,
