Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R3,R15,R16,R17,Tot
"Bailiff, Les",-,-,-,-,-,-,,-,,,-,-,-,-,-,-,-,
"Buchan, Tommy",-,2,3,-,,-,,,,,,,,,,,,5.0
"Burns, Peter",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Coles, Charlie",,1,3,-,,,,,,,,,3,1,,-,-,8.0
"Collocott, Harold",,,,,,,-,,,,,,,,,,,
"De Gruchy, Bill",-,,,,,,,,,,,,,,,,,
"Donaghy, Mick",-,-,-,-,-,,-,-,-,-,-,-,-,1,1,-,1,3.0
"Flynn, Jim",,,,,,,-,2,1,-,-,-,-,-,-,-,1,4.0
"Gatehouse, James",,,,,,,-,,,,,,,,,,,
"Hardiman, Jack",-,-,-,-,-,1,-,-,1,1,2,-,,2,-,1,1,9.0
"Holland, Ted",,,,,,,,,-,-,-,-,-,-,-,-,-,
"Holligan, Teddy",1,-,-,1,-,-,-,-,-,-,1,2,-,,,,,5.0
"Horman, James",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,1.0
"James, Eddy",,,,,1,-,,,,,,,,,,,,1.0
"Leahy, Paddy",-,-,-,,-,-,,,,,,,,,,,,
"Lockwood, George",-,-,-,-,-,1,2,-,1,-,1,1,-,1,-,-,-,7.0
"Lockwood, Teddy",2,3,2,1,-,2,,-,2,1,3,3,1,-,1,2,1,24.0
"McCallum, Firth",-,-,-,-,-,-,,-,-,-,,2,1,,1,2,-,6.0
"McShane, Jim",-,1,1,-,-,3,1,-,3,-,2,-,1,1,-,-,2,15.0
"McShane, Joe",,,,,,,,-,3,-,-,-,-,1,-,-,,4.0
"Newling, Ernest",,,,,,,2,-,-,-,,,,-,-,1,-,3.0
"Palmer, Jimmy",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,1,1.0
"Pincott, Arthur",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Powell, Joe",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Quinton, Heber",,,,,,,-,,,,,,,,,,,
"Rankin, Teddy",1,-,-,-,-,-,-,,1,2,1,-,-,-,-,-,-,5.0
"Stanlake, Robert",-,,,,,,,,,,,,,,,,,
"Strickland, Len",-,,,-,-,-,-,,,,,,,,,,,
"Thompson, Archie",,,,,,,-,1,,,,,,,,,-,1.0
"Webb, Hughie",,,,,,,,-,-,-,-,,-,-,-,-,-,
"Young, Henry",,-,2,-,-,1,,,1,-,-,-,,,,,,4.0
Totals,4,7,11,3,1,8,5,3,13,4,10,8,6,7,3,6,7,106.0
Opponent,CA,CW,ME,SM,FI,ES,CA,CW,SK,ME,SM,FI,ES,SK,ME,CW,SK,
