Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Ablett, Gary",,1,9,1,-,,,,4,,,,,,,,,,,,,6,,,,21.0
"Ablett, Geoff",3,4,11,3,,4,5,6,5,10,2,7,2,3,9,6,7,8,9,9,5,3,3,3,4,131.0
"Ayres, Gary",,,,,4,2,4,,2,18,7,12,7,,,,,,,7,8,15,7,11,6,110.0
"Bennett, Andy",,,,,,,,2,,,,,3,,,,,,,,,1,,,,6.0
"Brereton, Dermott",,,,,,,,,,,,,,,,,,,,,,,,4,-,4.0
"Buckenara, Gary",2,5,14,3,2,7,7,2,5,3,4,6,5,6,6,11,8,9,8,6,9,2,2,4,9,145.0
"Byrne, Michael",,,1,7,11,7,4,3,5,3,8,11,10,5,2,8,5,5,2,13,2,,2,3,5,122.0
"De Wolde, Alle",,,,,-,,,-,,,,,,,,,,,,,,,,,,
"DiPierdomenico, Robert",,,1,,,,,,,,,2,1,,,,,6,4,8,2,9,4,,,37.0
"Dutton, Robert",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Eade, Rodney",6,3,9,5,,,2,4,12,3,8,5,6,6,11,8,8,13,7,8,8,5,3,7,2,149.0
"Goad, Alan",,,,3,14,8,,,2,,,,,4,1,6,9,,5,-,,,,3,5,60.0
"Goss, Norm",,,,,7,,,,,,,,,,,,,,,,,,,,,7.0
"Greene, Russell",5,3,10,6,7,6,9,3,6,3,4,9,4,11,7,5,4,9,3,12,7,6,8,5,6,158.0
"Hendrie, John",1,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Howard, Glenn",3,4,,,,,,,,,,,,,,,,,,,,,,,,7.0
"Hoyer, Craig",,3,,,,,,,,,,,,,,,,,,,,,,,,3.0
"Kennedy, John",-,6,10,4,4,8,6,8,3,5,7,8,3,9,11,5,8,12,4,10,6,3,4,13,4,161.0
"Kershaw, Kim",-,,,,2,1,,,,,,,,,,,,,,,,,,,,3.0
"Knights, Peter",4,,5,,,3,4,,,4,5,2,,,6,4,6,1,6,,,,1,1,,52.0
"Loveridge, Richard",6,4,10,9,8,6,6,4,8,4,5,6,6,4,6,10,10,4,,6,6,6,3,8,6,151.0
"Matthews, Leigh",,-,4,3,5,7,4,3,,4,9,7,7,4,5,2,,5,7,7,2,7,8,8,3,111.0
"Mew, Chris",8,7,7,11,12,4,3,3,8,2,5,9,7,4,5,7,4,9,4,6,6,4,8,7,4,154.0
"Moncrieff, Michael",,,,,,1,2,-,,,,,,,,,2,-,-,1,1,2,4,,,13.0
"Moore, Kelvin",1,-,5,-,-,2,-,4,2,3,4,4,3,-,3,5,1,3,5,2,4,8,1,2,2,64.0
"OHalloran, David",8,5,8,10,4,8,3,2,3,8,5,3,5,5,8,7,3,5,4,6,8,7,,,5,130.0
"Paton, Ian",6,10,6,6,6,,3,5,7,5,4,2,5,7,6,9,8,6,11,9,8,4,8,11,8,160.0
"Polkinghorne, David",5,9,19,15,14,16,2,10,9,6,6,8,12,11,7,15,6,10,7,4,15,4,8,1,9,228.0
"Robertson, Colin",3,4,,6,8,4,6,7,8,18,3,,,8,,,4,16,15,,10,12,5,6,7,150.0
"Russo, Peter",1,,,,,6,4,6,8,6,6,6,4,7,5,8,12,10,10,4,9,9,3,11,4,139.0
"Schwab, Peter",2,5,3,9,,,,,,,,,,2,5,4,,,,,2,,,3,,35.0
"Tuck, Michael",4,3,9,4,5,4,8,3,10,8,4,10,9,7,4,9,15,4,8,11,2,7,5,4,3,160.0
"Turner, Mark",,,,,,,,,,,,,,,-,1,1,,,,,,,,,2.0
"Wade, Scott",,5,6,3,,,,,3,-,6,6,2,,,,,,,,,,,,,31.0
"Wallace, Terry",2,5,13,8,5,12,3,7,3,4,5,9,7,10,16,8,9,7,3,5,,,6,,-,147.0
Totals,70,86,160,116,118,116,85,82,113,117,107,132,108,113,123,138,130,142,122,134,120,120,93,115,92,2852.0
Opponent,SK,GE,FO,CA,RI,NM,FI,ES,CW,SY,ME,GE,FO,CA,RI,NM,FI,ES,CW,SY,ME,SK,CA,NM,CA,
