Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Ablett, Gary",,6,23,4,7,,,,10,,,,,,,,,,,,,18,,,,68.0
"Ablett, Geoff",22,15,30,15,,21,25,20,12,30,11,18,21,20,23,29,25,24,17,28,21,13,15,23,13,491.0
"Ayres, Gary",,,,,14,5,7,,12,24,20,27,10,,,,,,,17,17,23,18,22,14,230.0
"Bennett, Andy",,,,,,,,8,,,,,11,,,,,,,,,5,,,,24.0
"Brereton, Dermott",,,,,,,,,,,,,,,,,,,,,,,,17,3,20.0
"Buckenara, Gary",14,16,36,13,14,20,23,9,23,15,20,16,16,18,16,25,21,21,26,15,21,17,16,20,25,476.0
"Byrne, Michael",,,10,13,16,12,11,8,11,16,14,14,17,17,10,14,12,9,10,18,8,,8,11,9,268.0
"De Wolde, Alle",,,,,1,,,3,,,,,,,,,,,,,,,,,,4.0
"DiPierdomenico, Robert",,,4,,,,,,,,,8,6,,,,,18,10,16,6,26,10,,,104.0
"Dutton, Robert",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Eade, Rodney",23,19,24,16,,,8,18,26,16,22,22,20,22,27,22,17,28,14,21,30,16,12,21,16,460.0
"Goad, Alan",,,,15,24,20,,,8,,,,,19,4,24,18,,13,4,,,,14,10,173.0
"Goss, Norm",,,,,13,,,,,,,,,,,,,,,,,,,,,13.0
"Greene, Russell",14,9,27,14,22,16,19,15,13,3,12,17,7,19,21,14,14,21,14,31,24,11,22,13,12,404.0
"Hendrie, John",3,,,,,,,,,,,,,,,,,,,,,,,,,3.0
"Howard, Glenn",18,14,,,,,,,,,,,,,,,,,,,,,,,,32.0
"Hoyer, Craig",,3,,,,,,,,,,,,,,,,,,,,,,,,3.0
"Kennedy, John",8,19,25,16,14,16,18,19,12,12,20,19,7,17,21,16,20,19,10,19,12,10,16,19,13,397.0
"Kershaw, Kim",-,,,,2,3,,,,,,,,,,,,,,,,,,,,5.0
"Knights, Peter",16,,13,,,19,17,,,14,22,8,,,17,9,19,8,13,,,,11,7,,193.0
"Loveridge, Richard",23,12,28,26,16,23,18,11,24,20,21,17,18,14,22,27,24,8,,19,21,22,25,29,17,485.0
"Matthews, Leigh",,10,29,13,30,28,15,23,,20,35,33,24,29,12,17,,16,25,19,14,25,24,37,16,494.0
"Mew, Chris",20,16,23,23,24,20,6,11,15,9,16,28,15,18,22,20,13,28,14,15,19,10,24,22,16,447.0
"Moncrieff, Michael",,,,,,9,10,6,,,,,,,,,7,-,2,6,6,13,4,,,63.0
"Moore, Kelvin",12,15,14,14,11,10,9,21,7,15,13,17,11,9,7,15,3,9,14,8,15,17,7,9,14,296.0
"OHalloran, David",26,16,18,19,14,15,11,15,9,14,9,10,7,17,17,19,10,13,12,9,18,17,,,9,324.0
"Paton, Ian",12,23,15,11,12,,9,17,15,13,10,5,11,17,10,16,14,8,14,14,11,12,11,20,16,316.0
"Polkinghorne, David",16,17,31,23,22,30,6,15,12,15,9,15,16,13,16,20,8,15,16,8,28,10,19,3,12,395.0
"Robertson, Colin",17,11,,17,18,14,19,21,19,27,9,,,11,,,10,26,27,,20,33,16,19,15,349.0
"Russo, Peter",18,,,,,24,23,18,20,18,17,14,17,24,14,25,27,23,27,27,34,30,19,33,27,479.0
"Schwab, Peter",13,21,10,14,,,,,,,,,,8,16,6,,,,,9,,,9,,106.0
"Tuck, Michael",16,13,14,17,24,17,29,14,27,19,19,26,20,14,22,34,34,22,34,30,20,14,21,14,20,534.0
"Turner, Mark",,,,,,,,,,,,,,,3,3,10,,,,,,,,,16.0
"Wade, Scott",,10,11,8,,,,,18,1,15,19,8,,,,,,,,,,,,,90.0
"Wallace, Terry",21,38,34,35,24,34,18,32,28,29,27,25,27,24,39,34,40,34,30,30,,,25,,7,635.0
Totals,312,303,419,326,322,356,301,304,321,330,341,358,289,330,339,389,346,350,342,354,354,342,323,362,284,8397.0
Opponent,SK,GE,FO,CA,RI,NM,FI,ES,CW,SY,ME,GE,FO,CA,RI,NM,FI,ES,CW,SY,ME,SK,CA,NM,CA,
