Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,Tot
"Alessio, Harry",,,,,,,,,,,,,-,-,-,4,4.0
"Amery, Bill",,-,-,-,,,-,,,,,,,,,,
"Barnes, Bert",,,,,,,,,,,,,,,,2,2.0
"Bettles, Artie",-,-,,,-,-,,,,,,,,,,,
"Briscoe, Billy",,,,,,,,,,,-,-,-,2,-,-,2.0
"Burke, Leo",,,,,,,,,,,,,-,-,-,-,
"Cronk, Jack",,,,2,3,1,,1,-,-,1,,,-,-,-,8.0
"Danks, Arthur",-,-,-,-,,-,-,,-,,-,-,-,,-,-,
"Granger, Allan",,,,,,,2,1,2,-,,1,2,-,-,-,8.0
"Hall, Clarrie",2,,3,1,2,2,3,1,2,3,1,4,-,-,-,1,25.0
"Harley, Frank",,,,,,,,,,,,,,,1,,1.0
"Hede, Reg",-,-,-,,,,,-,-,-,-,-,-,-,-,-,
"Herbert, Barney",,,-,-,-,-,3,-,-,-,1,-,-,-,1,5,10.0
"Hughes, Frank",2,3,3,1,-,2,-,-,,,,,,,,,11.0
"James, Hughie",-,,-,2,-,1,-,-,2,-,3,2,2,-,2,-,14.0
"Mahoney, Bill",1,-,-,1,-,-,-,,,1,-,1,,,,,4.0
"Marshall, Bill",,,,,,,,-,-,-,,,,,,,
"Martyn, Percy",2,-,,,,,,,,,,,,,,,2.0
"Matthews, Herb",,,-,-,,,-,,,,,,,,,,
"Maybury, Percy",-,-,-,-,-,1,-,2,-,-,-,-,,-,-,-,3.0
"McCashney, Frank",-,-,-,-,1,-,-,-,-,-,-,-,-,,,,1.0
"McDonald, Jim",-,-,2,2,-,,,,,2,1,2,1,,2,,12.0
"Moffatt, Dave",-,,,,,,-,-,-,-,-,1,-,-,-,1,2.0
"Morgan, Fred",,-,-,-,-,-,-,-,-,,,,,,,,
"Nolan, Bill",1,-,-,1,-,-,-,-,-,-,-,1,-,,,,3.0
"Ohlson, Ted",1,1,1,-,1,-,,,,,,,,,,,4.0
"Oliver, Les",,-,,,,-,,,,,,,,,,,
"Reeves, Syd",2,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Richardson, Howard",,,,,,,,,,,,,2,-,,-,2.0
"Richardson, Ned",-,-,,,,,,,,,,,,,,,
"Sheehan, Jack",,,,-,-,-,,-,-,-,-,-,-,-,,,
"Stewart, Ray",,,,,-,,-,-,-,-,-,-,,,-,-,
"Stokesbury, Hamilton",,,,,,,,,,,,,,-,,,
"Thomas, Bill",-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2.0
"Thorp, Vic",,-,-,-,-,-,-,-,-,-,-,-,-,-,,1,1.0
"Weeks, Horrie",,,,,,,,,,,,,,2,1,,3.0
"Wilson, Lou",-,,,,,,,,,,,,,,,,
Totals,11,4,9,10,7,7,8,5,8,6,7,12,7,4,7,14,126.0
Opponent,ME,CW,SM,GE,FI,SK,CA,ES,ME,CW,SM,GE,FI,SK,CA,ES,
