Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Abercrombie, Percy",-,-,-,-,-,,-,-,-,-,,-,-,,,,-,
"Blencowe, Percy",,,,,,,,,,,,,,,-,-,-,
"Bromley, Harry",,,,,,,,,,,-,,,,,,,
"Cameron, Charlie",,,,,,,,,,,,,,,,,-,
"Cameron, Jim",-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,-,1,4.0
"Casey, Dick",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Catarinich, John",-,,,-,,,,-,,,,,,,,,,
"Clements, Charles",3,5,1,2,-,1,2,2,3,2,1,2,-,1,4,2,,31.0
"Coffey, Len",,,,,,-,,,,,,,,,,,,
"Dolphin, Bill",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Fogarty, Joe",,,,,,,,1,1,-,1,-,1,-,1,-,,5.0
"Fogarty, Tom",-,3,1,-,-,-,1,-,1,2,-,-,-,-,1,-,,9.0
"Gibson, Harry",-,-,1,-,-,1,-,-,-,-,,,,1,-,-,-,3.0
"Griffin, Des",,,,,,,,,,,,,,,,,-,
"Griffiths, Bill",,,-,,,,,,,,,,,,,,,
"Hassett, Jack",2,-,-,-,-,1,1,,,,,,,,,,,4.0
"Hickey, Bill",,-,-,,-,-,-,,,,,,,-,,,,
"Howson, Bert",,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Incigneri, Len",,,,,,,,,,,,,,,,,-,
"Lampe, Harry",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McCabe, Dick",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,
"McDonell, Andy",,,,,,,,,,,,,,-,-,-,-,
"McGee, Billy",-,-,-,-,-,1,-,-,,,-,-,-,2,-,-,2,5.0
"OBrien, Fred",,1,-,,,,,,,,,,,,,,,1.0
"Pitman, Alf",1,1,,1,,,,-,-,,,-,-,,,,,3.0
"Pitt, Fred",,,,,,,,,,,,,,,,,-,
"Pratt, Archie",-,-,,2,-,1,-,,,,-,,,,,,,3.0
"Scott, Bill",-,1,2,-,1,-,-,-,-,-,1,-,-,-,2,1,2,10.0
"Sharpe, Bert",-,,,,,,,1,1,1,3,-,1,-,2,2,,11.0
"Smallhorn, Wal",,,,,,,,,-,-,,,,,,,,
"Strang, Bill",-,-,-,-,1,-,,-,1,1,-,1,2,2,2,2,,12.0
"Sykes, Sydney",1,-,-,,,,1,,,2,-,,,,,,,4.0
"Thomas, Bill",,,,,,,,,,,,-,-,-,-,-,-,
"Weate, Les",,,,-,,,,,,,,,,,,,,
"Wenborn, Tom",,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Windley, Bill",1,,,,-,-,-,-,1,-,1,-,1,-,,-,,4.0
Totals,8,11,5,5,2,6,6,4,8,8,7,3,5,7,13,7,5,110.0
Opponent,GE,ME,CA,ES,CW,SK,FI,GE,ME,CA,ES,CW,SK,FI,ME,CA,CW,
