Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Baker, Charlie",1,,3,,-,3,1,1,,,,,2,-,3,4,3,21.0
"Balme, Gerry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bant, Horrie",,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Barwick, Vic",-,1,-,-,1,1,1,-,-,1,2,-,1,3,,,1,12.0
"Carlson, Bill",-,,,,,,,,,,,,,,,,,
"Cowell, Jim",-,-,1,-,1,-,1,-,,-,-,,-,-,1,1,-,5.0
"Edwards, Ted",,,,,,,,,,-,,,,,,,,
"Ellin, Percy",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Fagan, Jim",,2,,,,,,,,,,,,,,,,2.0
"Feehan, Dan",,-,-,-,-,,,-,-,-,-,-,1,2,1,1,-,5.0
"Field, Bert",,-,,,,,,,-,,,,,,,,,
"Gardiner, George",,,,,,,,,1,1,,,,,,,,2.0
"Gerrard, Arthur",,,,,,,,,,,,,,,,-,,
"Gravenall, Sam",,1,2,3,-,,,-,-,-,-,-,-,-,1,-,2,9.0
"Hall, Alex",,,,,,,,,,-,,,,,,,,
"Hogan, Joe",-,-,,,,-,-,,,,,,,,,,,
"Jackson, Tommy",,,,,,,,,,-,-,-,,,-,,,
"Julian, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Lawson, Ivor",-,-,-,-,-,-,-,-,,,-,-,-,-,,-,-,
"Lever, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McNamara, Dave",,,2,1,-,4,-,1,1,1,-,2,4,1,1,3,2,23.0
"OConnell, Ossie",,,,,,-,,,,,,,,,,,,
"OConnor, Ned",,,,,,,,,,,,,,,,-,,
"OConnor, Pat",-,-,1,-,-,1,-,-,1,-,1,-,-,-,-,-,-,4.0
"Parsons, Harry",,,,,,,,-,-,,,,,,-,,,
"Pratt, Archie",-,,-,,,,,,,,,,,,,,,
"Roberts, Len",,,,,,,,,,,,-,,,,,,
"Scott, Wally",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Jimmy",-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,
"Stewart, Billy",-,1,-,-,,,,,,,,,,,,,,1.0
"Stewart, Jim",-,,,2,1,4,-,-,-,-,1,-,2,4,-,1,-,15.0
"Trevillian, Alf",-,-,-,-,1,-,-,-,-,1,-,-,-,-,,-,-,2.0
"Watts, Johnny",-,-,,-,,-,,,-,,,,,,-,,,
"Wells, Jack",,,-,-,-,-,1,-,-,,-,,-,-,-,-,-,1.0
"Williamson, Ern",,-,,,-,,-,,-,,,-,,,,,,
Totals,1,5,9,6,4,13,4,2,3,4,4,2,10,10,7,10,8,102.0
Opponent,FI,CA,SM,ES,CW,ME,GE,FI,CA,SM,ES,CW,ME,GE,CW,ME,FI,
