Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Allen, Bill",1,-,-,-,-,1,-,-,,1,1,-,1,-,-,-,1,-,6.0
"Angwin, Bill",,-,,,-,,,-,,,,,,,,,,,
"Armstrong, Charlie",-,-,-,-,-,-,1,-,-,-,,-,-,-,-,-,,-,1.0
"Brady, Campbell",,5,2,1,1,-,-,2,,,-,,,1,,,,,12.0
"Brady, Laurie",-,,,,,,,,,,,,,,,,,,
"Bristow, Jack",-,-,-,,,,,,,,,,,,,,,,
"Chapman, Doug",-,1,2,,-,-,2,1,1,-,,,,,-,,,,7.0
"Cope, Harry",,,,,,,,,-,3,-,-,,-,-,-,,,3.0
"Daly, Bill",,,,,,,,,,,,,,,,,1,-,1.0
"Dimsey, Eric",,,,,,,,,,,,,,,,,-,-,
"Edwards, Fred",,,,,,,,,,,,,,,,-,2,-,2.0
"Ellingsen, Percy",,,1,-,,,,,,,,,,,,,,,1.0
"Ellis, Frank",,,,,-,-,-,-,-,,,,,,-,,,,
"Evans, Jack",,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Fitzpatrick, Jim",-,-,-,-,1,1,,,,,,,,,,,,,2.0
"George, Alf",1,-,-,1,,,,,-,-,1,,-,1,-,-,-,,4.0
"Hassett, Johnny",,,,,,,,,,,,4,-,,-,1,,,5.0
"Hendrie, Bill",-,-,1,1,2,-,-,-,1,1,1,2,-,-,,1,1,,11.0
"Hosking, Phil",-,,,,,,,,,,,,,,,,,,
"Incigneri, Len",,,,,,,,,,,,,-,-,,-,-,-,
"Incigneri, Matt",,,,,,,,,,-,,,,,,,,,
"Joolen, Herb",,,,,1,-,-,-,,-,,,,,1,1,,,3.0
"Jordan, Norm",,,,,-,,,,,,,,,,,,,,
"Kenley, Carlyle",,,,,,,,-,1,1,1,-,-,,,,,,3.0
"Knight, George",,,,,,,,,,,,,,,,1,-,-,1.0
"Lilley, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3.0
"Lugton, Frank",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Mackie, Jim",,,,,,,,-,-,-,-,-,,,,,,,
"Maguire, Mick",3,4,,,,,3,-,-,,2,,,1,,,,,13.0
"Maskell, Arthur",,,,,,,,,,,-,,,,,,,,
"McDonald, Fen",,,,,,,,,-,,,,,,,,,,
"McDougall, Norm",-,,,,,-,,-,-,-,,-,-,,-,,-,1,1.0
"McKenzie, Bill",-,-,-,-,-,-,-,,,,,,,1,-,-,-,1,2.0
"Millhouse, Algy",-,2,1,-,1,-,-,-,-,-,,,,,,,,,4.0
"Monk, Bobby",-,-,-,-,-,,-,,,,-,-,-,-,-,-,-,-,
"Nicholson, Jack",,,,,,,,,,,,-,,,,,,,
"Pearce, Joe",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"Politz, Ted",,,,,-,,,,,,,3,-,,,,,2,5.0
"Robertson, Jack",,,,1,,-,-,,,-,-,,1,-,1,,-,-,3.0
"Tomkins, Hedley",-,1,-,-,,1,-,1,-,-,-,1,-,1,-,-,2,-,7.0
"Watt, Jack",,,-,-,1,1,1,1,-,,1,-,1,-,-,-,1,-,7.0
"Wellington, Tom",,,,-,,,,,,,-,-,-,-,,,,,
Totals,5,14,7,4,7,4,7,5,3,6,7,10,3,5,2,4,9,6,108.0
Opponent,CW,UN,CA,FI,SK,SM,GE,RI,ES,CW,UN,CA,FI,SK,SM,GE,RI,ES,
