Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Baquie, Jack",,,-,,,-,-,-,,,,-,,,,,-,,
"Barningham, Alick",,,1,1,-,-,-,-,2,1,,,,,,,,,5.0
"Baud, Alf",,,,,2,-,1,3,-,2,-,-,-,-,3,-,1,-,12.0
"Bruce, George",,-,,1,2,-,3,1,-,-,-,-,-,4,,1,1,,13.0
"Cameron, Chris",,,,,,1,,-,,-,-,,-,,,,,,1.0
"Challis, George",2,-,-,-,,-,-,-,-,-,-,-,-,1,-,-,-,-,3.0
"Clancy, Tom",-,-,-,-,-,-,-,-,-,-,,,-,-,2,-,-,-,2.0
"Curtis, Harry",,,,,,,,,,,,,,-,,1,,,1.0
"Dick, Billy",-,-,-,-,-,-,1,,,,,,1,-,1,-,-,-,3.0
"Don, Wally",,,,,,,,,,,,,,,,,,-,
"Earsman, Dave",,,,,-,,,,,-,,,,,,,,,
"Evans, Harold",,,,,,,,,,,,,,,,-,,-,
"Gardiner, Vin",2,3,-,-,,3,1,1,2,3,1,3,2,,3,2,1,,27.0
"Gibbins, Wally",2,1,4,-,1,,,,-,-,1,1,,-,-,,,,10.0
"Gotz, Martin",,,-,-,-,-,,-,-,3,-,2,-,1,,,,,6.0
"Green, Gordon",2,-,-,-,-,-,1,-,-,-,-,-,-,,-,3,-,-,6.0
"Hanna, Frank",,,,,,,,,,,,,,,,-,,1,1.0
"Haughton, Harry",-,-,-,,-,-,1,-,3,-,-,-,1,-,-,1,1,2,9.0
"Jamieson, Ernie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Marchbank, Jim",1,,,-,,,,,-,,,-,-,-,-,-,-,,1.0
"McCarthy, Justin",,,,,,,,,,,2,,,,,,,,2.0
"McDonald, Andy",-,-,-,1,,,,,,-,-,-,-,-,-,-,-,-,1.0
"Mills, Paddy",-,-,-,-,-,,,,-,,-,-,-,-,,,,,
"Moran, Richard",2,1,2,1,1,,-,1,2,5,1,-,2,-,-,-,-,-,18.0
"OBrien, Paddy",-,-,1,-,-,-,-,,,,,,,,,,-,-,1.0
"ODonnell, Andy",-,,,,-,-,-,,,,-,-,-,-,-,-,-,,
"Parke, Bert",,,,,,,,,-,,-,,,,,,,,
"Rogers, Bill",,,,,,,,-,,-,-,,,,,,,,
"Ryan, Pat",,,,,,,,,,,,-,,,,,,,
"Sharp, Athol",,,,,,,,,,,,,,2,-,,,-,2.0
"Starr, Les",,,,,,,,,,,,,,,,,,-,
"Triplett, Frank",-,-,-,-,-,-,-,-,-,,,-,-,,-,,,-,
"Valentine, Viv",-,1,1,-,1,-,-,3,-,1,-,1,-,-,1,-,-,1,10.0
"Wells, Jack",-,2,2,1,3,-,1,-,,,,,,,1,1,2,-,13.0
"Williamson, Alf",,-,,,,,1,-,-,-,,,,1,-,,-,,2.0
"Wilson, Archie",-,-,,,,,,,,,,,,,,,,,
Totals,11,8,11,5,10,4,10,9,9,15,5,7,6,9,11,9,6,4,149.0
Opponent,ES,SM,ME,CW,UN,SK,RI,GE,FI,ES,SM,ME,CW,UN,SK,RI,GE,FI,
