Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Allen, Bill",-,-,-,-,-,-,-,,,-,1,-,-,1,-,2,2,-,6.0
"Brereton, Harry",1,-,-,1,5,1,2,-,3,,5,5,4,1,2,4,7,5,46.0
"Cope, Harry",-,-,-,-,,,,1,-,-,,,-,,,,,,1.0
"Coutie, Vin",4,4,-,3,-,1,1,-,3,,,,,,,,,,16.0
"Curran, Harold",,,,,,,,,-,-,,,,,,,,,
"Edgar, Ken",,,,,-,,-,,,,,,,,,,,,
"Fairbairn, Stan",3,-,-,2,2,,,,-,,-,1,2,1,1,,,,12.0
"Fitzpatrick, Jim",,,,,,,,,1,-,1,-,-,,,1,-,-,3.0
"Flintoft, Bill",-,-,-,-,,,,-,,,,,,1,-,,-,1,2.0
"Geggie, Jack",,,-,,,,,,,,,,,,,,,,
"George, Alf",,-,-,1,,,,,-,-,-,-,-,1,-,-,,1,3.0
"Harris, Frank",-,-,-,-,-,-,-,-,-,1,-,-,,,,-,-,-,1.0
"Henderson, Bill",-,-,-,-,-,-,,-,,,,,,,,,,,
"Hendrie, Bill",1,-,-,-,-,-,-,-,-,1,1,-,1,1,-,1,-,-,6.0
"Hickey, Bill",,,,,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Hodgkins, Joe",,,,,,,,,,,1,-,,,,,,,1.0
"Irwin, Billy",,-,,,,,,,,1,,,,,,,,,1.0
"Kennedy, Mal",,,,,,1,2,-,1,,-,-,-,-,-,-,-,,4.0
"Leith, Jack",,,,,,,,-,,,,,,,,-,3,,3.0
"McKenzie, Bill",-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"McKeone, Bill",-,,,,,,,,,,,,,,,,,,
"Monk, Bobby",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Moore, Jim",,,,,,,,,,,,,,-,,,,,
"Naismith, Wally",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Nolan, Jimmy",,,,,-,,,,,,,,,,,,,,
"Odgers, Hughie",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Pearce, Joe",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,-,-,
"Politz, Ted",,,,,,,,,,,1,-,-,4,-,-,-,-,5.0
"Robertson, Jack",-,2,-,-,-,-,-,1,-,1,,-,-,-,-,1,,-,5.0
"Rush, Leo",,,,,-,1,-,2,,,,,,,1,,,-,4.0
"Sheppard, Ben",,,,-,1,-,-,,,,,,,,,,,,1.0
"Smith, Jack",,-,-,1,,,-,,,,,,-,-,-,-,-,-,1.0
"St John, George",-,,,,,,,,,,,,,,,,,,
"Sykes, Wally",-,,,,,-,,2,,1,,,,,,,1,,4.0
"Tomkins, Hedley",1,1,-,-,-,1,-,1,1,-,-,-,-,1,-,-,,1,7.0
"Whelpton, Fred",,,,,,,,,,-,-,,,,,-,-,,
Totals,10,7,0,8,9,5,6,9,9,5,10,6,7,11,4,9,13,8,136.0
Opponent,FI,GE,ES,SM,SK,CW,RI,UN,CA,FI,GE,ES,SM,SK,CW,RI,UN,CA,
