Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,Tot
"Acres, Blake",2,2,1,,2,1,2,2,2,2,2,3,3,6,8,4,42.0
"Boyd, Jordan",,,,,,,,,,1,1,3,3,3,2,2,15.0
"Carroll, Jack",,,,1,,,,,,,,,,,,,1.0
"Cerra, Adam",3,2,1,7,6,1,8,7,3,6,7,4,2,6,7,6,76.0
"Cincotta, Alex",,,,,,1,6,1,1,,,2,-,2,-,1,14.0
"Cottrell, Matthew",,,,,,,,,2,1,3,1,3,3,,2,15.0
"Cowan, Lachlan",2,-,1,2,2,2,,,,,,,,,,,9.0
"Cripps, Patrick",6,6,1,5,10,7,8,6,-,4,6,2,2,4,6,5,78.0
"Cuningham, David",,,,,,,,,,,,,,3,4,3,10.0
"Curnow, Charlie",1,1,-,-,1,3,-,3,-,2,4,2,-,2,2,1,22.0
"Curnow, Ed",4,8,1,4,8,1,3,1,-,2,2,,-,,4,,38.0
"De Koning, Tom",3,6,1,1,5,,,,,,-,2,1,3,,,22.0
"Docherty, Sam",2,-,-,4,,,4,7,6,4,7,2,1,4,5,3,49.0
"Dow, Paddy",,,,,,,,,,,,1,3,-,,,4.0
"Durdin, Corey",,5,6,6,2,5,2,3,-,7,2,,,,,,38.0
"Fisher, Zac",-,3,-,-,3,-,1,,,,,1,,,,,8.0
"Fogarty, Lachie",,,,,,,,,,,,,,3,7,5,15.0
"Hewett, George",4,,5,2,8,4,8,5,3,3,2,,,,3,2,49.0
"Hollands, Oliver",3,2,4,1,2,-,3,2,3,-,-,,,,,,20.0
"Honey, Josh",,,,-,4,1,2,3,,,,,,,,,10.0
"Kemp, Brodie",,,,,,,-,-,,,5,1,-,2,2,1,11.0
"Kennedy, Matthew",5,4,,,1,2,2,2,6,2,3,2,5,2,3,5,44.0
"Martin, Jack",3,,,,,,,,,,,,-,-,3,4,10.0
"McGovern, Mitch",4,5,4,1,,3,2,1,4,2,6,2,1,3,6,1,45.0
"McKay, Harry",1,1,1,2,-,2,2,1,3,1,1,2,1,4,5,3,30.0
"Motlop, Jesse",2,1,2,3,5,3,,7,2,2,2,2,-,,,,31.0
"Newman, Nic",2,3,4,2,3,3,5,3,5,1,1,,,6,4,3,45.0
"OBrien, Lochie",-,-,1,3,,1,,,,,,-,,,,,5.0
"Owies, Matthew",2,2,-,,,,,,1,-,2,3,3,6,3,4,26.0
"Pittonet, Marc",,2,-,2,-,2,6,2,2,2,2,,,-,,,20.0
"Plowman, Lachie",,,,,2,,,,,,,,,,,,2.0
"Saad, Adam",2,1,4,-,2,,2,2,-,-,1,3,1,3,-,5,26.0
"Silvagni, Jack",2,1,1,4,2,-,3,5,3,7,,1,3,,4,3,39.0
"Walsh, Sam",,,,,7,3,10,8,4,5,2,2,-,3,7,3,54.0
"Weitering, Jacob",1,1,1,2,-,1,2,-,1,1,4,-,1,1,-,1,17.0
"Young, Lewis",1,-,-,-,-,1,2,-,-,2,,2,-,,2,5,15.0
Totals,55,56,39,52,75,47,83,71,51,57,65,43,33,69,87,72,955.0
Opponent,RI,GE,GW,NM,AD,SK,WC,BL,WB,CW,SY,ME,ES,GC,HW,FR,
