Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Anderson, John",-,,,,-,,,,,-,,,,,,,,
"Barker, George",,,,,,,,,,1,2,1,2,-,6,1,1,14.0
"Belcher, Allan",-,1,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Bennett, Cliff",,,,,,,,,,-,-,,,,,,-,
"Blackmore, Lewis",,1,,,,,,,,,,,,,,,,1.0
"Bolton, Charles",,,,,,,,,-,,,,,,,,,
"Bowe, Len",,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,
"Busbridge, Bill",1,1,2,2,-,-,,,,,-,-,2,-,-,2,-,10.0
"Busbridge, Norm",-,-,,-,-,-,,,,,,,,,,,,
"Cameron, Ernie",1,-,-,-,-,,2,,,,,,,,,,,3.0
"Clough, Dick",,,,,,,-,,,,,,,,,,,
"Davies, Bill",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Dick, Horrie",,,,-,,,,,,,,,,,,,,
"George, Alf",-,-,,,,-,-,-,-,-,-,-,,,,,,
"Gibson, Phil",-,-,-,,-,-,-,,-,,,-,,,,,,
"Griffith, Billy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Haigbloom, Charlie",,,,,,,,,-,1,1,1,1,-,3,2,1,10.0
"Jackson, Alf",-,,-,-,-,-,-,-,,,,,-,-,-,-,-,
"Jenkins, Barney",,,,,,,,,1,,,,,,,1,-,2.0
"Johnson, Bill",2,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,4.0
"Kearney, Gordon",,,,,,,-,-,-,-,,-,,,,,,
"Landmann, Otto",3,,2,1,-,3,1,1,,,-,,,,,,,11.0
"Laxton, Bert",,,-,,,,1,,,,,,,,,,,1.0
"Legge, Arthur",1,1,-,2,2,-,,-,2,-,1,-,1,2,-,-,-,12.0
"Londerigan, Mike",,,,,,,,-,1,1,-,-,-,-,-,-,-,2.0
"Lonergan, Bill",,,,,,,,,,,-,,,,,,,
"Martin, Jim",4,-,1,-,3,1,1,-,-,2,1,1,-,-,-,1,,15.0
"McCann, Peter",,,,,,,,-,,,,,,,,,,
"McVitty, Bill",,,,,,,,,,,,-,-,-,-,-,-,
"Parkinson, Fred",,-,-,-,-,-,-,-,-,-,1,,-,-,1,-,-,2.0
"Sartori, Ray",,,,,-,,,,,-,,,,,,,,
"Sewart, Bill",-,-,-,-,-,-,-,2,1,-,,-,-,-,-,-,-,3.0
"Shea, Mark",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sloss, Bruce",,-,,,,,,-,,,,,,,,,,
"Smith, Dave",2,,,,,,,,,,,,2,1,-,-,4,9.0
"Stephenson, John",,,,-,,-,-,-,,-,-,-,-,-,-,,,
"Sullivan, Jack",,,,,,,,,-,,,,,,,,,
"Sykes, Alby",-,,-,,,-,1,,,,,,,,,,,1.0
"Teather, Charlie",,-,-,1,-,,,,,,,,,,,,,1.0
Totals,14,6,5,6,5,4,7,3,5,5,6,3,8,3,10,7,6,103.0
Opponent,GE,ME,SK,SM,CW,FI,CA,GE,ME,SK,SM,CW,FI,CA,ME,CA,SM,
