Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Barker, Trevor",,,,,,,,,,,,,,,,18,10,21,19,19,9,15,111.0
"Bowey, Brett",,,,,,,,,,,,,,,,,,,8,16,15,19,58.0
"Burke, Nathan",22,22,12,17,14,13,23,17,17,29,23,17,39,20,25,9,30,8,16,24,22,23,442.0
"Burns, Greg",14,,,,,,,17,,,,27,24,24,17,,,,13,17,,,153.0
"Coghlan, Frank",24,10,14,9,,25,23,29,17,17,14,15,24,19,27,29,32,11,25,25,32,26,447.0
"Cunningham, Geoff",16,9,,,,,,,,,8,-,,,27,25,22,27,,20,13,20,187.0
"Daniels, Jayson",,,12,9,10,,,17,23,19,23,23,19,12,23,16,14,15,14,21,8,27,305.0
"Dwyer, Mark",,,,,,,,,,,,,,,,,9,,,,,,9.0
"Dwyer, Mick",,,,,,,21,9,24,19,26,33,33,23,,26,21,29,15,16,31,28,354.0
"Elphinstone, Robert",27,19,20,14,11,18,11,26,12,9,17,19,24,19,8,19,9,17,11,22,,,332.0
"Evans, Tony",,14,11,8,14,,,12,2,7,5,,,,8,,,,,,,,81.0
"Fode, Gordon",,,,,,,,,,,,,,,,,,,,,,10,10.0
"Foschini, Silvio",,,,,12,,,,,,,,,,,,,,,,10,4,26.0
"Frawley, Danny",18,17,13,12,8,,19,9,14,8,12,21,8,7,13,18,12,11,7,7,12,16,262.0
"Freeman, Peter",,,,,,,,,,,,,,,2,5,,,,,,,7.0
"Gamble, Mark",,12,1,,,,,,,,,,,,,,,,,,,,13.0
"Gotch, Bradley",31,25,28,16,21,21,26,31,21,19,16,,14,24,18,30,11,,,5,,,357.0
"Grant, David",15,22,14,15,18,17,22,12,7,12,12,17,15,10,12,20,12,14,,15,,,281.0
"Green, Warwick",,-,,,,,9,,,,,11,,,,,,,,,16,-,36.0
"Harvey, Robert",,,,,,,,,,,,,,,,,,,12,9,19,16,56.0
"Jeffrey, Russell",4,,,10,15,9,9,7,17,8,18,9,15,5,,,,,7,16,,,149.0
"Jones, Bob",15,12,14,11,11,11,14,-,1,11,16,12,20,20,11,,24,7,6,,,6,222.0
"Jones, Warren",7,,,3,,,7,13,10,,,,,,9,14,,,,13,,,76.0
"Kourkoumelis, Spiro",,,16,20,,13,20,33,27,25,23,24,26,,,,,,20,,,,247.0
"Lamb, Jamie",,,,,,,,,,,,,1,,,7,11,3,,,,15,37.0
"Lockett, Tony",8,,,,12,5,3,19,16,19,2,,,,,,,,,,,,84.0
"Loewe, Stewart",13,10,14,9,20,21,8,15,15,13,17,13,11,8,10,11,14,15,13,10,8,14,282.0
"MacMillan, Glenn",,,,,,,,,,,,,,,,,,,,,6,,6.0
"Manning, Andrew",,,,,,,,,,5,,,,,,,,,,,,,5.0
"Marcou, Alex",,20,,19,,21,21,,,,,,,,,,,15,,,,,96.0
"McConville, Peter",,,14,24,19,21,,,,,,23,15,18,15,12,3,18,9,,15,,206.0
"Muller, Ian",,,,,,,,18,18,9,14,7,10,4,,,,,,,,,80.0
"Neal, Robert",13,21,13,,,3,,,,,,,,,,,,,,,,,50.0
"Nixon, Ricky",,,,,8,,,,19,14,10,,,13,19,15,24,18,6,,,,146.0
"Owen, Rod",9,13,20,12,16,,,,,,,,,,,,11,12,,,12,10,115.0
"Peter-Budge, John",12,18,8,18,8,11,15,,,,,11,9,21,21,13,9,16,24,19,19,12,264.0
"Rice, Dean",13,17,11,22,18,27,21,17,17,22,14,13,12,20,13,26,22,12,13,9,10,14,363.0
"Sheldon, Ken",22,14,8,,,27,,19,27,16,20,26,18,19,23,22,26,27,21,20,28,25,408.0
"Simpson, Sean",,,,,16,15,1,,,,,,,,,,,,,,6,,38.0
"Taylor, Kain",,,,,,16,9,,,,,,,10,,,,,,,,,35.0
"Turner, Steve",7,15,19,7,13,1,,,,,,,,,,,,,,,,,62.0
"Winmar, Nicky",18,19,25,19,12,11,21,13,9,23,13,17,21,19,14,17,,22,14,14,19,19,359.0
Totals,308,309,287,274,276,306,303,333,313,304,303,338,358,315,315,352,326,318,273,317,310,319,6857.0
Opponent,FI,SY,NM,ES,BB,CA,WC,GE,ME,HW,FO,CW,RI,BB,CA,RI,SY,CW,FO,WC,HW,ES,
