Player,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,Tot
"Bauer, Don",,,,,-,-,,-,-,-,-,-,-,-,-,
"Cahill, Frank",,,,,2,1,,1,-,-,,,,,,4.0
"Cahill, Pat",,,,,,,,,,,,,,1,,1.0
"Chisholm, Norm",-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,2.0
"Collins, Alan",1,6,1,7,5,4,2,3,2,3,4,2,,,,40.0
"Dougherty, George",1,-,1,3,-,1,1,2,2,1,1,1,1,2,1,18.0
"Dudley, Merv",,-,4,2,,-,-,,1,,,,,,-,7.0
"Ellis, Ted",-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Esse, Herb",,,,,,,,,,,,,,,-,
"Evenden, Reg",-,-,-,,-,,,,,,-,,,,,
"Gingell, Harry",,,,,,,-,-,-,-,-,-,,,,
"Gray, Jack",,-,-,-,-,-,-,-,,-,-,,,,,
"Greenham, Jim",,,-,,,-,2,2,1,2,4,1,3,-,3,18.0
"Grove, Ron",-,-,-,-,-,-,-,,-,-,-,-,2,,,2.0
"Hale, Gordon",-,,,,,,,,,,,2,-,-,-,2.0
"Hand, Pat",,,,,,,-,-,-,-,-,-,-,-,-,
"Harris, Wally",-,,,-,3,2,1,,-,-,-,,-,,-,6.0
"Houston, Bill",,,-,-,,,,,,,,,,,,
"Kennedy, Del",,,,,,,,,,,,,-,-,-,
"Law, Jack",,,,,,,,,,,,-,1,1,1,3.0
"Malone, Jack",,,,,,,,,,-,,,,,,
"McCankie, Len",-,-,,-,-,-,-,-,-,-,-,-,-,-,,
"McMahon, Tom",,,-,-,,,,,,,,,,,,
"McTaggart, Bert",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McTaggart, Bill",2,-,-,2,2,-,-,-,,,-,-,1,2,3,12.0
"Miller, Jim",,,,,,,,,,,-,-,-,-,-,
"Moncrieff, Allan",,,,,,,,,,,,-,,-,,
"ONeill, Gerry",-,-,-,-,-,-,-,-,-,-,,,-,-,-,
"Olliver, Arthur",-,2,-,1,2,2,-,1,1,-,-,-,-,-,-,9.0
"Palmer, Ambrose",-,-,,,,,,,,,,,,,,
"Palmer, Keith",1,2,1,-,-,,,,,,,,,,,4.0
"Ryan, Joe",1,2,6,1,5,1,4,2,1,,2,1,-,2,1,29.0
"Thoms, Jim",-,-,-,-,1,-,-,-,-,2,-,-,1,1,-,5.0
"Tribe, George",-,-,,,,,,,,,,,,,,
"Tribe, Tom",-,-,-,-,-,-,-,-,1,-,,,-,-,-,1.0
"Weldon, Joe",,,,,,,,-,,,,,,,,
Totals,6,12,13,16,21,11,10,11,9,8,11,7,9,9,10,163.0
Opponent,CA,CW,SK,ES,ME,FI,SM,HW,NM,RI,ME,RI,NM,ES,SM,
