Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Baker, Charlie",1,1,4,2,-,1,2,1,-,-,,2,1,,,3,1,19.0
"Balme, Gerry",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,2.0
"Barwick, Vic",1,-,1,-,1,-,1,1,,-,1,-,-,-,1,-,2,9.0
"Beales, Claude",,,,,,,,,-,,,,,,,,,
"Carlson, Bill",,,,,,,,,,,,,,,1,1,2,4.0
"Cowell, Bill",-,1,-,,,1,,2,-,-,-,,-,,,,,4.0
"Cowell, Jim",1,-,1,-,-,-,-,1,-,-,-,-,2,1,-,-,1,7.0
"Crichton, Hugh",,,-,,,,,,,,,,,,,,,
"Dangerfield, Gordon",,-,,,,,,,,,,,,,,,,
"Dowding, Jack",2,1,2,1,,-,,-,2,2,1,-,-,-,1,,2,14.0
"Dunne, Frank",1,,,,,,,,,,,,,,,,,1.0
"Ellin, Percy",,,1,1,-,-,-,-,1,-,1,1,-,-,-,,,5.0
"Feehan, Dan",-,-,-,-,,,,,-,-,-,-,-,,-,-,-,
"Geddes, Stewart",-,1,-,-,-,1,-,-,-,-,,,,,,,,2.0
"Hannagan, Jack",,,,,,-,,,,,,,,,,,,
"Harris, Frank",,,,1,1,,,2,,,,,,,,-,,4.0
"Herman, Alby",-,,,,,,,,,,,,,,,,,
"Hogan, Joe",-,-,-,-,,,-,-,-,,-,,,-,-,,-,
"House, Frank",,,,,,,,1,-,-,,,,,,,,1.0
"Johnson, Bill",,-,,,-,,,,,-,-,-,-,,,,,
"Julian, Jack",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Kay, Charlie",,,,,,,,,,,,,,2,,,,2.0
"King, Jim",,,,,-,-,-,,,,,,,,,,,
"Lawson, Ivor",,,-,1,-,-,-,-,-,-,-,-,-,-,,-,-,1.0
"Lever, Harry",,,,,,,,,,,,,,-,-,-,-,
"Mahoney, Bill",-,-,,,,,,,,,,,,,,,,
"McCarthy, Jack",,-,,-,-,-,-,-,-,-,-,-,-,,,,,
"McGarry, Barney",-,,,,,,,,,,,,,,,,,
"McNamara, Dave",,,,,,,,,,,,,1,-,1,1,-,3.0
"OConnell, Ossie",,,,,,,-,,,,-,-,1,-,-,-,,1.0
"Outen, Wyn",,,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Powell, Joe",,,,,,,,,,,-,,,,,,,
"Rickards, Gordon",-,-,-,-,-,,,,,,,,,,,,,
"Robertson, Frank",,,,,,,,,,,,-,,,,,,
"Rowe, Charles",,,,,,,-,,,,,,,,,,,
"Scott, Wally",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1.0
"Smith, Jimmy",-,-,-,-,1,-,-,-,1,1,-,-,,-,-,-,2,5.0
"Stewart, Billy",,,,,,,,,,,,,,-,-,-,-,
"Stewart, Jim",-,-,1,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4.0
"Thomas, Glyn",,,,,1,-,,,,,,,,,,,,1.0
"Watts, Johnny",,,,,,,,,,,,-,-,-,-,1,1,2.0
"Wearmouth, Joe",,,,,-,,-,,,,,,,,,,,
Totals,6,4,10,7,5,3,3,8,6,3,3,3,5,3,4,8,12,93.0
Opponent,ME,FI,CW,GE,ES,SM,CA,ME,FI,CW,GE,ES,SM,CA,FI,ES,GE,
