Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Arnol, Jody",,,,,,,,-,-,-,-,,2,-,,-,-,1,-,-,,-,3.0
"Bowey, Brett",2,-,3,1,1,,-,1,2,1,-,-,-,3,-,1,3,1,1,,,-,20.0
"Burke, Nathan",1,2,1,3,2,1,1,,1,4,2,3,3,3,-,,,,,,,,27.0
"Coghlan, Frank",,,,,,2,1,-,3,1,-,2,2,1,2,-,4,2,1,,2,3,26.0
"Cummings, Steven",,,,,,,,,,,,,,,,,,,,-,3,-,3.0
"Daniels, Jayson",,,,,,,,-,2,4,2,-,2,6,-,2,6,2,4,2,2,3,37.0
"Dargie, Ian",,,,,1,,,,2,-,,,,,,,,,,,,,3.0
"Devonport, Craig",3,3,2,2,1,1,1,2,-,3,1,3,1,-,1,-,-,-,1,2,-,1,28.0
"Dipetta, Aldo",,,,,,,,,,,,,,,,,,,,-,-,2,2.0
"Donald, Luke",,,,,,,,,,,,,1,,,,,,,1,3,,5.0
"Doyle, Greg",,,,,,,,,,,,,,,-,-,,,,,,,
"Dwyer, Mick",,,,,,,,1,-,,,,,,,,,,-,1,1,3,6.0
"Fode, Gordon",,,,,,,,,,,,,,,,,,,,,-,-,
"Frawley, Danny",,-,-,-,1,-,1,4,2,1,-,1,1,2,-,2,-,3,-,1,1,2,22.0
"Freeman, Peter",,,,,,,,,,-,,,,,,,,,,,,,
"Gotch, Bradley",,,,2,1,,,,,,2,-,,,,,,,,,,,5.0
"Grant, David",1,1,3,1,1,2,1,4,2,2,-,,2,2,1,-,1,1,3,3,2,4,37.0
"Harding, Paul",-,1,1,-,-,1,-,-,1,-,-,-,-,-,-,,2,2,-,1,-,-,9.0
"Harris, Bernie",,,,,,,,,,,,,,1,-,,,,1,1,1,,4.0
"Harvey, Robert",-,1,1,-,-,-,1,3,1,-,2,1,-,2,1,-,2,-,,,,,15.0
"Jeffrey, Russell",2,3,-,3,-,3,-,2,2,-,1,2,1,-,-,2,2,-,4,4,3,1,35.0
"Kitschke, Damian",-,-,2,1,3,-,-,,-,,,-,,-,1,-,-,-,,,,1,8.0
"Kourkoumelis, Spiro",,,,,,,,,-,2,1,,,,,,,,,,,,3.0
"Krakouer, Jim",2,4,3,4,3,2,,,,,,,1,-,,,1,-,,,,,20.0
"Lamb, Jamie",,,,,,,,,,,,,,,,-,2,1,1,3,,-,7.0
"Lawrie, Grant",-,2,-,,1,4,1,-,,-,1,-,-,-,1,-,,,,2,2,-,14.0
"Lister, Christian",,,,,,,,,,1,,,,,,,,,,,,,1.0
"Lockett, Tony",-,3,-,-,-,2,1,-,,,,,,,,,1,1,2,1,,,11.0
"Loewe, Stewart",-,1,-,-,-,1,-,-,-,1,1,2,2,-,-,2,-,1,-,1,-,1,13.0
"McNicholl, Dermot",,,,,,,,,,,-,1,,,,,,,,,,4,5.0
"Muller, Ian",-,,,-,,1,-,,,,,,,,,,,,2,,,,3.0
"Nixon, Ricky",-,-,1,1,1,2,1,3,1,,1,-,-,-,,2,,,1,2,-,,16.0
"Owen, Rod",1,-,-,,,,3,,,,,,,,,,,,,,,,4.0
"Pekin, Tim",-,3,-,2,2,-,1,-,1,3,4,3,1,1,2,-,2,-,2,2,-,,29.0
"Rice, Dean",5,3,2,2,1,1,1,-,,-,3,2,2,1,1,1,-,-,,,-,,25.0
"Russo, Peter",-,3,-,-,,-,,3,,,,-,-,2,-,-,-,-,,,,,8.0
"Sexton, Damian",,,,,,,,,,,,,,,,,,,2,-,1,-,3.0
"Simpson, Sean",,,,,,,,,,-,,1,,,,,,,,,,,1.0
"Taylor, Kain",2,-,2,2,1,3,3,4,1,,,,,,-,2,-,1,2,3,2,-,28.0
"Winmar, Nicky",5,-,1,-,4,1,3,-,1,,1,1,2,,2,-,2,1,2,,,,26.0
Totals,24,30,22,24,24,27,20,27,22,23,22,22,23,24,12,14,28,17,29,30,23,25,512.0
Opponent,FO,WC,CA,SY,CW,HW,FI,NM,ES,BB,GE,RI,ME,FO,WC,CA,SY,CW,HW,FI,NM,ES,
