Player,year,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces,Brownlow Votes
nathan bassett,2004,R1,ADE,KA,9.0,8.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,80.0,,2.0,3.0,0.0,0.0
james begley,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
rhett biglands,2004,R1,ADE,KA,7.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,45.0,,2.0,1.0,0.0,0.0
nathan bock,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
matthew bode,2004,R1,ADE,KA,15.0,10.0,5.0,1.0,0.0,1.0,2.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,61.0,,0.0,0.0,0.0,0.0
ronnie burns,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
brett burton,2004,R1,ADE,KA,12.0,8.0,4.0,0.0,0.0,4.0,1.0,1.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,63.0,,2.0,1.0,0.0,0.0
wayne carey,2004,R1,ADE,KA,8.0,8.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,100.0,,2.0,2.0,0.0,0.0
matthew clarke,2004,R1,ADE,KA,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,0.0,2.0,0.0,0.0
michael doughty,2004,R1,ADE,KA,10.0,5.0,5.0,2.0,1.0,2.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,100.0,,1.0,3.0,1.0,0.0
tyson edwards,2004,R1,ADE,KA,20.0,12.0,8.0,0.0,0.0,3.0,4.0,3.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,84.0,,2.0,0.0,0.0,0.0
james gallagher,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
simon goodwin,2004,R1,ADE,KA,24.0,15.0,9.0,0.0,0.0,3.0,9.0,0.0,13.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,100.0,,1.0,0.0,1.0,0.0
ben hart,2004,R1,ADE,KA,15.0,12.0,3.0,0.0,0.0,4.0,0.0,2.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,91.0,,4.0,4.0,1.0,0.0
trent hentschel,2004,R1,ADE,KA,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,77.0,,0.0,2.0,0.0,0.0
ben hudson,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
luke jericho,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
graham johncock,2004,R1,ADE,KA,14.0,11.0,3.0,2.0,1.0,5.0,3.0,3.0,5.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,100.0,,2.0,0.0,0.0,0.0
chris ladhams,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
kris massie,2004,R1,ADE,KA,17.0,9.0,8.0,0.0,0.0,9.0,2.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,100.0,,4.0,2.0,0.0,0.0
martin mattner,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
ken mcgregor,2004,R1,ADE,KA,11.0,8.0,3.0,0.0,0.0,5.0,2.0,1.0,7.0,6.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,97.0,,6.0,0.0,0.0,0.0
andrew mcleod,2004,R1,ADE,KA,18.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,95.0,,2.0,0.0,0.0,0.0
ian perrie,2004,R1,ADE,KA,6.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,,0.0,1.0,0.0,0.0
brent reilly,2004,R1,ADE,KA,9.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0,,0.0,1.0,0.0,0.0
mark ricciuto,2004,R1,ADE,KA,21.0,11.0,10.0,2.0,0.0,4.0,2.0,4.0,8.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,88.0,,1.0,0.0,0.0,0.0
ben rutten,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
jacob schuback,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
robert shirley,2004,R1,ADE,KA,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,,0.0,1.0,0.0,0.0
hayden skipworth,2004,R1,ADE,KA,,,,,,,,,,,,,,,,,,,,,,,,
nigel smart,2004,R1,ADE,KA,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0,,0.0,1.0,0.0,0.0
