Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,Tot
"Berry, Sam",7,7,2,,,,,,,7,,,,,,,23.0
"Brown, Tyler",-,,,,,,,,,,,,,,,,
"Butts, Jordon",6,,5,1,7,6,6,6,9,3,3,3,16,4,2,,77.0
"Crouch, Matt",,,,,,,,7,,,,,,,,,7.0
"Dawson, Jordan",14,17,9,14,18,18,12,18,21,8,20,20,23,21,21,15,269.0
"Doedee, Tom",12,8,6,10,18,10,16,9,14,,5,1,,,,,109.0
"Fogarty, Darcy",10,7,,,10,8,7,8,4,6,4,6,10,7,7,-,94.0
"Gollant, Lachlan",,,5,4,,,,,,3,,,,,,,12.0
"Himmelberg, Elliott",7,5,,,,,,,,1,,,,,,,13.0
"Hinge, Mitch",12,9,13,13,14,10,13,7,16,-,,6,14,12,21,13,173.0
"Jones, Chayce",,,5,17,18,5,12,8,15,10,9,5,11,14,13,12,154.0
"Keays, Ben",15,14,12,14,11,7,9,5,12,10,12,10,18,12,13,8,182.0
"Laird, Rory",11,23,9,15,22,9,18,12,17,19,14,8,14,16,15,13,235.0
"McAdam, Shane",7,,,,,,,,,,,,,,,,7.0
"McHenry, Ned",,,,15,3,2,,,9,,13,7,8,12,11,14,94.0
"Michalanney, Max",7,4,7,7,6,5,7,7,8,7,7,6,7,6,6,3,100.0
"Milera, Wayne",7,,8,12,15,6,10,10,17,13,13,14,12,13,11,11,172.0
"Murphy, Lachlan",,8,10,10,10,7,9,11,13,3,10,6,8,7,15,3,130.0
"Murray, Nick",3,6,7,4,7,4,9,4,,5,4,6,2,1,4,7,73.0
"OBrien, Reilly",3,6,4,4,6,1,3,6,2,6,5,3,8,5,7,4,73.0
"Parnell, Patrick",,-,,,,,,,19,11,-,,,,,,30.0
"Pedlar, Luke",9,13,8,,6,8,9,5,9,7,3,1,9,6,8,4,105.0
"Rachele, Josh",13,11,13,15,14,17,13,7,12,8,14,6,8,6,10,8,175.0
"Rankine, Izak",11,6,9,6,5,8,6,13,11,1,9,8,7,13,10,7,130.0
"Schoenberg, Harry",12,8,,3,,,2,,,,,,,,,3,28.0
"Sholl, Lachlan",,18,13,7,13,15,12,8,20,10,13,11,14,10,17,13,194.0
"Sloane, Rory",13,7,15,14,10,17,9,12,12,7,5,9,8,13,15,11,177.0
"Smith, Brodie",9,11,7,15,17,10,12,14,22,6,,13,12,11,15,13,187.0
"Soligo, Jake",7,13,9,13,2,12,11,11,17,3,11,6,7,7,13,2,144.0
"Thilthorpe, Riley",,3,3,6,2,6,2,1,3,,3,4,8,9,6,4,60.0
"Walker, Taylor",4,9,4,5,6,15,4,3,7,,5,4,10,7,9,5,97.0
"Worrell, Josh",,,,,,,,,,,8,,11,5,8,6,38.0
Totals,199,213,183,224,240,206,211,192,289,154,190,163,245,217,257,179,3362.0
Opponent,GW,RI,PA,FR,CA,HW,CW,GE,SK,WB,BL,GC,WC,CW,NM,ES,
