Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Armstrong, Les",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Beard, Dave",-,,-,-,-,,,,1,,,,-,1,,2,-,-,4.0
"Boyd, Alex",,,-,-,-,-,-,,,,,,,,,,,,
"Cameron, Charlie",1,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,1.0
"Collins, Basil",,,,,-,-,,-,,,,3,,,,,,,3.0
"Dalton, Bert",-,-,,-,,,-,-,-,-,-,,,,-,,,,
"Doull, George",1,,1,,1,,1,,,,,1,1,,,-,-,1,7.0
"Eason, Alec",-,-,2,1,-,1,1,1,1,2,-,1,1,-,-,-,-,-,11.0
"Eason, Bill",2,2,-,-,-,1,-,-,1,1,-,-,-,-,1,-,1,-,9.0
"Fairbairn, Les",,,,,,,,,,-,1,-,1,-,,-,-,-,2.0
"Glover, Bert",,1,,,,,,,,,,,,,,,,,1.0
"Gorman, Christy",,,,,,,,,,,,2,,,,,,,2.0
"Grigg, Dick",-,-,-,-,-,1,-,1,1,1,-,1,1,-,-,2,1,-,9.0
"Heinz, George",1,1,-,,,,3,-,1,-,-,,-,1,-,-,-,-,7.0
"James, Les",,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,,,1.0
"Marsham, Harry",,,,,2,1,-,-,1,2,1,,-,1,1,-,-,-,9.0
"Martin, Len",,,,,,1,-,,-,2,-,-,-,-,-,1,2,-,6.0
"Martini, Percy",5,2,5,2,2,6,5,-,3,6,1,3,1,2,1,2,5,-,51.0
"Moran, Frank",,-,,1,,-,,-,-,-,-,,-,-,-,,-,-,1.0
"Morgan, Doug",,,,,,,,,,,-,-,-,1,,,,,1.0
"Newling, Ernest",-,-,-,1,-,-,-,-,,,,,,,,,,,1.0
"Orchard, Billy",3,-,-,1,-,-,-,-,-,1,,,,,-,-,-,-,5.0
"Palmer, Alby",-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,
"Rankin, Teddy",-,-,-,-,-,-,,,-,,,,,,,,,,
"Ricketts, George",-,,,,,,,,,,,-,-,,,,,,
"Scown, Percy",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Slater, Joe",-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,1,1,2.0
"Todd, Reg",,-,,,,,,,,,,-,,,,,,,
"Whittington, Bert",-,-,1,-,-,-,-,-,,-,-,,-,-,-,-,-,-,1.0
"Young, Henry",,,,,,,,,,,,-,,-,-,,,,
Totals,13,6,9,6,5,11,10,2,10,15,3,11,5,6,3,7,10,2,134.0
Opponent,ME,CA,FI,UN,RI,SM,SK,ES,CW,ME,CA,FI,UN,RI,SM,SK,ES,CW,
