Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Thu 25 Apr 5:40pm,Westpac Stadium,22546,R5,2013,STK,SYD,63,79
Fri 26 Apr 6:40pm,Domain Stadium,36365,R5,2013,FRE,RCH,81,80
Sat 27 Apr 1:40pm,Manuka Oval,6832,R5,2013,GWS,GCS,104,148
Sat 27 Apr 4:40pm,MCG,44711,R5,2013,CAR,ADE,115,83
Sat 27 Apr 7:10pm,AAMI Stadium,26132,R5,2013,POR,WCE,84,79
Sat 27 Apr 7:40pm,Marvel Stadium,26153,R5,2013,WBD,GEE,86,107
Sun 28 Apr 3:15pm,Gabba,19018,R5,2013,BRL,MEL,122,94
Sun 28 Apr 4:40pm,MCG,42103,R5,2013,HAW,NTH,99,96
Fri 3 May 7:50pm,Marvel Stadium,40071,R6,2013,COL,STK,103,77
Sat 4 May 1:45pm,Marvel Stadium,30143,R6,2013,ESS,GWS,120,81
Sat 4 May 2:10pm,Blundstone Arena,10265,R6,2013,NTH,POR,93,83
Sat 4 May 4:10pm,AAMI Stadium,37324,R6,2013,ADE,HAW,78,89
Sat 4 May 7:40pm,MCG,55625,R6,2013,RCH,GEE,87,131
Sat 4 May 7:40pm,Heritage Bank Stadium,10552,R6,2013,GCS,FRE,54,99
Sun 5 May 1:10pm,SCG,23315,R6,2013,SYD,BRL,115,55
Sun 5 May 2:40pm,Domain Stadium,36163,R6,2013,WCE,WBD,137,67
Sun 5 May 3:15pm,MCG,35286,R6,2013,CAR,MEL,121,60
Fri 10 May 7:50pm,Marvel Stadium,53014,R7,2013,GEE,ESS,113,85
Sat 11 May 1:15pm,AAMI Stadium,25372,R7,2013,POR,RCH,73,114
Sat 11 May 2:10pm,Gabba,17615,R7,2013,BRL,WCE,82,108
Sat 11 May 4:40pm,Marvel Stadium,23690,R7,2013,WBD,NTH,97,151
Sat 11 May 5:40pm,Domain Stadium,37214,R7,2013,FRE,COL,100,73
Sat 11 May 7:40pm,MCG,54725,R7,2013,HAW,SYD,119,82
Sun 12 May 1:10pm,GIANTS Stadium,5830,R7,2013,GWS,ADE,52,187
Sun 12 May 4:40pm,MCG,13304,R7,2013,MEL,GCS,54,114
Mon 13 May 7:40pm,Marvel Stadium,34054,R7,2013,STK,CAR,77,68
Fri 17 May 6:40pm,Domain Stadium,38146,R8,2013,WCE,NTH,90,88
Sat 18 May 1:45pm,Marvel Stadium,33915,R8,2013,ESS,BRL,86,96
Sat 18 May 2:10pm,UTAS Stadium,10513,R8,2013,HAW,GWS,140,57
Sat 18 May 4:40pm,Heritage Bank Stadium,13520,R8,2013,GCS,WBD,93,61
Sat 18 May 7:40pm,MCG,66768,R8,2013,COL,GEE,102,96
Sat 18 May 7:40pm,SCG,22546,R8,2013,SYD,FRE,70,70
Sun 19 May 1:10pm,Marvel Stadium,29936,R8,2013,CAR,POR,109,91
Sun 19 May 3:15pm,MCG,39148,R8,2013,RCH,MEL,106,72
Sun 19 May 4:10pm,AAMI Stadium,34605,R8,2013,ADE,STK,87,47
Fri 24 May 7:50pm,MCG,65306,R9,2013,COL,SYD,55,102
Sat 25 May 1:15pm,AAMI Stadium,21309,R9,2013,POR,GEE,68,116
Sat 25 May 2:10pm,GIANTS Stadium,6324,R9,2013,GWS,WCE,55,155
Sat 25 May 4:40pm,Marvel Stadium,25982,R9,2013,STK,WBD,101,110
Sat 25 May 7:40pm,Gabba,24037,R9,2013,BRL,CAR,85,98
Sat 25 May 7:45pm,MCG,84234,R9,2013,RCH,ESS,62,91
Sun 26 May 1:10pm,MCG,28112,R9,2013,HAW,GCS,118,92
Sun 26 May 2:40pm,Domain Stadium,32950,R9,2013,FRE,MEL,130,40
Sun 26 May 3:15pm,Marvel Stadium,23033,R9,2013,NTH,ADE,124,125
Fri 31 May 7:50pm,Gabba,26626,R10,2013,BRL,COL,51,100
Sat 1 Jun 1:40pm,AAMI Stadium,27684,R10,2013,ADE,FRE,59,66
Sat 1 Jun 1:45pm,Marvel Stadium,25008,R10,2013,CAR,GWS,148,54
Sat 1 Jun 4:40pm,SCG,29792,R10,2013,SYD,ESS,115,71
Sat 1 Jun 7:10pm,TIO Stadium,7850,R10,2013,WBD,POR,67,58
Sat 1 Jun 7:40pm,GMHBA Stadium,30082,R10,2013,GEE,GCS,123,71
Sun 2 Jun 3:15pm,MCG,28546,R10,2013,MEL,HAW,48,143
Sun 2 Jun 4:40pm,Marvel Stadium,25658,R10,2013,NTH,STK,133,65
Mon 3 Jun 5:40pm,Domain Stadium,37781,R10,2013,WCE,RCH,62,103
Fri 7 Jun 7:50pm,MCG,82639,R11,2013,ESS,CAR,77,72
Sat 8 Jun 1:40pm,GIANTS Stadium,7809,R11,2013,GWS,GEE,98,157
Sat 8 Jun 4:10pm,AAMI Stadium,38374,R11,2013,ADE,SYD,50,127
Sat 8 Jun 7:40pm,Heritage Bank Stadium,10891,R11,2013,GCS,NTH,66,51
Sun 9 Jun 4:40pm,Marvel Stadium,23795,R11,2013,STK,WCE,80,84
Mon 10 Jun 3:15pm,MCG,50835,R11,2013,MEL,COL,39,122
Fri 14 Jun 7:50pm,Marvel Stadium,45670,R12,2013,CAR,HAW,87,102
Sat 15 Jun 1:40pm,MCG,43615,R12,2013,RCH,ADE,110,72
Sat 15 Jun 2:40pm,Domain Stadium,33384,R12,2013,FRE,BRL,86,46
Sat 15 Jun 7:40pm,Marvel Stadium,31452,R12,2013,ESS,GCS,115,72
Sun 16 Jun 1:10pm,GIANTS Stadium,6601,R12,2013,GWS,POR,50,125
Sun 16 Jun 4:40pm,Marvel Stadium,32253,R12,2013,COL,WBD,99,65
Fri 21 Jun 7:50pm,Marvel Stadium,32567,R13,2013,HAW,WCE,123,103
Sat 22 Jun 1:10pm,AAMI Stadium,16096,R13,2013,POR,SYD,72,54
Sat 22 Jun 4:40pm,MCG,28751,R13,2013,STK,MEL,104,69
Sat 22 Jun 7:40pm,Marvel Stadium,29788,R13,2013,WBD,RCH,61,121
Sun 23 Jun 1:15pm,Domain Stadium,31637,R13,2013,FRE,NTH,67,29
Sun 23 Jun 4:40pm,Gabba,24164,R13,2013,BRL,GEE,103,98
Thu 27 Jun 6:10pm,Domain Stadium,36451,R14,2013,WCE,ESS,91,98
Fri 28 Jun 7:50pm,SCG,25349,R14,2013,SYD,CAR,65,43
Sat 29 Jun 1:40pm,Heritage Bank Stadium,13791,R14,2013,GCS,ADE,83,111
Sat 29 Jun 4:10pm,AAMI Stadium,31121,R14,2013,POR,COL,86,51
Sat 29 Jun 7:40pm,GMHBA Stadium,26743,R14,2013,GEE,FRE,85,44
Sat 29 Jun 7:40pm,MCG,21217,R14,2013,MEL,WBD,103,100
Sun 30 Jun 1:10pm,UTAS Stadium,15796,R14,2013,HAW,BRL,143,85
Sun 30 Jun 3:15pm,Marvel Stadium,15438,R14,2013,NTH,GWS,130,44
Sun 30 Jun 4:40pm,MCG,52184,R14,2013,RCH,STK,119,55
Fri 5 Jul 7:50pm,MCG,78224,R15,2013,CAR,COL,77,118
Sat 6 Jul 1:45pm,Manuka Oval,7132,R15,2013,GWS,WBD,83,87
Sat 6 Jul 2:10pm,Marvel Stadium,45966,R15,2013,NTH,RCH,128,66
Sat 6 Jul 4:40pm,Gabba,27170,R15,2013,BRL,GCS,116,83
Sat 6 Jul 7:10pm,AAMI Stadium,26426,R15,2013,ADE,WCE,69,75
Sat 6 Jul 7:40pm,MCG,85197,R15,2013,GEE,HAW,82,72
Sun 7 Jul 1:10pm,MCG,26216,R15,2013,MEL,SYD,85,116
Sun 7 Jul 1:15pm,Domain Stadium,34064,R15,2013,FRE,STK,100,70
Sun 7 Jul 4:40pm,Marvel Stadium,40817,R15,2013,ESS,POR,118,88
Fri 12 Jul 7:50pm,MCG,54790,R16,2013,COL,ADE,111,84
Sat 13 Jul 1:15pm,AAMI Stadium,23748,R16,2013,POR,HAW,79,124
Sat 13 Jul 2:10pm,GMHBA Stadium,23172,R16,2013,GEE,MEL,98,30
Sat 13 Jul 4:40pm,Cazaly's Stadium,11197,R16,2013,RCH,GCS,53,44
Sat 13 Jul 7:40pm,Marvel Stadium,30949,R16,2013,CAR,STK,110,74
Sat 13 Jul 7:40pm,Gabba,18131,R16,2013,BRL,NTH,117,105
Sun 14 Jul 1:10pm,SCG,21757,R16,2013,SYD,GWS,171,42
Sun 14 Jul 2:40pm,Domain Stadium,39839,R16,2013,WCE,FRE,93,121
Sun 14 Jul 3:15pm,Marvel Stadium,32500,R16,2013,WBD,ESS,90,121
Fri 19 Jul 7:50pm,Marvel Stadium,37443,R17,2013,NTH,CAR,108,109
Sat 20 Jul 1:45pm,UTAS Stadium,14022,R17,2013,HAW,WBD,95,76
Sat 20 Jul 2:10pm,GIANTS Stadium,10783,R17,2013,GWS,ESS,77,116
Sat 20 Jul 4:40pm,Heritage Bank Stadium,19721,R17,2013,GCS,COL,85,78
Sat 20 Jul 7:10pm,TIO Stadium,7615,R17,2013,MEL,BRL,75,94
Sat 20 Jul 7:40pm,Marvel Stadium,14878,R17,2013,STK,POR,92,97
Sun 21 Jul 1:10pm,MCG,40125,R17,2013,RCH,FRE,84,57
Sun 21 Jul 2:40pm,Domain Stadium,35166,R17,2013,WCE,SYD,79,113
Sun 21 Jul 2:45pm,AAMI Stadium,28603,R17,2013,ADE,GEE,94,92
Fri 26 Jul 7:50pm,Marvel Stadium,49505,R18,2013,ESS,HAW,87,143
Sat 27 Jul 1:45pm,Heritage Bank Stadium,19460,R18,2013,GCS,CAR,77,120
Sat 27 Jul 2:10pm,Marvel Stadium,16959,R18,2013,MEL,NTH,28,150
Sat 27 Jul 4:40pm,MCG,32691,R18,2013,COL,GWS,106,66
Sat 27 Jul 5:40pm,Domain Stadium,28765,R18,2013,FRE,ADE,75,53
Sat 27 Jul 7:40pm,GMHBA Stadium,27200,R18,2013,GEE,STK,137,36
Sun 28 Jul 12:40pm,AAMI Stadium,22631,R18,2013,POR,BRL,71,62
Sun 28 Jul 3:15pm,Marvel Stadium,17019,R18,2013,WBD,WCE,111,89
Sun 28 Jul 4:40pm,SCG,29738,R18,2013,SYD,RCH,110,63
Fri 2 Aug 7:50pm,Marvel Stadium,33584,R19,2013,NTH,GEE,96,86
Sat 3 Aug 1:45pm,GIANTS Stadium,8308,R19,2013,GWS,MEL,124,87
Sat 3 Aug 2:10pm,MCG,64324,R19,2013,HAW,RCH,66,107
Sat 3 Aug 2:40pm,Domain Stadium,32140,R19,2013,WCE,GCS,130,113
Sat 3 Aug 7:40pm,Marvel Stadium,30457,R19,2013,CAR,FRE,80,116
Sat 3 Aug 7:40pm,Gabba,19856,R19,2013,BRL,STK,108,77
Sun 4 Aug 1:10pm,Marvel Stadium,22647,R19,2013,WBD,SYD,99,134
Sun 4 Aug 2:45pm,AAMI Stadium,43368,R19,2013,ADE,POR,103,107
Sun 4 Aug 4:40pm,MCG,69821,R19,2013,COL,ESS,133,54
Fri 9 Aug 7:50pm,Marvel Stadium,24765,R20,2013,STK,HAW,56,102
Sat 10 Aug 1:45pm,MCG,46961,R20,2013,RCH,BRL,97,74
Sat 10 Aug 2:10pm,GMHBA Stadium,24784,R20,2013,GEE,POR,129,104
Sat 10 Aug 4:40pm,Marvel Stadium,31126,R20,2013,CAR,WBD,89,117
Sat 10 Aug 7:40pm,Accor Stadium,42627,R20,2013,SYD,COL,71,100
Sat 10 Aug 7:40pm,Heritage Bank Stadium,13840,R20,2013,GCS,MEL,90,77
Sun 11 Aug 1:10pm,Marvel Stadium,32595,R20,2013,ESS,WCE,67,120
Sun 11 Aug 2:40pm,Domain Stadium,31390,R20,2013,FRE,GWS,157,44
Sun 11 Aug 2:45pm,AAMI Stadium,31801,R20,2013,ADE,NTH,79,70
Fri 16 Aug 7:50pm,MCG,71533,R21,2013,HAW,COL,119,84
Sat 17 Aug 1:40pm,AAMI Stadium,18703,R21,2013,POR,GCS,113,96
Sat 17 Aug 1:45pm,MCG,63825,R21,2013,RCH,CAR,96,106
Sat 17 Aug 4:40pm,Marvel Stadium,34102,R21,2013,ESS,NTH,70,115
Sat 17 Aug 5:40pm,Domain Stadium,34394,R21,2013,WCE,GEE,41,107
Sat 17 Aug 7:40pm,Gabba,13855,R21,2013,BRL,GWS,123,63
Sun 18 Aug 1:10pm,MCG,13768,R21,2013,MEL,FRE,38,133
Sun 18 Aug 3:15pm,SCG,26730,R21,2013,SYD,STK,118,59
Sun 18 Aug 4:40pm,Marvel Stadium,17159,R21,2013,WBD,ADE,131,114
Fri 23 Aug 7:50pm,MCG,41198,R22,2013,COL,WCE,101,39
Sat 24 Aug 1:15pm,AAMI Stadium,35643,R22,2013,ADE,MEL,120,52
Sat 24 Aug 2:10pm,Marvel Stadium,33039,R22,2013,NTH,HAW,103,117
Sat 24 Aug 4:40pm,GMHBA Stadium,28459,R22,2013,GEE,SYD,92,48
Sat 24 Aug 5:40pm,Domain Stadium,35565,R22,2013,FRE,POR,134,60
Sat 24 Aug 7:40pm,MCG,53630,R22,2013,CAR,ESS,76,82
Sun 25 Aug 1:10pm,Marvel Stadium,17622,R22,2013,STK,GCS,116,70
Sun 25 Aug 3:15pm,GIANTS Stadium,12314,R22,2013,GWS,RCH,42,163
Sun 25 Aug 4:40pm,Gabba,20130,R22,2013,BRL,WBD,100,93
