Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sun 9 Jun,Gabba,23157,R11,2002,BRL,STK,113,52
Mon 10 Jun,MCG,65860,R11,2002,MEL,COL,75,126
Fri 14 Jun,MCG,40470,R12,2002,ESS,HAW,72,65
Sat 15 Jun,Princes Park,16353,R12,2002,CAR,WCE,88,89
Sat 15 Jun,SCG,21767,R12,2002,SYD,GEE,99,101
Sun 16 Jun,Domain Stadium,33088,R12,2002,FRE,COL,90,79
Fri 21 Jun,Marvel Stadium,29453,R12,2002,WBD,STK,133,86
Sat 22 Jun,Princes Park,12210,R12,2002,MEL,ADE,98,73
Sat 22 Jun,Gabba,27940,R12,2002,BRL,NTH,138,123
Sun 23 Jun,AAMI Stadium,25770,R12,2002,POR,RCH,154,70
Fri 28 Jun,Marvel Stadium,41817,R13,2002,ESS,MEL,120,108
Sat 29 Jun,Marvel Stadium,48288,R13,2002,COL,NTH,93,60
Sat 29 Jun,Gabba,27324,R13,2002,BRL,CAR,124,109
Sat 29 Jun,AAMI Stadium,24751,R13,2002,POR,WBD,161,115
Sat 29 Jun,MCG,30197,R13,2002,RCH,GEE,54,96
Sun 30 Jun,Domain Stadium,34937,R13,2002,WCE,ADE,135,117
Sun 30 Jun,Marvel Stadium,28928,R13,2002,STK,HAW,78,87
Sun 30 Jun,SCG,16844,R13,2002,SYD,FRE,139,62
Fri 5 Jul,MCG,36941,R14,2002,CAR,RCH,86,85
Sat 6 Jul,MCG,25079,R14,2002,HAW,SYD,74,64
Sat 6 Jul,Domain Stadium,24193,R14,2002,FRE,POR,63,147
Sat 6 Jul,Marvel Stadium,44864,R14,2002,WBD,ESS,118,118
Sat 6 Jul,GMHBA Stadium,18608,R14,2002,GEE,WCE,65,33
Sun 7 Jul,AAMI Stadium,46368,R14,2002,ADE,COL,116,138
Sun 7 Jul,Marvel Stadium,23864,R14,2002,STK,NTH,84,128
Sun 7 Jul,Gabba,25166,R14,2002,MEL,BRL,131,110
Fri 12 Jul,Marvel Stadium,35434,R15,2002,HAW,WBD,116,93
Sat 13 Jul,Manuka Oval,9242,R15,2002,NTH,FRE,83,82
Sat 13 Jul,MCG,65331,R15,2002,COL,GEE,99,127
Sat 13 Jul,Marvel Stadium,22642,R15,2002,RCH,BRL,55,118
Sat 13 Jul,AAMI Stadium,29895,R15,2002,ADE,STK,99,81
Sun 14 Jul,Marvel Stadium,37915,R15,2002,CAR,MEL,95,139
Sun 14 Jul,SCG,18974,R15,2002,SYD,POR,92,94
Sun 14 Jul,Domain Stadium,37600,R15,2002,WCE,ESS,90,63
Fri 19 Jul,MCG,48620,R16,2002,COL,RCH,89,49
Sat 20 Jul,Princes Park,9398,R16,2002,NTH,POR,99,70
Sat 20 Jul,Domain Stadium,41779,R16,2002,FRE,WCE,100,70
Sat 20 Jul,Marvel Stadium,47778,R16,2002,ESS,GEE,56,95
Sat 20 Jul,MCG,37442,R16,2002,MEL,HAW,67,93
Sun 21 Jul,AAMI Stadium,41247,R16,2002,ADE,WBD,138,95
Sun 21 Jul,Marvel Stadium,33813,R16,2002,CAR,STK,97,140
Sun 21 Jul,Gabba,25720,R16,2002,BRL,SYD,117,79
Fri 26 Jul,MCG,39650,R17,2002,RCH,ESS,53,54
Sat 27 Jul,Domain Stadium,38877,R17,2002,WCE,COL,114,56
Sat 27 Jul,AAMI Stadium,25283,R17,2002,POR,MEL,116,112
Sat 27 Jul,Accor Stadium,34404,R17,2002,SYD,CAR,92,69
Sat 27 Jul,MCG,35202,R17,2002,HAW,BRL,68,124
Sun 28 Jul,Princes Park,8078,R17,2002,STK,FRE,118,79
Sun 28 Jul,Marvel Stadium,31576,R17,2002,WBD,NTH,139,105
Sun 28 Jul,GMHBA Stadium,24325,R17,2002,GEE,ADE,90,93
Fri 2 Aug,MCG,54233,R18,2002,COL,CAR,141,33
Sat 3 Aug,GMHBA Stadium,23163,R18,2002,GEE,NTH,51,115
Sat 3 Aug,Domain Stadium,24332,R18,2002,FRE,HAW,96,35
Sat 3 Aug,Marvel Stadium,43036,R18,2002,ESS,BRL,71,108
Sat 3 Aug,AAMI Stadium,22885,R18,2002,POR,STK,105,63
Sun 4 Aug,SCG,18766,R18,2002,SYD,ADE,98,116
Sun 4 Aug,MCG,28815,R18,2002,MEL,RCH,94,99
Sun 4 Aug,Princes Park,11809,R18,2002,WBD,WCE,142,91
Fri 9 Aug,MCG,53750,R19,2002,HAW,COL,105,97
Sat 10 Aug,Gabba,27443,R19,2002,BRL,WBD,105,67
Sat 10 Aug,SCG,14776,R19,2002,NTH,SYD,97,144
Sat 10 Aug,MCG,19519,R19,2002,RCH,FRE,122,72
Sat 10 Aug,Princes Park,14115,R19,2002,CAR,POR,45,54
Sun 11 Aug,Domain Stadium,36195,R19,2002,WCE,MEL,100,106
Sun 11 Aug,Marvel Stadium,25552,R19,2002,STK,GEE,101,102
Sun 11 Aug,AAMI Stadium,43720,R19,2002,ADE,ESS,124,76
Fri 16 Aug,MCG,39391,R20,2002,RCH,HAW,107,93
Sat 17 Aug,Marvel Stadium,23532,R20,2002,NTH,CAR,114,95
Sat 17 Aug,MCG,69613,R20,2002,ESS,COL,126,71
Sat 17 Aug,Gabba,29436,R20,2002,BRL,WCE,136,89
Sat 17 Aug,Domain Stadium,22610,R20,2002,FRE,GEE,117,72
Sun 18 Aug,SCG,16079,R20,2002,SYD,STK,87,80
Sun 18 Aug,MCG,29225,R20,2002,MEL,WBD,107,95
Sun 18 Aug,AAMI Stadium,50275,R20,2002,POR,ADE,84,76
Fri 23 Aug,MCG,32393,R21,2002,HAW,NTH,104,119
Sat 24 Aug,GMHBA Stadium,24003,R21,2002,GEE,BRL,55,110
Sat 24 Aug,MCG,27146,R21,2002,MEL,SYD,77,145
Sat 24 Aug,Domain Stadium,36502,R21,2002,WCE,POR,65,103
Sat 24 Aug,Marvel Stadium,22938,R21,2002,WBD,CAR,97,99
Sun 25 Aug,AAMI Stadium,42878,R21,2002,ADE,RCH,87,65
Sun 25 Aug,MCG,42056,R21,2002,COL,STK,77,66
Sun 25 Aug,Marvel Stadium,32667,R21,2002,ESS,FRE,93,72
