Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 25 Apr 1:10pm,Westpac Stadium,12125,R4,2015,STK,CAR,81,121
Sat 25 Apr 2:40pm,MCG,88395,R4,2015,ESS,COL,49,69
Sat 25 Apr 5:40pm,Manuka Oval,6917,R4,2015,GWS,GCS,119,53
Sat 25 Apr 6:45pm,Domain Stadium,39009,R4,2015,FRE,SYD,74,60
Sat 25 Apr 7:10pm,Adelaide Oval,50675,R4,2015,POR,HAW,99,91
Sun 26 Apr 1:10pm,Gabba,16632,R4,2015,BRL,WCE,65,118
Sun 26 Apr 3:20pm,GMHBA Stadium,23452,R4,2015,GEE,NTH,67,83
Sun 26 Apr 4:40pm,Marvel Stadium,19915,R4,2015,WBD,ADE,125,68
Fri 1 May 7:50pm,MCG,71759,R5,2015,CAR,COL,45,120
Sat 2 May 1:45pm,MCG,45228,R5,2015,RCH,GEE,76,85
Sat 2 May 2:10pm,SCG,25541,R5,2015,SYD,WBD,73,77
Sat 2 May 4:35pm,Heritage Bank Stadium,12464,R5,2015,GCS,BRL,118,54
Sat 2 May 5:40pm,Domain Stadium,34554,R5,2015,WCE,GWS,120,33
Sat 2 May 7:20pm,Marvel Stadium,38077,R5,2015,NTH,HAW,70,130
Sun 3 May 1:10pm,MCG,22892,R5,2015,MEL,FRE,50,118
Sun 3 May 3:20pm,Marvel Stadium,29869,R5,2015,STK,ESS,80,82
Sun 3 May 4:10pm,Adelaide Oval,49735,R5,2015,ADE,POR,91,115
Fri 8 May 7:50pm,MCG,52152,R6,2015,COL,GEE,59,100
Sat 9 May 1:45pm,Blundstone Arena,17544,R6,2015,NTH,RCH,109,74
Sat 9 May 2:10pm,Marvel Stadium,29619,R6,2015,WBD,STK,87,94
Sat 9 May 4:35pm,GIANTS Stadium,13556,R6,2015,GWS,HAW,108,98
Sat 9 May 5:10pm,Heritage Bank Stadium,12464,R6,2015,GCS,ADE,78,119
Sat 9 May 6:10pm,Domain Stadium,37535,R6,2015,FRE,ESS,80,52
Sat 9 May 7:20pm,MCG,26894,R6,2015,MEL,SYD,50,88
Sun 10 May 3:20pm,Marvel Stadium,20273,R6,2015,CAR,BRL,75,84
Sun 10 May 4:10pm,Adelaide Oval,38508,R6,2015,POR,WCE,68,78
Fri 15 May 7:50pm,Marvel Stadium,43972,R7,2015,ESS,NTH,82,93
Sat 16 May 1:15pm,Adelaide Oval,43532,R7,2015,ADE,STK,119,73
Sat 16 May 2:10pm,MCG,41935,R7,2015,HAW,MEL,155,50
Sat 16 May 4:35pm,Marvel Stadium,16676,R7,2015,CAR,GWS,57,135
Sat 16 May 5:40pm,Domain Stadium,26964,R7,2015,WCE,GCS,135,43
Sat 16 May 7:20pm,Accor Stadium,28063,R7,2015,SYD,GEE,120,77
Sun 17 May 1:10pm,Marvel Stadium,18170,R7,2015,WBD,FRE,88,101
Sun 17 May 3:20pm,MCG,59034,R7,2015,RCH,COL,105,100
Sun 17 May 4:40pm,Gabba,15957,R7,2015,BRL,POR,102,65
Fri 22 May 7:50pm,Marvel Stadium,32032,R8,2015,GEE,CAR,140,63
Sat 23 May 1:45pm,Marvel Stadium,23598,R8,2015,STK,WCE,78,131
Sat 23 May 2:10pm,GIANTS Stadium,9481,R8,2015,GWS,ADE,108,84
Sat 23 May 4:35pm,Heritage Bank Stadium,16440,R8,2015,GCS,COL,63,132
Sat 23 May 5:40pm,Domain Stadium,35836,R8,2015,FRE,NTH,115,42
Sat 23 May 7:20pm,MCG,63319,R8,2015,HAW,SYD,69,73
Sun 24 May 1:10pm,Marvel Stadium,36857,R8,2015,ESS,BRL,136,78
Sun 24 May 3:20pm,MCG,29381,R8,2015,MEL,WBD,103,64
Sun 24 May 4:10pm,Adelaide Oval,45268,R8,2015,POR,RCH,43,76
Fri 29 May 7:50pm,SCG,32105,R9,2015,SYD,CAR,122,62
Sat 30 May 1:40pm,TIO Traegar Park,4866,R9,2015,MEL,POR,54,115
Sat 30 May 1:45pm,UTAS Stadium,11320,R9,2015,HAW,GCS,93,40
Sat 30 May 4:35pm,Marvel Stadium,16395,R9,2015,WBD,GWS,113,68
Sat 30 May 7:10pm,Adelaide Oval,45518,R9,2015,ADE,FRE,57,68
Sat 30 May 7:20pm,MCG,83804,R9,2015,RCH,ESS,72,59
Sun 31 May 1:10pm,Gabba,16898,R9,2015,BRL,STK,86,108
Sun 31 May 2:40pm,Domain Stadium,37676,R9,2015,WCE,GEE,120,64
Sun 31 May 3:20pm,MCG,43452,R9,2015,COL,NTH,112,95
Fri 5 Jun 6:10pm,Domain Stadium,38019,R10,2015,FRE,RCH,70,97
Sat 6 Jun 1:40pm,MCG,32035,R10,2015,CAR,ADE,90,99
Sat 6 Jun 4:35pm,Heritage Bank Stadium,13068,R10,2015,GCS,SYD,41,93
Sat 6 Jun 7:10pm,Adelaide Oval,41813,R10,2015,POR,WBD,100,62
Sat 6 Jun 7:20pm,Marvel Stadium,40632,R10,2015,ESS,GEE,53,122
Sun 7 Jun 1:10pm,GIANTS Stadium,9079,R10,2015,GWS,BRL,97,67
Sun 7 Jun 3:20pm,Blundstone Arena,12011,R10,2015,NTH,WCE,85,75
Sun 7 Jun 4:40pm,Marvel Stadium,33886,R10,2015,STK,HAW,69,132
Mon 8 Jun 3:20pm,MCG,66120,R10,2015,MEL,COL,85,110
Fri 12 Jun 7:20pm,Adelaide Oval,47058,R11,2015,POR,GEE,69,92
Sat 13 Jun 1:40pm,Heritage Bank Stadium,8911,R11,2015,GCS,FRE,46,53
Sat 13 Jun 2:35pm,Domain Stadium,37306,R11,2015,WCE,ESS,96,46
Sat 13 Jun 7:20pm,Marvel Stadium,32217,R11,2015,NTH,SYD,75,91
Sun 14 Jun 1:10pm,MCG,43390,R11,2015,COL,GWS,119,77
Sun 14 Jun 4:40pm,Marvel Stadium,25187,R11,2015,STK,MEL,85,83
Thu 18 Jun 7:20pm,Adelaide Oval,50023,R12,2015,ADE,HAW,85,114
Fri 19 Jun 7:50pm,MCG,45178,R12,2015,RCH,WCE,70,90
Sat 20 Jun 1:40pm,MCG,27693,R12,2015,CAR,POR,110,106
Sat 20 Jun 4:35pm,GIANTS Stadium,7824,R12,2015,GWS,NTH,61,117
Sat 20 Jun 7:20pm,Marvel Stadium,21129,R12,2015,WBD,BRL,146,74
Sun 21 Jun 3:20pm,GMHBA Stadium,28007,R12,2015,GEE,MEL,89,113
Thu 25 Jun 6:10pm,Domain Stadium,37145,R13,2015,FRE,COL,80,73
Fri 26 Jun 7:50pm,SCG,37579,R13,2015,SYD,RCH,77,95
Sat 27 Jun 1:40pm,MCG,62500,R13,2015,HAW,ESS,114,76
Sat 27 Jun 4:35pm,Gabba,18146,R13,2015,BRL,ADE,69,82
Sat 27 Jun 7:20pm,Marvel Stadium,26511,R13,2015,STK,WBD,56,62
Sun 28 Jun 3:20pm,Marvel Stadium,30207,R13,2015,CAR,GCS,103,69
Thu 2 Jul 7:20pm,SCG,28316,R14,2015,SYD,POR,94,84
Fri 3 Jul 7:50pm,MCG,75880,R14,2015,COL,HAW,91,101
Sat 4 Jul 1:40pm,MCG,35968,R14,2015,RCH,GWS,78,69
Sat 4 Jul 4:35pm,Heritage Bank Stadium,14444,R14,2015,GCS,NTH,125,70
Sat 4 Jul 7:10pm,TIO Stadium,11873,R14,2015,MEL,WCE,60,114
Sat 4 Jul 7:20pm,Marvel Stadium,31445,R14,2015,WBD,CAR,64,53
Sun 5 Jul 1:10pm,Marvel Stadium,38020,R14,2015,ESS,STK,52,162
Sun 5 Jul 2:40pm,Domain Stadium,32970,R14,2015,FRE,BRL,84,48
Thu 9 Jul 7:20pm,Adelaide Oval,45418,R15,2015,POR,COL,66,63
Fri 10 Jul 7:50pm,MCG,52564,R15,2015,RCH,CAR,71,41
Sat 11 Jul 1:40pm,MCG,38861,R15,2015,ESS,MEL,69,60
Sat 11 Jul 4:35pm,Cazaly's Stadium,9449,R15,2015,WBD,GCS,95,73
Sat 11 Jul 5:40pm,Domain Stadium,38133,R15,2015,WCE,ADE,147,91
Sat 11 Jul 7:20pm,Marvel Stadium,31270,R15,2015,NTH,GEE,120,79
Sun 12 Jul 1:10pm,GIANTS Stadium,9178,R15,2015,GWS,STK,84,49
Sun 12 Jul 3:20pm,UTAS Stadium,16792,R15,2015,HAW,FRE,115,43
Sun 12 Jul 4:40pm,Gabba,16936,R15,2015,BRL,SYD,49,70
Fri 17 Jul 7:50pm,Marvel Stadium,31025,R16,2015,NTH,ESS,93,68
Sat 18 Jul 1:45pm,GMHBA Stadium,25041,R16,2015,GEE,WBD,72,64
Sat 18 Jul 2:10pm,Heritage Bank Stadium,9589,R16,2015,GCS,GWS,79,94
Sat 18 Jul 4:35pm,Marvel Stadium,36527,R16,2015,COL,WCE,56,87
Sat 18 Jul 5:40pm,Domain Stadium,33581,R16,2015,FRE,CAR,95,53
Sat 18 Jul 7:20pm,Accor Stadium,37369,R16,2015,SYD,HAW,57,146
Sun 19 Jul 1:10pm,MCG,25149,R16,2015,MEL,BRL,60,36
Sun 19 Jul 2:50pm,Adelaide Oval,54468,R16,2015,POR,ADE,113,116
Sun 19 Jul 4:40pm,Marvel Stadium,45722,R16,2015,STK,RCH,73,89
Fri 24 Jul 7:50pm,Marvel Stadium,26815,R17,2015,CAR,HAW,35,173
Sat 25 Jul 1:40pm,Adelaide Oval,42656,R17,2015,ADE,GCS,125,80
Sat 25 Jul 1:45pm,Manuka Oval,14667,R17,2015,GWS,GEE,42,69
Sat 25 Jul 4:35pm,MCG,39777,R17,2015,RCH,FRE,78,82
Sat 25 Jul 7:20pm,Gabba,15563,R17,2015,BRL,NTH,38,110
Sat 25 Jul 7:20pm,Marvel Stadium,23705,R17,2015,ESS,POR,116,129
Sun 26 Jul 1:10pm,Marvel Stadium,40581,R17,2015,WBD,COL,104,86
Sun 26 Jul 2:40pm,Domain Stadium,38760,R17,2015,WCE,SYD,103,51
Sun 26 Jul 3:20pm,MCG,22945,R17,2015,MEL,STK,46,83
Fri 31 Jul 7:50pm,MCG,66305,R18,2015,HAW,RCH,53,71
Sat 1 Aug 1:45pm,GMHBA Stadium,21914,R18,2015,GEE,BRL,113,57
Sat 1 Aug 2:10pm,MCG,37894,R18,2015,COL,MEL,54,91
Sat 1 Aug 4:35pm,SCG,38690,R18,2015,SYD,ADE,117,65
Sat 1 Aug 7:20pm,Marvel Stadium,25251,R18,2015,CAR,NTH,54,118
Sat 1 Aug 7:20pm,Heritage Bank Stadium,9341,R18,2015,GCS,WCE,83,83
Sun 2 Aug 12:40pm,Adelaide Oval,36850,R18,2015,POR,STK,112,49
Sun 2 Aug 2:40pm,Domain Stadium,34626,R18,2015,FRE,GWS,84,63
Sun 2 Aug 3:20pm,Marvel Stadium,33466,R18,2015,ESS,WBD,40,127
Fri 7 Aug 7:20pm,Adelaide Oval,50094,R19,2015,ADE,RCH,88,52
Sat 8 Aug 1:45pm,MCG,48133,R19,2015,COL,CAR,105,87
Sat 8 Aug 2:10pm,Marvel Stadium,20590,R19,2015,WBD,POR,128,64
Sat 8 Aug 4:35pm,Gabba,20025,R19,2015,BRL,GCS,100,114
Sat 8 Aug 5:40pm,Domain Stadium,34843,R19,2015,WCE,HAW,74,88
Sat 8 Aug 7:20pm,GMHBA Stadium,27910,R19,2015,GEE,SYD,95,63
Sun 9 Aug 1:10pm,MCG,30695,R19,2015,MEL,NTH,92,127
Sun 9 Aug 3:20pm,GIANTS Stadium,10093,R19,2015,GWS,ESS,93,61
Sun 9 Aug 4:40pm,Marvel Stadium,16419,R19,2015,STK,FRE,59,96
Fri 14 Aug 7:50pm,SCG,38408,R20,2015,SYD,COL,87,76
Sat 15 Aug 1:45pm,Marvel Stadium,25914,R20,2015,ESS,ADE,59,171
Sat 15 Aug 2:10pm,Blundstone Arena,14346,R20,2015,NTH,STK,120,83
Sat 15 Aug 4:05pm,Adelaide Oval,33281,R20,2015,POR,GWS,111,90
Sat 15 Aug 7:20pm,Gabba,17744,R20,2015,BRL,CAR,131,67
Sat 15 Aug 7:20pm,MCG,55802,R20,2015,GEE,HAW,85,121
Sun 16 Aug 1:10pm,MCG,38508,R20,2015,RCH,GCS,138,55
Sun 16 Aug 2:40pm,Domain Stadium,41959,R20,2015,FRE,WCE,80,104
Sun 16 Aug 3:20pm,Marvel Stadium,27805,R20,2015,WBD,MEL,153,55
Fri 21 Aug 7:50pm,Marvel Stadium,28657,R21,2015,HAW,POR,86,108
Sat 22 Aug 1:45pm,MCG,63178,R21,2015,COL,RCH,56,147
Sat 22 Aug 2:10pm,GIANTS Stadium,19507,R21,2015,GWS,SYD,44,133
Sat 22 Aug 4:35pm,Heritage Bank Stadium,16253,R21,2015,GCS,ESS,97,95
Sat 22 Aug 7:10pm,Adelaide Oval,47527,R21,2015,ADE,BRL,131,44
Sat 22 Aug 7:20pm,Marvel Stadium,25245,R21,2015,STK,GEE,97,97
Sun 23 Aug 1:10pm,Marvel Stadium,23857,R21,2015,NTH,FRE,94,83
Sun 23 Aug 2:40pm,Domain Stadium,37733,R21,2015,WCE,WBD,162,85
Sun 23 Aug 3:20pm,MCG,33962,R21,2015,CAR,MEL,78,55
Fri 28 Aug 7:50pm,MCG,40582,R22,2015,GEE,COL,62,110
Sat 29 Aug 1:45pm,GIANTS Stadium,9538,R22,2015,GWS,CAR,132,51
Sat 29 Aug 2:10pm,UTAS Stadium,11731,R22,2015,HAW,BRL,134,62
Sat 29 Aug 4:35pm,Marvel Stadium,37299,R22,2015,NTH,WBD,73,96
Sat 29 Aug 7:20pm,Heritage Bank Stadium,9343,R22,2015,GCS,POR,51,88
Sat 29 Aug 7:20pm,MCG,37864,R22,2015,ESS,RCH,47,74
Sun 30 Aug 12:40pm,Adelaide Oval,53445,R22,2015,ADE,WCE,126,69
Sun 30 Aug 2:40pm,Domain Stadium,33529,R22,2015,FRE,MEL,108,54
Sun 30 Aug 3:20pm,Marvel Stadium,27856,R22,2015,STK,SYD,38,135
