Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 22 May 2:10pm,MCG,31291,R9,2004,MEL,NTH,96,78
Sat 22 May 2:10pm,Domain Stadium,32575,R9,2004,FRE,BRL,137,78
Sat 22 May 7:10pm,Marvel Stadium,51400,R9,2004,GEE,ESS,120,97
Sat 22 May 7:10pm,AAMI Stadium,25761,R9,2004,POR,RCH,128,50
Sun 23 May 1:10pm,SCG,25127,R9,2004,SYD,HAW,80,79
Sun 23 May 2:10pm,Princes Park,26041,R9,2004,CAR,WBD,79,104
Sun 23 May 2:10pm,Marvel Stadium,30478,R9,2004,STK,WCE,169,68
Fri 28 May 7:40pm,Marvel Stadium,38411,R10,2004,ESS,FRE,115,85
Sat 29 May 2:10pm,Domain Stadium,38517,R10,2004,WCE,RCH,100,63
Sat 29 May 2:10pm,MCG,22942,R10,2004,HAW,ADE,47,133
Sat 29 May 7:10pm,SCG,23479,R10,2004,WBD,SYD,67,93
Sat 29 May 7:10pm,Marvel Stadium,44833,R10,2004,NTH,COL,65,92
Sun 30 May 1:10pm,Gabba,32902,R10,2004,MEL,BRL,83,123
Sun 30 May 2:10pm,AAMI Stadium,29177,R10,2004,POR,GEE,116,112
Sun 30 May 2:10pm,Princes Park,37136,R10,2004,CAR,STK,88,196
Fri 4 Jun 7:40pm,Marvel Stadium,44401,R11,2004,COL,WCE,93,75
Sat 5 Jun 2:10pm,MCG,42682,R11,2004,HAW,ESS,80,154
Sat 5 Jun 2:10pm,AAMI Stadium,41617,R11,2004,ADE,CAR,87,91
Sat 5 Jun 7:10pm,Gabba,34241,R11,2004,BRL,POR,123,86
Sat 5 Jun 7:10pm,Marvel Stadium,31700,R11,2004,NTH,RCH,154,80
Sun 6 Jun 1:10pm,SCG,36039,R11,2004,SYD,STK,112,76
Sun 6 Jun 2:10pm,Domain Stadium,33125,R11,2004,FRE,MEL,62,93
Sun 6 Jun 2:10pm,Marvel Stadium,31811,R11,2004,WBD,GEE,67,113
Fri 11 Jun 7:40pm,Marvel Stadium,47302,R12,2004,CAR,HAW,100,88
Sat 12 Jun 12:00am,AAMI Stadium,28032,R12,2004,POR,SYD,132,60
Sat 12 Jun 2:10pm,MCG,28306,R12,2004,WBD,STK,103,80
Sat 12 Jun 5:40pm,Domain Stadium,37580,R12,2004,WCE,ADE,108,76
Sat 12 Jun 7:10pm,Marvel Stadium,50003,R12,2004,ESS,BRL,96,162
Sun 13 Jun 2:10pm,GMHBA Stadium,21612,R12,2004,GEE,NTH,94,84
Sun 13 Jun 2:10pm,MCG,18666,R12,2004,RCH,FRE,71,81
Mon 14 Jun 2:10pm,MCG,56988,R12,2004,MEL,COL,82,73
Fri 18 Jun 7:40pm,Marvel Stadium,36925,R13,2004,STK,HAW,127,61
Sat 19 Jun 2:10pm,GMHBA Stadium,17648,R13,2004,GEE,BRL,92,65
Sat 19 Jun 5:40pm,Domain Stadium,36507,R13,2004,FRE,POR,102,112
Sat 19 Jun 7:10pm,Marvel Stadium,46618,R13,2004,RCH,CAR,93,124
Sun 20 Jun 1:10pm,Manuka Oval,8542,R13,2004,NTH,WCE,108,75
Sun 20 Jun 2:10pm,AAMI Stadium,36774,R13,2004,ADE,WBD,133,101
Sun 20 Jun 2:10pm,MCG,47314,R13,2004,ESS,MEL,69,95
Sat 26 Jun 7:20pm,Accor Stadium,50091,R13,2004,SYD,COL,85,79
Fri 2 Jul 7:40pm,Marvel Stadium,49419,R14,2004,ESS,NTH,79,100
Sat 3 Jul 2:10pm,Princes Park,26172,R14,2004,CAR,SYD,84,95
Sat 3 Jul 2:10pm,MCG,44329,R14,2004,COL,HAW,140,75
Sat 3 Jul 5:40pm,Domain Stadium,36668,R14,2004,WCE,GEE,51,49
Sat 3 Jul 7:10pm,Gabba,32744,R14,2004,BRL,RCH,114,96
Sun 4 Jul 1:10pm,UTAS Stadium,19223,R14,2004,STK,POR,47,93
Sun 4 Jul 2:10pm,Marvel Stadium,18734,R14,2004,WBD,FRE,76,117
Sun 4 Jul 2:10pm,AAMI Stadium,39288,R14,2004,ADE,MEL,145,73
Fri 9 Jul 7:40pm,Marvel Stadium,50627,R15,2004,COL,GEE,65,94
Sat 10 Jul 1:10pm,UTAS Stadium,15581,R15,2004,HAW,WCE,82,86
Sat 10 Jul 2:10pm,MCG,48286,R15,2004,RCH,ESS,77,155
Sat 10 Jul 5:40pm,Domain Stadium,37077,R15,2004,FRE,NTH,79,96
Sat 10 Jul 7:10pm,SCG,28493,R15,2004,SYD,ADE,58,45
Sun 11 Jul 1:10pm,Gabba,29295,R15,2004,BRL,WBD,136,68
Sun 11 Jul 2:10pm,MCG,54409,R15,2004,MEL,STK,146,89
Sun 11 Jul 2:10pm,AAMI Stadium,30109,R15,2004,POR,CAR,123,40
Fri 16 Jul 6:40pm,Domain Stadium,40674,R16,2004,WCE,ESS,117,73
Sat 17 Jul 2:10pm,Marvel Stadium,34631,R16,2004,RCH,STK,61,105
Sat 17 Jul 2:10pm,Princes Park,20732,R16,2004,CAR,NTH,70,62
Sat 17 Jul 7:10pm,MCG,34326,R16,2004,COL,BRL,73,109
Sat 17 Jul 7:10pm,AAMI Stadium,34855,R16,2004,ADE,FRE,80,92
Sun 18 Jul 1:10pm,GMHBA Stadium,20515,R16,2004,GEE,SYD,77,62
Sun 18 Jul 2:10pm,MCG,11682,R16,2004,HAW,POR,53,105
Sun 18 Jul 2:10pm,Marvel Stadium,25107,R16,2004,MEL,WBD,93,55
Fri 23 Jul 7:40pm,Marvel Stadium,50392,R17,2004,STK,ESS,127,92
Sat 24 Jul 2:10pm,MCG,20018,R17,2004,NTH,HAW,143,63
Sat 24 Jul 2:10pm,Domain Stadium,35037,R17,2004,FRE,SYD,118,91
Sat 24 Jul 7:10pm,Gabba,33443,R17,2004,BRL,ADE,189,48
Sat 24 Jul 7:10pm,Marvel Stadium,32675,R17,2004,WBD,COL,66,115
Sun 25 Jul 12:40pm,AAMI Stadium,26286,R17,2004,POR,WCE,102,76
Sun 25 Jul 2:10pm,Marvel Stadium,43210,R17,2004,GEE,CAR,131,74
Sun 25 Jul 2:10pm,MCG,25211,R17,2004,RCH,MEL,70,126
Fri 30 Jul 8:10pm,AAMI Stadium,37562,R18,2004,ADE,NTH,49,42
Sat 31 Jul 2:10pm,MCG,39933,R18,2004,COL,RCH,103,98
Sat 31 Jul 2:10pm,Princes Park,17092,R18,2004,CAR,FRE,63,111
Sat 31 Jul 7:10pm,SCG,34926,R18,2004,SYD,BRL,83,51
Sat 31 Jul 7:10pm,Marvel Stadium,35711,R18,2004,ESS,POR,119,79
Sun 1 Aug 1:10pm,GMHBA Stadium,21673,R18,2004,GEE,STK,101,94
Sun 1 Aug 2:10pm,Domain Stadium,36028,R18,2004,WCE,WBD,106,57
Sun 1 Aug 2:10pm,MCG,28392,R18,2004,MEL,HAW,107,63
Fri 6 Aug 6:40pm,Domain Stadium,40901,R19,2004,FRE,COL,73,106
Sat 7 Aug 1:10pm,UTAS Stadium,17101,R19,2004,STK,ADE,91,68
Sat 7 Aug 2:10pm,MCG,45083,R19,2004,ESS,CAR,57,74
Sat 7 Aug 7:10pm,SCG,24028,R19,2004,SYD,NTH,112,118
Sat 7 Aug 7:10pm,Marvel Stadium,22330,R19,2004,WBD,HAW,109,120
Sun 8 Aug 1:10pm,Gabba,31754,R19,2004,BRL,WCE,73,87
Sun 8 Aug 2:10pm,MCG,33176,R19,2004,RCH,GEE,83,114
Sun 8 Aug 2:10pm,AAMI Stadium,30702,R19,2004,POR,MEL,125,52
Fri 13 Aug 7:40pm,MCG,52983,R20,2004,ESS,COL,121,87
Sat 14 Aug 2:10pm,GMHBA Stadium,15209,R20,2004,GEE,FRE,75,25
Sat 14 Aug 2:10pm,MCG,17159,R20,2004,HAW,BRL,43,66
Sat 14 Aug 7:10pm,Marvel Stadium,34991,R20,2004,MEL,SYD,46,67
Sat 14 Aug 7:40pm,TIO Stadium,13271,R20,2004,WBD,POR,61,147
Sun 15 Aug 12:40pm,AAMI Stadium,35896,R20,2004,ADE,RCH,138,86
Sun 15 Aug 2:10pm,Domain Stadium,39631,R20,2004,WCE,CAR,111,49
Sun 15 Aug 2:10pm,Marvel Stadium,41664,R20,2004,NTH,STK,96,147
Fri 20 Aug 7:40pm,MCG,27226,R21,2004,COL,POR,70,107
Sat 21 Aug 2:10pm,AAMI Stadium,37576,R21,2004,ADE,GEE,109,87
Sat 21 Aug 2:10pm,Princes Park,22254,R21,2004,CAR,MEL,93,62
Sat 21 Aug 7:10pm,Marvel Stadium,24741,R21,2004,WBD,NTH,136,106
Sat 21 Aug 7:20pm,Accor Stadium,46440,R21,2004,SYD,ESS,110,90
Sun 22 Aug 1:10pm,Gabba,35823,R21,2004,BRL,STK,130,85
Sun 22 Aug 2:10pm,MCG,27007,R21,2004,HAW,RCH,109,86
Sun 22 Aug 2:10pm,Domain Stadium,41907,R21,2004,WCE,FRE,93,45
