Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Fri 29 Jul,MCG,32845,R19,1994,NTH,WBD,102,82
Sat 30 Jul,Princes Park,25265,R19,1994,CAR,HAW,104,72
Sat 30 Jul,MCG,43132,R19,1994,MEL,ESS,135,58
Sat 30 Jul,Waverley Park,12927,R19,1994,STK,BRL,45,55
Sun 31 Jul,GMHBA Stadium,15383,R19,1994,GEE,ADE,91,38
Sun 31 Jul,Western Oval,5334,R19,1994,Fitzroy ,WCE,26,92
Sun 31 Jul,MCG,23906,R19,1994,RCH,SYD,95,62
Fri 5 Aug,MCG,76565,R20,1994,COL,ESS,134,106
Sat 6 Aug,MCG,33503,R20,1994,RCH,STK,93,61
Sat 6 Aug,Princes Park,26014,R20,1994,GEE,NTH,78,77
Sat 6 Aug,Waverley Park,16328,R20,1994,HAW,WCE,100,54
Sun 7 Aug,Gabba,12341,R20,1994,BRL,MEL,84,99
Sun 7 Aug,SCG,6513,R20,1994,SYD, Fitzroy,66,94
Sun 7 Aug,Western Oval,17591,R20,1994,WBD,ADE,118,34
Fri 12 Aug,WACA,31948,R21,1994,WCE,NTH,73,64
Sat 13 Aug,MCG,49872,R21,1994,MEL,COL,64,92
Sat 13 Aug,Princes Park,11388,R21,1994,GEE, Fitzroy,100,59
Sat 13 Aug,Waverley Park,14653,R21,1994,STK,WBD,72,117
Sun 14 Aug,SCG,9622,R21,1994,SYD,CAR,70,62
Sun 14 Aug,MCG,52562,R21,1994,RCH,HAW,89,117
Sun 14 Aug,AAMI Stadium,36599,R21,1994,ADE,BRL,89,86
Fri 19 Aug,MCG,32951,R22,1994,NTH,MEL,83,103
Sat 20 Aug,Waverley Park,13454,R22,1994,STK,SYD,114,81
Sat 20 Aug,MCG,66555,R22,1994,COL,GEE,107,104
Sat 20 Aug,Western Oval,12122,R22,1994,Fitzroy ,RCH,69,129
Sun 21 Aug,Gabba,10572,R22,1994,BRL,WBD,88,98
Sun 21 Aug,MCG,49354,R22,1994,ESS,HAW,136,84
Sun 21 Aug,Princes Park,28038,R22,1994,CAR,WCE,126,62
Fri 26 Aug,MCG,17960,R23,1994,NTH, Fitzroy,160,74
Sat 27 Aug,Princes Park,32486,R23,1994,CAR,RCH,161,48
Sat 27 Aug,GMHBA Stadium,22208,R23,1994,GEE,SYD,111,99
Sat 27 Aug,Western Oval,23615,R23,1994,WBD,MEL,111,71
Sat 27 Aug,Waverley Park,40154,R23,1994,STK,COL,90,88
Sun 28 Aug,Gabba,13718,R23,1994,BRL,HAW,91,102
Sun 28 Aug,AAMI Stadium,41669,R23,1994,ADE,ESS,115,58
