Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Beard, Dave",,,,,1,,,,,,,,,,,,,1.0
"Belcher, Norman",-,1,-,,,,,,,,,,,,,,,1.0
"Bell, John",,,,,,,,-,-,1,-,-,,,,,,1.0
"Crowl, Joe",-,-,,,,,,,,,,,,,-,,-,
"Davison, Norman",,,,,,,,,,,,,,,,,1,1.0
"Doull, George",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Dupe, Alf",,,,,,,,,-,1,-,1,-,,,,,2.0
"Eason, Bill",2,-,1,1,2,1,1,-,-,1,1,1,1,2,-,-,1,15.0
"Fairbairn, Les",,,,-,,2,-,1,,,,,,,,,,3.0
"Fischer, Henry",,,,,,,,,,,,,,,-,-,-,
"Fletcher, Norm",,,,,,,,,,,,,,,,-,,
"Fletcher, Percy",,,-,-,-,,-,,-,-,-,,-,-,-,,1,1.0
"Gallagher, Billy",,,,,,,,,,,,,,-,-,1,-,1.0
"Getsom, Bill",,,,,,,,,,,,,,,,,-,
"Gibney, Tom",,,,,,,,,,-,3,-,-,-,1,1,,5.0
"Gough, Alf",2,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,4.0
"Grigg, Dick",-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,2.0
"Harper, Jim",,,,,,,,,,,,-,-,-,1,,,1.0
"Horman, Alf",,,,,,,,,,,,,,1,,-,,1.0
"James, Ern",-,2,-,,,,,,,,,,,,,,,2.0
"Knell, Jack",-,-,1,-,-,-,1,-,,-,-,1,,,,,,3.0
"Leggett, George",,-,,,,-,,,,,,,,,,,,
"Martin, Len",1,-,,1,2,-,1,1,,-,-,-,,,,,,6.0
"McKenzie, Alec",-,-,-,-,-,-,,-,,-,,-,-,-,-,,-,
"McKenzie, John",,,,,,,,,,,,,,-,1,,,1.0
"McKinley, Bill",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Munday, Jim",,,-,-,-,-,-,,,,,,,,,,,
"Murphy, Johnny",-,,,,,,,,,,,,,,,,,
"Newling, Ernest",-,-,-,-,-,-,-,-,-,,,,,,,,,
"Orchard, Billy",,,,,,,,,,,,,,,,1,,1.0
"Palmer, Alby",,,,,,,-,-,-,,-,-,-,-,-,-,-,
"Rankin, Teddy",,,,,,,,,,,,,,-,,,,
"Rankin, Tom",-,-,-,-,-,-,-,-,-,-,-,,-,-,1,-,2,3.0
"Roebuck, Les",-,-,2,1,3,-,-,2,3,,,1,2,-,3,1,3,21.0
"Ryan, Dave",,,,,,,,,-,-,,,,,,,,
"Scown, Percy",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
"Slater, Joe",,,,,,,,,,,,,,,,-,,
"Stephens, Peter",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Stubbs, Edgar",,,,,,,,,1,-,-,1,1,,,,,3.0
"Wighton, Jack",,,,,,,,,,,,,,,,-,-,
"Woods, Ike",-,2,2,1,1,4,2,3,,,,,,,,,,15.0
"Wright, Jack",,,,,,,,,1,,-,,-,,,,,1.0
"Young, Henry",,,-,-,-,1,-,1,-,2,-,1,1,-,-,-,1,7.0
Totals,5,5,6,4,11,8,6,9,5,5,5,6,5,3,7,4,9,103.0
Opponent,CW,ES,CA,FI,ME,SM,SK,CW,ES,CA,FI,ME,SM,SK,SM,CA,ES,
