Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Allen, Bert",,,2,1,,,,,,,,,,,,,,,3.0
"Bennie, Charlie",,,,,1,-,-,,1,1,-,1,,1,,,,,5.0
"Bowden, Bob",-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,
"Burns, Bill",-,1,1,,-,-,,-,-,-,-,-,-,-,-,-,,-,2.0
"Danks, Arthur",,,,,,-,-,-,,,,,-,-,2,-,-,-,2.0
"Ellingsen, Percy",,,,,,,,,-,-,-,5,,,,-,,-,5.0
"Farrell, Ted",-,-,-,-,-,-,-,-,-,-,,-,-,-,,,1,-,1.0
"Gibson, George",-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,
"Hall, Clarrie",,,,,,,,,,,,1,3,3,1,-,1,-,9.0
"Heaney, Tom",2,-,-,-,,,,,,,,,,,,,,,2.0
"Herbert, Barney",-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,1,-,4.0
"Hogan, Gerald",,,,,,,,,-,1,,,,,,,,,1.0
"James, Hughie",-,-,-,1,-,1,1,1,1,-,1,1,-,1,-,-,,-,8.0
"Jones, Bill",-,-,,,,,,-,-,-,-,1,-,,,1,1,,3.0
"Keggin, Ted",2,1,2,-,1,1,3,-,1,3,-,1,-,1,-,2,4,2,24.0
"Kenney, Vin",,,,,,-,-,,,,,,,,,,,,
"Love, Frank",-,-,-,-,-,-,-,,-,-,-,-,,,-,-,-,-,
"Lynch, Bill",,,,,,,,,,,-,,,,,,,,
"Maguire, Mick",2,2,-,3,-,4,1,1,,,,,,,,,,,13.0
"Maybury, Percy",-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,-,-,4.0
"McCashney, Frank",,,-,-,-,,,-,-,-,,-,-,-,-,-,-,-,
"Moffatt, Dave",,,,,,,,,,,,-,-,-,-,-,-,-,
"ODonoghue, Alan",1,-,-,1,2,-,1,1,1,,,,,,,,,,7.0
"Ohlson, Ted",-,-,1,-,,,-,-,,,,,-,,,,,,1.0
"Oliver, Les",-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,2.0
"Pattison, Andy",,,,,,,,-,,,,,,,,,,,
"Price, Dick",,,,,-,-,-,-,,,,,,,,,-,,
"Reeves, Syd",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"Rush, Leo",,,,,,,,,,,1,,,,1,,,,2.0
"Salvado, Alex",,,,,,,,,,,2,,,,,,,,2.0
"Sheehan, Percy",,,,,,,,,,,,,-,-,-,,-,,
"Sheppard, Ben",,,,,1,,,,,,,,,,,,,,1.0
"Smith, Percy",,,,,,,,-,-,-,1,,,,,,,,1.0
"Thorp, Vic",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,5.0
"Walker, Harry",,,,,,,,,,,,,,-,1,1,-,1,3.0
"Wells, Charlie",-,1,,2,,2,-,,,,,,,,,,,,5.0
"Woodhead, Herb",,,,,,,,,-,,,,,,,,,,
Totals,7,5,6,9,6,10,7,4,4,6,5,11,3,6,5,8,9,4,115.0
Opponent,SK,SM,UN,FI,CW,ES,CA,ME,GE,SK,SM,UN,FI,CW,ES,CA,ME,GE,
