Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Barker, Trevor",,,,1,-,1,,,,,-,,-,-,2,1,2,,,-,1,-,8.0
"Bowey, Brett",1,1,1,-,-,-,-,1,1,1,-,1,,3,1,2,,,1,1,-,-,15.0
"Burke, Nathan",-,1,-,-,-,,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,4.0
"Burns, Greg",,,,-,-,,,,,,,,,,,,,3,-,,,,3.0
"Coghlan, Frank",-,-,1,1,,,,,,,,,,,-,-,1,1,1,,1,1,7.0
"Craven, Danny",-,-,1,-,1,,,,,,,,,,,,,,,,,,2.0
"Cunningham, Geoff",-,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,1.0
"Daniels, Jayson",-,-,-,-,,,-,-,-,-,1,-,-,-,-,-,-,-,2,-,-,-,3.0
"Dargie, Ian",,,,,,,,,,,,,,,,-,-,-,-,1,1,-,2.0
"Devonport, Craig",,,,,1,2,-,,,,,,,,,,,,,,,,3.0
"Dwyer, Mick",4,3,3,3,2,1,2,2,-,1,-,-,-,-,2,1,2,2,-,2,-,3,33.0
"Elphinstone, Robert",-,-,,,,,,-,-,-,-,-,-,-,-,-,2,-,-,,,-,2.0
"Fode, Gordon",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Frawley, Danny",-,-,-,,,,-,-,-,-,-,-,-,-,-,-,,,-,-,-,1,1.0
"Freeman, Peter",,,,,,,-,,,,,,,,,,,,,-,,,
"Gotch, Bradley",,,,,,,,-,1,,,-,-,-,-,,,,,,,,1.0
"Grant, David",-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,3.0
"Handley, Robert",,,,,,-,-,,,3,,,,,,3,,,,,,,6.0
"Harding, Paul",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Harvey, Robert",-,3,-,-,-,2,,,,,,,,,,,-,1,-,3,-,-,9.0
"Ingleton, Ben",,,,,-,-,1,-,-,-,-,1,-,,,,,-,-,-,-,-,2.0
"Jones, Bob",-,,,,,,,,,,,,,,,,,,,,,,
"Kourkoumelis, Spiro",,,,,,1,-,2,-,2,1,-,-,-,,,,,,,,,6.0
"Lamb, Jamie",,-,-,,,,,,,,,,-,,,-,-,-,-,-,-,-,
"Lockett, Tony",4,7,2,-,2,1,4,-,3,,,,,-,1,,,,,,,,24.0
"Loewe, Stewart",-,-,-,2,3,-,-,1,-,5,1,-,-,-,-,4,-,-,-,,1,-,17.0
"McConville, Peter",,,,,,,,,,,,,,,,,,,,2,-,,2.0
"Owen, Rod",5,,,,,1,,-,2,5,3,1,1,5,-,,,,,,,,23.0
"Rice, Dean",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Russo, Peter",,,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,1,1,-,1,5.0
"Sheldon, Ken",-,-,-,-,-,-,,,,-,2,-,1,1,-,1,-,-,,-,-,-,5.0
"Simpson, Sean",,,,,,,,,,,,-,,,,,,,,,,,
"Taylor, Kain",,,,,,-,-,-,-,-,1,,,-,,,2,-,,,,,3.0
"Turner, Steve",,-,-,-,-,,,,,,,,-,,,,-,,,,,,
"Vidovic, Lazar",,,,,,,,,,,,,,,-,,,,,,,,
"Winmar, Nicky",-,1,-,1,1,4,2,-,2,-,1,2,3,2,-,2,-,3,3,1,3,5,36.0
"Winton, Brian",,,,,,,,,,,,,,,,1,-,-,1,-,,,2.0
Totals,14,16,8,8,12,15,11,6,10,17,11,5,6,11,6,17,9,10,9,11,7,12,231.0
Opponent,BB,CA,FI,CW,ES,SY,GE,NM,WC,RI,FO,HW,ME,NM,FI,BB,ES,GE,SY,CA,ME,HW,
