Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,Tot
"Amon, Karl",1,-,-,1,2,1,-,-,-,-,-,1,-,-,-,6.0
"Blanck, James",-,-,,,,,,,-,-,-,-,-,-,-,
"Bramble, Lachlan",-,-,-,,,,,-,-,1,-,-,-,-,,1.0
"Breust, Luke",3,1,-,3,1,-,3,,1,3,3,5,1,2,2,28.0
"Brockman, Tyler",,,3,-,1,2,-,-,,2,1,1,-,-,,10.0
"Butler, Sam",,-,,,,,,,1,1,1,1,2,-,-,6.0
"Day, Will",-,-,-,-,,,1,1,-,-,-,-,-,-,-,2.0
"Frost, Sam",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Grainger-Barras, Denver",,,,,-,-,,,,,,,,,,
"Greene, Fergus",1,-,2,2,3,3,-,-,,,,,,,2,13.0
"Hardwick, Blake",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Impey, Jarman",-,-,-,-,-,-,-,-,-,-,1,1,-,-,,2.0
"Jiath, Changkuoth",1,-,-,-,-,-,-,,-,,,,,,,1.0
"Koschitzke, Jacob",-,-,,,,,,,-,2,1,-,3,-,,6.0
"Lewis, Mitch",,,,,,,1,2,1,6,3,3,4,2,2,24.0
"Long, Ned",,,,,1,-,,,,,,,,,,1.0
"Lynch, Max",,,,,,-,,,,,,,,,,
"Macdonald, Bailey",,,,,,,,,,,,-,,,,
"Macdonald, Connor",-,-,1,-,-,1,,1,,-,1,1,2,-,1,8.0
"Mackenzie, Cam",-,-,-,-,-,-,,,1,2,-,-,-,-,,3.0
"Maginness, Finn",-,-,-,-,,,,,,,,,,,-,
"Meek, Lloyd",-,1,-,-,-,,,-,1,-,-,-,1,-,-,3.0
"Mitchell, Seamus",,,,,-,-,-,-,-,-,-,,-,-,-,
"Moore, Dylan",-,1,2,-,1,-,-,-,-,1,1,-,2,1,-,9.0
"Morrison, Harry",,,-,-,-,-,-,-,-,,,,,,-,
"Nash, Conor",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Newcombe, Jai",-,-,1,-,1,-,2,1,1,1,-,1,-,-,-,8.0
"Ramsden, Max",,,,,,,-,,,,,,,,,
"Reeves, Ned",-,-,-,-,-,1,-,-,,-,-,-,-,-,-,1.0
"Scrimshaw, Jack",,,1,-,,1,-,1,,,,-,-,-,-,3.0
"Sicily, James",-,-,-,-,1,-,1,-,-,-,-,,-,,,2.0
"Ward, Josh",-,-,-,-,-,,-,-,,,,,,,-,
"Weddle, Josh",,,,,,,-,-,1,2,-,-,-,-,-,3.0
"Wingard, Chad",1,,,-,-,-,-,1,-,,,,,,-,2.0
"Worpel, James",-,1,1,-,-,1,1,-,-,1,-,-,-,-,-,5.0
Totals,9,4,11,6,11,11,9,7,7,22,12,14,15,5,7,150.0
Opponent,ES,SY,NM,GE,GW,AD,WB,FR,ME,WC,SK,PA,BL,GC,CA,
