Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Ashman, Rodney",1,1,-,-,1,-,1,,4,2,2,2,5,4,2,3,-,,2,4,1,1,2,3,2,3,46.0
"Austin, Rod",,,,,2,2,2,1,3,2,3,,,,,,,,,2,1,-,-,1,3,,22.0
"Bortolotto, Mario",-,2,1,,,,,,,,,1,-,-,3,1,3,,,,,,,,2,1,14.0
"Bosustow, Peter",-,1,4,3,1,2,4,2,3,-,1,3,3,1,-,2,,1,2,-,2,3,2,,-,-,40.0
"Buckley, Jim",1,5,4,1,2,,,4,3,4,2,6,5,,3,2,4,3,1,2,1,,,6,,3,62.0
"Buckley, Mark",,,,,,,,,,,,,,,,,,-,,2,4,1,,,,,7.0
"Clarke, David",,,,,2,-,1,2,1,,,,,2,,,,,,,,,1,4,-,,13.0
"Ditchburn, Ross",,,,,,,,-,,,,,,,2,1,-,2,2,-,1,2,2,1,1,1,15.0
"Doull, Bruce",1,1,2,2,2,2,3,-,2,-,-,3,2,1,2,-,2,-,2,2,1,1,1,1,6,-,39.0
"Easton, Stephen",,,,,,,,,,2,,,,,,,,,,,,,,,,,2.0
"English, Des",,,2,1,3,2,2,-,,,,,,,,,,,1,1,4,3,-,3,3,1,26.0
"Fitzpatrick, Mike",,5,2,1,-,-,4,4,2,5,3,2,1,6,4,2,,,1,5,3,1,1,6,4,5,67.0
"Glascott, David",-,,2,3,3,1,4,3,4,1,1,2,3,4,3,,1,2,3,1,1,2,2,7,2,4,59.0
"Harmes, Wayne",1,,,,,1,-,,-,2,-,2,-,4,2,1,1,-,-,1,1,3,1,2,2,1,25.0
"Hartney, Brendan",,,,,,,,,,,,,-,4,1,1,7,-,,,,,,,,,13.0
"Howell, Scott",,,2,-,-,2,2,3,-,,,2,,,,,-,1,-,,,,,,,,12.0
"Hunter, Ken",2,3,4,2,,2,2,-,4,1,4,1,,,,,1,2,2,1,5,3,1,5,2,2,49.0
"Johnston, Wayne",-,1,2,2,,3,2,-,3,2,1,,4,-,5,2,-,2,2,1,1,2,1,,,4,40.0
"Jones, Warren",2,2,3,2,1,3,3,,-,4,1,,-,3,8,3,5,1,-,1,1,-,-,2,1,1,47.0
"Klomp, Robbert",2,1,2,5,-,2,1,2,1,2,1,2,-,3,1,4,3,2,1,,,1,1,3,2,1,43.0
"Kourkoumelis, Spiro",,1,,,,,3,,,,,,3,-,1,,,2,,,,,,,,,10.0
"Lenaghan, Denis",,,,,,,,,,,,,,1,,,,,,,,,,,,,1.0
"Maclure, Mark",1,,,,,,,,,,,1,1,,1,4,1,,,-,1,4,1,3,,1,19.0
"Marchesani, Frank",,-,2,-,3,-,1,3,-,1,-,4,-,-,,4,-,,,,,,,,2,,20.0
"Marcou, Alex",1,2,-,1,-,1,2,2,-,-,1,4,5,,3,-,3,1,-,1,1,1,1,2,2,2,36.0
"Maylin, Phil",-,3,2,2,2,2,2,4,4,3,3,3,4,3,3,1,1,-,2,-,1,3,1,4,1,3,57.0
"McConville, Peter",-,3,2,2,-,,,,1,4,1,1,2,2,,,,3,1,-,1,1,2,5,3,2,36.0
"Meldrum, Paul",,,,,,,,,,,,,,,1,1,,,,,,,,,,,2.0
"Montgomery, Allan",-,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Perovic, Val",-,,1,4,5,2,3,2,,1,3,3,4,1,3,5,2,1,3,2,2,-,4,3,3,3,60.0
"Sheldon, Ken",2,-,1,-,2,-,,,,,-,-,,,,2,2,-,-,,-,1,-,1,-,1,12.0
"Southby, Geoff",-,1,,3,-,3,1,2,1,2,3,2,1,4,1,3,1,3,-,1,,,,-,,,32.0
"Waddell, Rod",,1,,,,,,-,,,,,,,,,,,,,,,,,,,1.0
"Wells, Greg",3,4,-,-,-,,,4,1,2,1,2,,4,,,,,,,,,,,,,21.0
Totals,17,38,38,34,29,30,43,38,37,40,31,46,43,47,49,42,37,26,25,27,33,33,24,62,41,39,949.0
Opponent,FI,ES,CW,HW,ME,SK,GE,FO,SY,RI,NM,ES,CW,HW,ME,SK,GE,FO,SY,RI,NM,FI,HW,RI,HW,RI,
