Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,Tot
"Bayliss, George",7,1,3,1,3,4,5,2,-,1,-,,2,2,,1,32.0
"Birtles, Arthur",,,,,,1,-,1,,,2,1,,,,,5.0
"Brady, Rob",,,,,,,,-,,,,,,,,,
"Carew, Bobby",,,,-,1,-,,,-,,,-,-,-,-,-,1.0
"Clark, George",,,,,,,,,,,,,,,,-,
"Connors, Matt",,,,,-,,,,,,,,,,,,
"Don, Donald",,,,,,,,,1,1,-,1,-,2,4,,9.0
"Gibb, Rupert",,,,,,,,,,,,,-,-,-,-,
"Hall, Clarrie",1,2,1,-,1,1,-,,,1,-,,-,3,-,,10.0
"Harley, Frank",-,1,3,-,-,-,1,-,,-,1,1,-,1,-,2,10.0
"Hayes, Doug",,,,,-,1,,,,,,,,,,,1.0
"Hislop, Max",-,-,-,-,-,-,-,-,-,1,,-,-,-,-,,1.0
"Huggard, Frank",,,,,,-,-,,,,,,,,-,-,
"Hughes, Frank",-,-,-,-,-,-,-,1,-,,,1,-,1,-,-,3.0
"James, Hughie",1,-,,1,2,1,3,-,-,2,-,2,-,1,-,-,13.0
"Karthaus, Jim",-,2,-,-,,,-,-,-,-,-,-,,,-,,2.0
"Lynch, Dave",,,,,,,,4,2,2,,,,,,,8.0
"MacIsaac, Angus",,,,,,,-,-,-,-,-,-,-,-,-,-,
"McIntosh, Norm",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Minogue, Dan",-,-,-,-,-,2,-,3,-,-,2,-,-,-,1,-,8.0
"Moffatt, Hugh",-,1,,,,,,,,,,,,,,,1.0
"Morris, Mel",-,3,-,3,-,-,1,,-,3,6,2,1,2,2,1,24.0
"Morris, Stan",-,-,-,,-,,,,,-,-,,,,,,
"Nott, Cyril",,,-,,,,,,,,,,,,,,
"Ross, Ray",,,,,,,,,,,,,,,,1,1.0
"Rudolph, George",,,-,1,-,,,,,,,,,,,,1.0
"Smith, Charles",,,,,,,,-,,-,,,,,,,
"Smith, Jimmy",-,-,-,-,,-,-,-,-,-,-,-,1,-,-,-,1.0
"Stewart, Bob",,,,,,,,,,,,,,,,-,
"Taylor, Ernie",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Thorp, Vic",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Turnbull, Norm",1,2,1,1,,2,-,-,-,,-,1,,,,,8.0
"Weatherill, Bob",-,-,1,-,-,,-,-,-,,1,1,1,1,,,5.0
"Weatherill, George",-,-,2,-,-,-,,-,-,-,-,-,-,-,-,,2.0
"Wright, Billy",,,,,,,,,,,,,,-,,-,
Totals,10,12,11,7,7,12,10,11,3,11,12,10,5,13,7,5,146.0
Opponent,CW,ME,GE,ES,FI,SM,CA,SK,CW,ME,GE,ES,FI,SM,CA,SK,
