Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Anderson, Greg",-,-,4,-,2,-,,,1,-,2,2,2,1,1,1,-,2,1,3,1,1,1,4,3,32.0
"Antrobus, Tony",-,3,3,5,,,,2,1,,,,,-,,,,,,1,1,3,3,4,3,29.0
"Bailey, Dean",,,-,3,-,,2,-,,,-,,2,,1,1,3,2,-,-,,1,1,-,3,19.0
"Barnes, John",,,,,,,,,,,,,,,,,,,,,,1,-,,,1.0
"Bewick, Darren",1,3,2,-,,,,,,,,,,,1,1,,,2,1,1,1,1,-,3,17.0
"Clark, Steven",,,,,,,,,,,,,,,,,,-,-,,,2,,,,2.0
"Considine, Ed",1,2,3,2,1,1,-,1,1,-,,,1,,,-,,,,,2,,,,,15.0
"Daniher, Anthony",2,-,-,2,-,-,-,3,1,1,1,-,-,3,-,-,-,1,-,-,1,-,3,2,2,22.0
"Daniher, Chris",,,,,3,2,,2,,,,,,,,,,,,,,,,,,7.0
"Daniher, Neale",,,,,,,,,,,,1,1,1,,,,,,,,2,,,,5.0
"Daniher, Terry",2,2,1,3,-,4,-,2,1,-,1,,1,3,3,2,1,4,3,1,,1,-,2,3,40.0
"Duckworth, Bill",,,,,,,-,1,2,1,3,2,,,-,1,2,-,-,,,-,-,,,12.0
"Ezard, Alan",2,1,1,2,1,2,1,1,3,-,-,3,4,2,,,2,,,,,-,1,2,-,28.0
"Foulds, Garry",1,3,-,,,1,2,,,-,,,,,,1,1,2,3,-,2,,,,,16.0
"Grenvold, David",1,2,3,4,-,1,1,,,,,,-,,2,1,1,3,,,,,,,,19.0
"Hamilton, Paul",,-,2,-,1,-,,,,,-,2,-,-,2,1,2,-,-,-,-,,1,1,3,15.0
"Harvey, Mark",,,-,-,2,1,,,-,1,4,-,4,1,,,,,,2,-,,,,,15.0
"Johnston, David",,,,,,,1,-,1,-,2,2,,,,,,,,,,,,,,6.0
"Long, Michael",-,1,2,,-,1,-,1,-,1,-,-,4,1,1,5,1,3,3,1,-,-,-,2,1,28.0
"Madden, Simon",1,2,4,3,2,2,1,3,3,4,4,1,3,-,-,2,2,3,1,4,1,2,2,1,1,52.0
"Manning, Andrew",,,,,,,,,,,,,,,,,,3,,,,,,1,1,5.0
"OBrien, Craig",,,,,,,,,,,,,,,,,,,,,-,2,,,,2.0
"ODonnell, Gary",2,1,-,1,-,2,4,-,2,-,2,2,1,-,-,2,1,-,-,2,-,-,-,1,1,24.0
"Parker, Geoffrey",,,,,,,,,,,,1,-,,,,,,,,,,,,,1.0
"Plain, Bradley",,,,,,,2,2,2,2,3,2,-,3,1,-,5,2,1,1,1,4,-,2,-,33.0
"Salmon, Paul",2,,,3,3,1,1,-,-,,,1,,2,1,4,5,2,-,1,,,,1,,27.0
"Somerville, Peter",,,,,4,,,,,,,,,,,,,,,,3,-,,,,7.0
"Spencer, Trevor",2,1,1,,,,,,,,,,,,2,,,,,1,4,,,,,11.0
"Sporn, Kieran",2,1,-,1,1,-,1,2,-,1,2,1,2,-,-,2,-,4,1,,,,,,1,22.0
"Thompson, Mark",,,,,,,,,,,,,,1,1,1,1,,-,1,-,,2,1,1,9.0
"Underwood, Andrew",1,-,,1,2,2,-,-,4,1,2,2,,,,,,,,,,,,,,15.0
"Vander Haar, Paul",1,5,2,1,,,,,,1,2,,,1,2,-,-,,,,,,3,1,,19.0
"Wallis, Dean",,,,,,,,,,,,,,,,,3,1,1,3,2,2,2,1,2,17.0
"Walsh, Kevin",1,-,1,5,3,-,2,5,1,-,-,-,-,2,5,-,3,4,2,-,1,-,-,4,1,40.0
"Watson, Tim",1,1,2,-,4,-,1,3,1,2,1,2,2,2,2,1,1,2,2,3,-,,1,1,2,37.0
"Werner, Michael",,,,,,3,3,1,2,2,2,2,3,2,1,,,-,,,,,,,3,24.0
"Williams, Darren",1,-,,4,3,2,1,3,4,2,1,5,2,5,,,,,2,4,2,3,1,3,-,48.0
Totals,24,28,31,40,32,25,23,32,30,19,32,31,32,30,26,26,34,38,22,29,22,25,22,34,34,721.0
Opponent,WC,ME,HW,CA,SK,NM,BB,RI,CW,FI,GE,SY,FO,CA,WC,RI,SK,FO,BB,NM,SY,ME,GE,HW,GE,
