Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,Tot
"Baker, Liam",2,8,10,4,6,4,1,2,3,1,4,1,1,1,2,-,50.0
"Balta, Noah",4,6,4,6,6,2,2,3,6,6,10,4,7,8,10,5,89.0
"Banks, Sam",,,,,,,,,,,,,,,,3,3.0
"Bauer, Jacob",,,,,,,,,,,,,,,,-,
"Bolton, Shai",-,-,-,-,1,2,1,-,-,1,2,3,2,1,1,1,15.0
"Broad, Nathan",2,5,,,,,2,5,6,3,7,4,3,5,7,2,51.0
"Clarke, Judson",,,-,1,2,1,1,-,-,-,-,-,-,-,-,,5.0
"Cotchin, Trent",3,1,3,1,-,-,-,,1,1,-,1,1,2,1,-,15.0
"Cumberland, Noah",,,-,-,-,-,-,-,,,,-,,,-,,
"Dow, Thomson",,,,,,,,,,2,,,,,,,2.0
"Graham, Jack",-,-,-,1,,,,-,-,1,-,2,1,2,2,3,12.0
"Grimes, Dylan",1,1,2,1,2,2,3,1,1,2,4,1,2,1,1,1,26.0
"Hopper, Jacob",1,3,,2,3,1,1,-,1,,,,,,-,4,16.0
"Lynch, Tom",-,-,-,-,,,,,,,,,,,,,
"Mansell, Rhyan",-,-,-,-,1,-,,-,-,-,1,-,-,,,,2.0
"Martin, Dustin",1,-,,-,-,1,-,-,-,-,-,2,-,2,,-,6.0
"McIntosh, Kamdyn",2,-,3,2,1,1,2,-,4,3,-,4,1,3,4,4,34.0
"Miller, Ben",1,,,,2,-,-,1,2,,-,,,-,-,-,6.0
"Nankervis, Toby",1,1,-,1,,,,,,2,4,1,6,1,-,-,17.0
"Pickett, Marlion",1,1,1,3,1,3,1,1,-,-,-,1,-,,-,-,13.0
"Prestia, Dion",1,-,1,3,6,-,,-,1,-,2,1,1,1,,2,19.0
"Ralphsmith, Hugo",,,3,2,2,-,,1,1,3,2,1,-,-,1,,16.0
"Riewoldt, Jack",-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Rioli, Daniel",5,4,4,4,6,1,5,4,4,5,6,2,2,3,3,3,61.0
"Rioli, Maurice",-,-,-,,-,1,,,,,,,,-,,-,1.0
"Ross, Jack",1,,2,,,,1,3,1,4,1,4,1,2,4,3,27.0
"Ryan, Samson",,-,1,2,-,2,-,3,-,-,-,1,-,-,1,,10.0
"Short, Jayden",4,1,,,,4,7,4,6,3,5,5,2,8,-,,49.0
"Soldo, Ivan",,,,,,,2,,,,,,,,,,2.0
"Sonsie, Tyler",,,,1,1,,-,,,,,,,,,,2.0
"Taranto, Tim",3,1,3,2,-,2,4,1,2,4,4,6,3,-,1,2,38.0
"Vlastuin, Nick",2,8,10,10,2,7,6,5,6,5,,,7,6,6,3,83.0
"Young, Tylar",,1,3,5,4,3,2,,,,4,8,1,4,3,2,40.0
Totals,35,41,50,51,46,37,41,34,46,46,56,52,41,50,47,38,711.0
Opponent,CA,AD,CW,WB,SY,ME,GC,WC,GE,ES,PA,GW,FR,SK,BL,SY,
